IMO
9875484
8657160
9441776
8625909
8716899
9125891
9074377
9828845
9830836
8532279
9172777
9837054
8793328
9703708
8803692
9185592
9598579
8830619
9980021
9189823
8916956
9502506
9606900
9022386
9206712
8686721
9883962
9758193
9350721
9078725
8806204
7907661
9266683
8666422
9743643
8671233
9878993
9198953
9336531
9065235
9068548
8645246
9833890
9704130
8545965
9835991
8736904
9214991
9811452
8715601
8664412
8967840
9100267
9703150
9871268
9839325
8659429
8523541
8615370
8975665
8700785
9304497
9093311
8773586
9049413
9066552
9878486
9154880
9134725
9082556
9815032
9219202
9238260
9913298
8854938
9011569
9257917
9846249
9799599
9949833
9018830
8708971
9726932
9677076
8418710
9383364
9131797
9732450
8958796
8718471
8888795
8605765
8610332
8657495
8949018
9827736
8611647
9081942
8657275
8531275
9243734
9010814
9733117
8699613
9518672
8548694
9980681
9891335
8864517
8423545
8652873
8669618
8690588
9924390
9881316
9877690
8531677
9625736
9274824
9016765
8978966
9107150
9890070
8968911
9111319
8502808
9162150
8690643
8772659
8701624
8900957
8626628
9890068
8917041
9883601
9842413
9071868
8683353
9073610
9288617
9145865
9796729
9815068
9068536
8997546
9475272
9784867
9028213
8662763
8712178
8731485
9170676
9441142
9880922
9012068
9362542
9855795
8941614
9487718
9112026
8989044
9728289
9874404
9771420
9781891
9118862
9276420
9087582
8881553
8513601
9812858
9833876
9855783
9526332
9730579
9887463
9156357
9213131
8963595
8920660
8532293
8657471
8814706
9309174
9351232
9278026
9691711
8741545
8853685
9177662
9847994
8630930
9745407
9831737
9898591
9323704
8612639
8983272
9086332
9415519
9020364
8936803
9323170
9568354
9137662
9068990
9895446
8668145
9642007
8670590
8625129
9815044
9197090
8545757
9840403
8989264
9249582
8994594
8679821
9845350
9542972
8874574
8962096
8712582
8744494
9210608
8418708
8726727
9517317
9823209
9891749
9030656
8713122
9605126
9348871
9826964
9945758
9305843
9507439
9887205
9506459
9216585
9204257
9888912
9192399
9971769
9192105
9139220
9933470
9309887
9857638
9056210
8979087
9753193
9268459
8717362
8723555
9592903
9240067
8994520
8968870
9282546
9021409
9138850
9814557
9900576
9807308
9666132
9850484
9642746
