NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
YONG XING DAO,11D0081,9517329,RO-RO Passenger Ship,167.5,155,25.2,13.4,5.95,"24,572",0,"7,662",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9517329
HAI ZHU HU,18Q0380,9904039,Catamaran HSC,42.8,41.9,10.8,3.65,1.2,469,151,36,https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9904039
HAI JUN,09R0267,9553385,Catamaran HSC/Passenger A,33,32.36,8.81,2.8,1.08,289,103,29,https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9553385
XIN SHI SU 2,19W0138,9889899,Catamaran HSC,39.77,37.55,9,3.4,1.31,362,116,32,https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9889899
DONG FANG HUA CHEN 8,16B0173,9775608,Passenger Ship,64.8,57.74,13,6,3.8,"1,599",479,577,https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9775608
XIN HAI TIAN,19F0054,9857951,Catamaran HSC,40.15,39.45,11.3,3.5,1.33,501,179,48,https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9857951
BO HAI HENG SHENG,18E0830,9899404,RO-RO Passenger Ship,186.02,171.2,28.6,9.2,6.35,"37,883","20,456","8,797",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9899404
BEI BU WAN 66,17A0108,9819533,RO-RO Passenger Ship,118.8,108.55,20.6,6.3,4.2,"12,336","5,060","1,326",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9819533
BO HAI ZUAN ZHU,15X0004,9713533,RO-RO Passenger Ship,179.5,164,28,14.95,6.2,"33,458","16,502","7,482",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9713533
SHI ZI YANG 8,18F0164,9848936,Catamaran HSC,41.92,40,9.5,3.2,1.21,386,122,33,https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9848936
BO HAI MA ZHU,15N0041,9723461,RO-RO Passenger Ship,179.5,164,28,14.95,6.2,"33,458","16,502","7,503",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9723461
YUE HAI TIE 2 HAO,03T2010,9274692,Train/Ro-Ro Passenger Ship,165.4,156,22.6,15,5.6,"14,381","7,478","5,689",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9274692
XIN HAI YANG,17V6015,9870082,Catamaran HSC,41.5,37.88,9,3.5,1.35,417,138,39,https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9870082
XIN HAI BIN,18M0147,9844215,Catamaran HSC,41.5,37.88,9,3.5,1.35,417,138,42,https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9844215
