NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
YEBA,04441E,9045728,General cargo ship,117.58,117.58,16.4,9.6,7.15,5458,-,8026,https://www.vesselfinder.com/vessels/details/9045728
UGUR DADAYLI,14086N,9554145,General cargo ship,93.63,84.73,14.55,-,6.08,2976,1843,4400,https://www.vesselfinder.com/vessels/details/9554145
