NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
CELINE C,35998F,9463566,General cargo ship,138,130,21,11,8,9530,4398,12914,https://www.vesselfinder.com/vessels/details/9463566
DREMORA 3,42596C,9471812,General cargo ship,114.2,109.04,15.6,6.8,4.92,4089,2191,5406,https://www.vesselfinder.com/vessels/details/9471812
KARANFIL,09359A,9369162,General cargo ship,127.82,119.94,19.6,11,8.23,7271,4859,12616,https://www.vesselfinder.com/vessels/details/9369162
THAILINE,39B285,8938148,General cargo ship,79.91,16.46,6.55,5.21,1358,2712,1579,84.6,https://www.vesselfinder.com/vessels/details/8938148
ALKHAIR,32572G,9829148,Deck ship,102.9,98.57,24.6,6,3.8,7009,2102,5888,https://www.vesselfinder.com/vessels/details/9829148
ANNIKA BRAREN,34915D,9849148,General cargo ship,86.93,84.98,15,7.15,6.35,2996,1692,5023,https://www.vesselfinder.com/vessels/details/9849148
FPMC B 201,15617C,9468229,Bulk carrier,177.85,169.8,28.6,15,10.85,22852,12535,37153,https://www.vesselfinder.com/vessels/details/9468229
GAASTBORG,24770B,9518268,PCNK,99.67,13.35,9.1,6.15,2960,3739,5276,99.99,https://www.vesselfinder.com/vessels/details/9518268
VUSAL MAHARRAMOV,30057X,9356957,General cargo ship,134,16.7,6,4.6,1009,5684,6933,139.55,https://www.vesselfinder.com/vessels/details/9356957
FAHRIYE K,08572U,9387126,General cargo ship,88.8,80.8,13.5,7.8,6.72,2885,1397,4581,https://www.vesselfinder.com/vessels/details/9387126
EEMSLIFT NADINE,23329K,9671436,PBDH,111.6,102,16.8,9.3,5.94,5460,1638,4428,https://www.vesselfinder.com/vessels/details/9671436
YONG SHUN,35259C,9528419,General cargo ship,122.2,116,19.8,10.7,7.2,7460,3217,9283,https://www.vesselfinder.com/vessels/details/9528419
STAR ISTIND,29212E,9182954,General cargo ship,198,189.02,31,19,12.32,32628,13538,46428,https://www.vesselfinder.com/vessels/details/9182954
JSP PORTO,35511B,9570644,General cargo ship,130.16,122,16.5,11.5,7,7138,2266,7880,https://www.vesselfinder.com/vessels/details/9570644
SOZON,36842X,9401922,Bulk carrier,189.99,186,32.26,17.31,12.26,30488,15289,50779,https://www.vesselfinder.com/vessels/details/9401922
MIMASAKA III,18094U,9562831,General cargo ship,127.7,120.88,19.6,14,9.45,9813,4823,14061,https://www.vesselfinder.com/vessels/details/9562831
ARKLOW FERN,15497W,9527661,General cargo ship,89.95,84.98,14.4,7.35,6.27,2998,1673,4972,https://www.vesselfinder.com/vessels/details/9527661
VECTIS PROGRESS,25840P,9626144,Multi-purpose cargo ship,123.95,121.7,17.4,11.4,8,7227,3124,10260,https://www.vesselfinder.com/vessels/details/9626144
FRI BREVIK,00500V,9190183,Cargo / Container ship,89.25,84.6,13.3,7.15,5.67,2868,1613,3780,https://www.vesselfinder.com/vessels/details/9190183
ANGORA 4,30058Y,9356969,General cargo ship,139.55,134,16.5,6,4.6,5684,3230,6933,https://www.vesselfinder.com/vessels/details/9356969
KHWATER,33890P,9878670,Deck ship,60.3,14,3.65,2.69,972,929,278,64,https://www.vesselfinder.com/vessels/details/9878670
WARNOWBORG,35913N,9505572,PCBT,106.97,103.29,18.2,10.5,8,6668,3625,9648,https://www.vesselfinder.com/vessels/details/9505572
IJZERBORG,18140U,9456733,PBLI,142.95,135.54,18.9,10.95,7.93,8999,4585,12032,https://www.vesselfinder.com/vessels/details/9456733
ZEHRAH 1,10505V,9652442,General cargo ship,91.3,84.47,15.8,8.2,5.3,3477,1063,3000,https://www.vesselfinder.com/vessels/details/9652442
SEELAND,01606X,9228930,DFTZ,88,83.8,12.5,6,4.64,2224,1267,3132,https://www.vesselfinder.com/vessels/details/9228930
ARKLOW CADET,29096D,9757084,General cargo ship,87.4,84.99,14.99,7.12,6.26,2999,1692,5085,https://www.vesselfinder.com/vessels/details/9757084
GRIFTBOR,39P343,9116008,Cargo / Container ship,89.8,84.99,13.6,7.2,5.7,2771,1548,4149,https://www.vesselfinder.com/vessels/details/9116008
INCRA,19811L,9195858,General cargo ship,95.04,90.25,13.17,7.15,6.18,2998,1709,5000,https://www.vesselfinder.com/vessels/details/9195858
PLATO,15530H,8822636,General cargo ship,88.15,83.2,14,8,5,1990,1271,3677,https://www.vesselfinder.com/vessels/details/8822636
ASTRID ERIKA,04204W,9291731,General cargo ship,89.99,84.99,14,7.15,6.1,2999,1639,4933,https://www.vesselfinder.com/vessels/details/9291731
MOLIVA,28148X,9454034,Container ship,133.69,122.84,22.7,11.3,8.5,9047,4612,12044,https://www.vesselfinder.com/vessels/details/9454034
NAGWA1,33889N,9850264,Deck ship,64,60.3,14,3.65,2.7,929,278,1097,https://www.vesselfinder.com/vessels/details/9850264
ERIEBORG,12663R,9463437,Cargo / Container ship,137.84,130.89,15.87,11,7.7,7196,3607,11219,https://www.vesselfinder.com/vessels/details/9463437
AMADEUS GOLD,09424V,9479565,PBKU,87.5,84.3,11.3,4.15,1258,1767,927,2570,https://www.vesselfinder.com/vessels/details/9479565
ARKLOW MANOR,12640R,9440241,Cargo ship,136.5,128.74,21,11.4,8.48,9758,5240,15008,https://www.vesselfinder.com/vessels/details/9440241
MÁXIMA,37253U,9882061,PDVQ,149.95,146.9,15.9,12.2,8.6,8849,4475,14330,https://www.vesselfinder.com/vessels/details/9882061
ST X MARIS-STELLA IV,19991G,8322650,FITG,79.9,74,15,10.72,4.9,2706,1462,2000,https://www.vesselfinder.com/vessels/details/8322650
EEMS ROVER,11454C,9529190,PBOT,89.95,85,15.25,5.95,1229,2992,1650,4987,https://www.vesselfinder.com/vessels/details/9529190
LAURIERBORG,09898L,9279070,PGEP,82.5,80.7,12.58,5.25,2470,2409,993,3562,https://www.vesselfinder.com/vessels/details/9279070
SUNNANHAV,08092X,9341160,General cargo ship,113.5,106.53,15.85,10.46,7.84,5325,2572,7670,https://www.vesselfinder.com/vessels/details/9341160
KLAUS,34402V,9570632,CQKW,130.19,122.02,16.5,11.5,7,7138,2266,7909,https://www.vesselfinder.com/vessels/details/9570632
AZOV CONCEPT,25304G,9345726,General cargo ship,142,137.16,18,8.5,5.68,6529,3264,10223,https://www.vesselfinder.com/vessels/details/9345726
BURAK,07702Y,9195913,General cargo ship,105.1,101.21,15.57,8.05,1653,3660,2147,5762,https://www.vesselfinder.com/vessels/details/9195913
TROPIC UNITY,01363J,9225275,Container ship,148.41,22.6,12,8.22,3780,10851,3601,159.9,https://www.vesselfinder.com/vessels/details/9225275
FRANCISCA,39C608,9148166,Cargo / Container ship,89,83.44,12.5,6.45,5,2377,1409,3250,https://www.vesselfinder.com/vessels/details/9148166
KELLY C,16209V,9558024,General cargo ship,106.07,100.92,15.5,8.14,6.75,4151,2323,6250,https://www.vesselfinder.com/vessels/details/9558024
HEYN,16399C,9423671,PDFP,89.99,84.95,12.58,5.3,2497,2528,1053,3560,https://www.vesselfinder.com/vessels/details/9423671
DOGGERSBANK,07988K,9341768,PHHC,110.78,105.48,14,8.13,6.51,3990,2208,6665,https://www.vesselfinder.com/vessels/details/9341768
KEGUMS,13950Q,8813972,General cargo ship,104.03,99.35,15.2,7.5,5.06,3555,1660,4244,https://www.vesselfinder.com/vessels/details/8813972
HAV NES,961J47,8719097,Cargo ship,74.65,70.02,12.07,8.6,6.1,2026,911,3080,https://www.vesselfinder.com/vessels/details/8719097
FRI ST,39K293,9115896,Cargo ship,89.98,84.99,12.5,6,4.63,2051,1117,3270,https://www.vesselfinder.com/vessels/details/9115896
STROOMBANK,08170H,9356543,Cargo / Container ship,89.95,81.98,14.4,5.83,1232,2999,1662,4541,https://www.vesselfinder.com/vessels/details/9356543
