NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
CMA CGM CORAL,08922A,9350393,Container ship,280,266,32.2,21.5,12,49810,29772,62214,https://www.vesselfinder.com/vessels/details/9350393
MSC TAVVISHI,22935G,9189366,Container ship,264.4,40,24.3,14,6180,66526,67902,278.01,https://www.vesselfinder.com/vessels/details/9189366
SAN GIORGIO,25301D,9625918,Container ship,170,160,29.8,14.5,8.5,20239,7688,24157,https://www.vesselfinder.com/vessels/details/9625918
CMA CGM FORT SAINT CHARLES,30259S,9809849,Container ship,219,210,35.6,18.3,11,36946,16385,38551,https://www.vesselfinder.com/vessels/details/9809849
HR SARERA,42280J,9157404,Container ship,184.5,174.78,27.6,14,10.03,16772,9211,24636,https://www.vesselfinder.com/vessels/details/9157404
CMA CGM QUELIMANE,42814P,9367839,Container ship,211.85,199.95,29.8,16.7,11.4,26638,11896,34500,https://www.vesselfinder.com/vessels/details/9367839
ORTOLAN EPSILON,22116R,9362566,Container ship,142.22,138,21.7,11.2,8.38,9272,4730,11814,https://www.vesselfinder.com/vessels/details/9362566
CMA CGM PLATON,09470V,9362437,Container ship,170.08,154.6,27.2,14,9.36,17594,7181,21263,https://www.vesselfinder.com/vessels/details/9362437
MSC JENNIFER II,32172W,9433157,Container ship,179.75,168.2,27.6,15.9,10.7,21018,9156,25775,https://www.vesselfinder.com/vessels/details/9433157
MSC CARLA III,12087Q,9124512,Container ship,192.29,184.69,32.25,21.2,12.8,31730,19976,34954,https://www.vesselfinder.com/vessels/details/9124512
MSC GREENWICH,04518N,9286267,CQRN,334.06,320.91,42.8,24.6,14.52,91038,55521,101847,https://www.vesselfinder.com/vessels/details/9286267
ELBSPRINTER,23638V,9349215,Container ship,141.58,132.42,20.6,9.5,7.3,7720,3614,9544,https://www.vesselfinder.com/vessels/details/9349215
WAN HAI 262,01742V,9230218,Container ship,198.04,184,28,14,9.5,18872,8515,23671,https://www.vesselfinder.com/vessels/details/9230218
SOFRANA SURVILLE,17617B,9408372,Container ship,142.7,133.5,22.6,11.2,8.2,9684,4716,12502,https://www.vesselfinder.com/vessels/details/9408372
MSC IZMIR F,32899M,9127021,Container ship,157.15,147,23.5,12.8,12.8,12029,6171,14587,https://www.vesselfinder.com/vessels/details/9127021
ELBBLUE,14423E,9504059,Container ship,151.72,142.37,23.4,11.75,8,10585,5372,13000,https://www.vesselfinder.com/vessels/details/9504059
SATURN,10453P,9396634,Container ship,161.3,149.6,25.06,14.9,9.5,16162,6128,17350,https://www.vesselfinder.com/vessels/details/9396634
SEATRADE WHITE,31860H,9756092,Container ship,185,175.97,30.01,16.5,9,24905,9207,26974,https://www.vesselfinder.com/vessels/details/9756092
CARIBE MARINER,12190C,9110547,Container ship,99.27,94.09,16.2,4.9,4.9,2899,1390,3916,https://www.vesselfinder.com/vessels/details/9110547
SINAR PENIDA,32292C,9827968,Container ship,117.1,115,21.8,7.8,5.6,6846,2951,8364,https://www.vesselfinder.com/vessels/details/9827968
CMA CGM CONSTANZA,43498H,9471202,Container ship,261.09,248.55,32.25,19.3,12.6,40542,23747,50106,https://www.vesselfinder.com/vessels/details/9471202
ATLANTIC IBIS,24099W,9339856,Container ship,191.03,182.35,28.5,16.8,11.5,23633,10899,27130,https://www.vesselfinder.com/vessels/details/9339856
ZIM SHENZHEN,33623Y,9461491,Container ship,335,319,42.8,24.8,14.5,91761,56159,102517,https://www.vesselfinder.com/vessels/details/9461491
DOLPHIN II,06885L,9318125,Container ship,294.12,283.31,32.2,21.8,13.5,54309,34011,65992,https://www.vesselfinder.com/vessels/details/9318125
CMA CGM SYDNEY,42521V,9315953,Cargo / Container ship,264.21,249.94,32.2,19.5,16.5,42020,25512,53728,https://www.vesselfinder.com/vessels/details/9315953
CONTSHIP LEO,16085L,9403451,Container ship,148,140.3,23.25,11.5,8.5,9957,5020,13803,https://www.vesselfinder.com/vessels/details/9403451
JULIE,01412M,9225770,Container ship,195.6,183.13,30.2,16.6,11.01,26061,10209,30453,https://www.vesselfinder.com/vessels/details/9225770
IRENES REMEDY,10225R,9315850,Container ship,222.17,212.18,30,16.8,12.01,28592,14769,39382,https://www.vesselfinder.com/vessels/details/9315850
MSC NEW HAVEN,43117T,9293777,Container ship,334,319,42.8,24.6,14.5,90449,59328,100886,https://www.vesselfinder.com/vessels/details/9293777
MSC CLEMENTINA F,32068J,9301550,Container ship,147.85,140.3,23.25,11.5,8.51,9956,5032,13760,https://www.vesselfinder.com/vessels/details/9301550
CMA CGM BELLINI,03815Y,9280598,Container ship,277.28,260.06,40,24.3,14.5,65247,37549,73235,https://www.vesselfinder.com/vessels/details/9280598
MSC JANIS 3,23647F,9134490,Container ship,205.5,195,27.4,15.8,10.12,24053,9413,22100,https://www.vesselfinder.com/vessels/details/9134490
ALEJANDRINA,12238E,9431630,Container ship,159,27.2,14,9.35,4676,17567,7180,21260,https://www.vesselfinder.com/vessels/details/9431630
CMA CGM AQUILA,11336Y,9410741,Container ship,363,348,45.6,29.74,15.5,131332,59901,128550,https://www.vesselfinder.com/vessels/details/9410741
CMA CGM VOLGA,25327G,9705081,Container ship,299.95,286,48.2,24.6,14.8,96704,39704,113800,https://www.vesselfinder.com/vessels/details/9705081
ACE,06568R,9228538,Container ship,208.03,194.4,32.24,16.8,11.5,30024,12626,36003,https://www.vesselfinder.com/vessels/details/9228538
ENERGIZER,07268C,9299501,Container ship,125.67,21.5,9.3,7.1,2220,7642,3838,134.65,https://www.vesselfinder.com/vessels/details/9299501
ATLANTIC GREEN,35773L,9354404,Container ship,134.44,124.41,22.5,8.71,8.71,9962,6006,11432,https://www.vesselfinder.com/vessels/details/9354404
ANL WANGARATTA,13105W,9334167,Container ship,260,244.5,32.25,19.3,11,39906,24504,52000,https://www.vesselfinder.com/vessels/details/9334167
NAGOYA TRADER,09363E,9517628,Container ship,144.8,134.25,22.4,11,8.21,9524,5246,12550,https://www.vesselfinder.com/vessels/details/9517628
MSC SORAYA,09614C,9372494,Container ship,277.3,260.93,40,24.3,14.52,66399,37740,73262,https://www.vesselfinder.com/vessels/details/9372494
ENFORCER,04872X,9255737,PBHI,134.65,125.67,21.5,9.3,7.1,7642,3838,9450,https://www.vesselfinder.com/vessels/details/9255737
KUMASI,01410K,9220859,Container ship,195.6,185.5,30.2,16.6,11.01,26061,10209,30532,https://www.vesselfinder.com/vessels/details/9220859
WEC VERMEER,24669R,9237371,Container ship,125.08,22.5,11.3,8.71,2609,9981,11257,134.4,https://www.vesselfinder.com/vessels/details/9237371
CMA CGM FLORIDA,08646A,9348704,Container ship,294.12,284.17,32.2,21.8,13.52,54309,34011,65899,https://www.vesselfinder.com/vessels/details/9348704
CMA CGM FIGARO,13131A,9450600,Container ship,334.04,319,42.8,24.6,15,90931,61650,107000,https://www.vesselfinder.com/vessels/details/9450600
ATLANTIC MERCHANT,28968P,9378929,Container ship,140.3,23.25,11.5,8.5,3015,9940,13653,147.87,https://www.vesselfinder.com/vessels/details/9378929
MSC BRIDGEPORT,43088M,9243409,Container ship,322.97,308,42.8,20.23,24.6,89097,59077,99518,https://www.vesselfinder.com/vessels/details/9243409
WAN HAI 263,01743W,9230220,Container ship,198.04,184,28,14,9.5,18872,8515,23635,https://www.vesselfinder.com/vessels/details/9230220
MSC ULSAN III,43432L,9305001,Container ship,205.28,29.8,16.5,11.55,4990,27915,37959,215.08,https://www.vesselfinder.com/vessels/details/9305001
BARYON,983E51,9151412,Container ship,159.53,150,25,12.81,8.71,13448,5857,17221,https://www.vesselfinder.com/vessels/details/9151412
MSC NISHA V,34801E,9326768,Container ship,264.1,249,32.2,19.5,12.75,41899,24786,53627,https://www.vesselfinder.com/vessels/details/9326768
DANUM 168,34598J,9238870,Container ship,154,145,25,13.6,8.8,13764,5157,16696,https://www.vesselfinder.com/vessels/details/9238870
MSC RHIANNON,29708T,9224051,Container ship,188.1,175.6,30,16.75,11.5,23890,10623,29840,https://www.vesselfinder.com/vessels/details/9224051
CALLIOPE,34339C,9252981,Container ship,208.33,195,29.8,11.4,11.4,25703,12028,33748,https://www.vesselfinder.com/vessels/details/9252981
CMA CGM DALILA,13134D,9450624,Container ship,334.04,319,42.8,24.6,15,89787,61615,109021,https://www.vesselfinder.com/vessels/details/9450624
CMA CGM MAGELLAN,14494G,9454424,Container ship,365.5,349.5,51.2,29.9,16,151446,86099,165538,https://www.vesselfinder.com/vessels/details/9454424
HERMANN SCHEPERS,06621Y,9255751,Container ship,164.65,155.6,21.5,10.1,7,9755,4909,9450,https://www.vesselfinder.com/vessels/details/9255751
SKALAR,14570P,9458975,Container ship,151.72,142.37,23.4,11.75,8,10585,5372,13000,https://www.vesselfinder.com/vessels/details/9458975
BELITAKI,18507T,9152923,Container ship,179.23,167.72,25.3,13.5,9.94,16281,8916,22362,https://www.vesselfinder.com/vessels/details/9152923
MSC AGAMEMNON,22859Y,9315381,CQQR,317.87,303,43.2,24.5,14.96,90118,57220,108836,https://www.vesselfinder.com/vessels/details/9315381
HELMUT,11205G,9354466,Container ship,134.4,125.08,22.5,11.3,8.7,9981,6006,11272,https://www.vesselfinder.com/vessels/details/9354466
MARSA ZENITH,28859V,9238698,Container ship,152.63,25,12.7,9.5,5421,16129,16824,161.1,https://www.vesselfinder.com/vessels/details/9238698
MSC SINGAPORE,34432D,9224348,Container ship,260,244.8,32.25,19.3,12.63,39941,24458,50863,https://www.vesselfinder.com/vessels/details/9224348
MSC TOKATA F,18410N,9347970,Container ship,147.84,140.3,23.25,11.5,8.5,9948,5020,13729,https://www.vesselfinder.com/vessels/details/9347970
SHIPLILLY REINVENTION,34516U,9328651,YLSL,133.6,126.8,19.4,9.45,7.36,6454,3218,8505,https://www.vesselfinder.com/vessels/details/9328651
NICOLAS DELMAS,01411L,9220861,Container ship,195.6,183.36,30.2,16.6,11.01,26061,10209,30453,https://www.vesselfinder.com/vessels/details/9220861
CMA CGM LOUVRE,34634X,9839143,Container ship,399.9,383,61.3,33.5,16,236583,101823,220868,https://www.vesselfinder.com/vessels/details/9839143
SINAR SOLO,00453U,9202792,Container ship,144.5,135,25,13.7,8.96,12531,5336,15218,https://www.vesselfinder.com/vessels/details/9202792
ARGENTINO II,03084E,9262871,Container ship,147,135,25,13.7,8.93,12563,5336,14967,https://www.vesselfinder.com/vessels/details/9262871
GSL NINGBO,37702H,9256482,Container ship,322.97,308,42.8,24.6,15,89097,59065,105431,https://www.vesselfinder.com/vessels/details/9256482
MEDKON CANAKKALE,13109B,9341964,Container ship,129.56,119.95,20.6,10.8,7.4,7545,3165,8146,https://www.vesselfinder.com/vessels/details/9341964
HENRIKE SCHEPERS,30614D,9404091,Container ship,140.55,130.6,21.8,9.5,7.34,7852,3363,9231,https://www.vesselfinder.com/vessels/details/9404091
ELBSKIPPER,29392A,9234991,Container ship,134.53,125.08,22.5,11.3,8.7,9981,6006,11385,https://www.vesselfinder.com/vessels/details/9234991
A SUKAI,08811E,9385439,Container ship,132.69,121,19.2,10.5,7.65,7170,3068,8524,https://www.vesselfinder.com/vessels/details/9385439
