NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
RAGNA,20579V,9173329,DGOG,101.08,96.13,18.2,8.25,6.55,3999,2176,5202,https://www.vesselfinder.com/vessels/details/9173329
CMA CGM NABUCCO,04765G,9299630,Container ship,334.07,314.71,42.8,24.6,14.5,91410,48921,101879,https://www.vesselfinder.com/vessels/details/9299630
PACIFIC NINGBO,10897W,9339064,Container ship,129.62,121.24,20.6,10.8,10.8,7545,3165,8210,https://www.vesselfinder.com/vessels/details/9339064
CMA CGM BENJAMIN FRANKLIN,25629K,9706891,Container ship,399.2,381.4,54,30.2,16,179922,99861,185000,https://www.vesselfinder.com/vessels/details/9706891
EA GANNET,40660X,9937476,Container ship,171.9,168.52,24.29,13.6,9.5,17011,8324,23017,https://www.vesselfinder.com/vessels/details/9937476
CMA CGM LA SCALA,13133C,9450612,Container ship,334.04,319,42.8,24.6,15,90931,61650,109021,https://www.vesselfinder.com/vessels/details/9450612
SITC TOKUYAMA,36274F,9834026,Container ship,141,132,24.8,11.2,11.2,9967,4944,12327,https://www.vesselfinder.com/vessels/details/9834026
A2B COMFORT,38624K,9183415,Container ship,101.12,96,18.2,8.25,6.55,3999,2176,5300,https://www.vesselfinder.com/vessels/details/9183415
RUTH,14968W,9376036,Container ship,134.4,125.8,22.5,11.3,8.71,9981,6006,11253,https://www.vesselfinder.com/vessels/details/9376036
ST. JOHN,29256C,9634646,Container ship,161.74,27.4,13.8,9.5,4334,16889,21508,171.9,https://www.vesselfinder.com/vessels/details/9634646
CMA CGM ROSSINI,03819D,9280639,Container ship,277.28,260.06,40,24.3,14.5,65247,37549,73235,https://www.vesselfinder.com/vessels/details/9280639
MSC POLARIS,29223R,9074042,Container ship,299.95,283,37.1,21.8,13.03,60862,23180,63014,https://www.vesselfinder.com/vessels/details/9074042
HAIAN LINK,15689F,9522788,Container ship,147,135,25,13.7,8.95,12559,5618,15204,https://www.vesselfinder.com/vessels/details/9522788
CONTSHIP ANA,22657E,9308596,Container ship,139.1,130.49,22.6,11.8,8.8,9981,4900,11789,https://www.vesselfinder.com/vessels/details/9308596
MSC DYMPHNA,24622Q,9110391,Container ship,274.6,263,40,20.17,14.02,64947,37655,51120,https://www.vesselfinder.com/vessels/details/9110391
MCC ANDALAS,30358A,9499022,Container ship,147.79,140.3,23.25,11.5,8.51,9954,5117,13950,https://www.vesselfinder.com/vessels/details/9499022
CMA CGM PEGASUS,12250S,9399210,Container ship,363,349.99,45.6,29.74,15.5,131332,59901,128550,https://www.vesselfinder.com/vessels/details/9399210
HR AARAI,42283M,9123594,Container ship,184.51,174,27.6,14,10.03,16772,8327,24662,https://www.vesselfinder.com/vessels/details/9123594
HR SAHARE,42279H,9157399,Container ship,174.78,27.6,14,10.03,4025,16772,24637,184.5,https://www.vesselfinder.com/vessels/details/9157399
PROSPERITY,07644L,8912754,Container ship,149.62,149.5,22.3,11.1,8.3,9600,4876,12400,https://www.vesselfinder.com/vessels/details/8912754
CHENNAI EXPRESS,27318V,9306158,Container ship,304.1,292,40,24.2,14,73934,42246,81099,https://www.vesselfinder.com/vessels/details/9306158
MSC MICHIGAN VII,21505C,9196864,Container ship,304.16,292,40,24.2,14,74583,41490,81574,https://www.vesselfinder.com/vessels/details/9196864
LASALLE,41890K,9349368,Container ship,199.93,188,32.2,16.6,11.28,27213,11848,32878,https://www.vesselfinder.com/vessels/details/9349368
CMA CGM MARCO POLO,14495H,9454436,Container ship,396,378.4,53.6,29.9,16,176546,101053,187625,https://www.vesselfinder.com/vessels/details/9454436
MSC MATILDE V,11520Y,9181663,HODP,294.07,282.08,32.25,17.28,13.5,53208,35277,67615,https://www.vesselfinder.com/vessels/details/9181663
TZINI,25299B,9625906,Container ship,170,160,29.8,14.5,8.5,20239,7688,24157,https://www.vesselfinder.com/vessels/details/9625906
WAN HAI 517,15493S,9457660,Container ship,259,246.4,37.3,19.4,12.8,47250,20463,57830,https://www.vesselfinder.com/vessels/details/9457660
CMA CGM OSIRIS,37720C,9882504,Container ship,366,355.39,51,30.2,16,154995,72841,155979,https://www.vesselfinder.com/vessels/details/9882504
MSC POLINA,41036G,9376141,Container ship,208.95,196.9,29.8,16.4,11.62,26435,12990,34331,https://www.vesselfinder.com/vessels/details/9376141
MIZAR,04302D,9295505,Container ship,161.3,157.7,25,14.9,9.5,16162,6128,17350,https://www.vesselfinder.com/vessels/details/9295505
CMA CGM NILE,27162B,9732589,Container ship,300,287,48.25,24.8,15,93702,51914,117293,https://www.vesselfinder.com/vessels/details/9732589
CONTSHIP MAX,25511G,9347786,Cargo / Container ship,139.17,130.49,22.6,11.8,8.8,9981,4900,11807,https://www.vesselfinder.com/vessels/details/9347786
MICRONESIAN PRIDE,10811D,9148805,Container ship,100.75,94,16,6.92,6.2,3838,2035,5118,https://www.vesselfinder.com/vessels/details/9148805
DHANU,37480R,9122473,Container ship,184.1,172.36,25.3,13.5,3233,16803,8648,23051,https://www.vesselfinder.com/vessels/details/9122473
CMA CGM JACQUES SAADE,34637B,9839179,Container ship,399.9,383,61.3,33.5,16,236583,101823,216900,https://www.vesselfinder.com/vessels/details/9839179
CMA CGM JULES VERNE,14497K,9454450,Container ship,396,378.4,53.6,29.9,16,176435,101053,186470,https://www.vesselfinder.com/vessels/details/9454450
ZIM EUROPE,22932D,9189354,Container ship,264.4,40,24.3,14,6180,66526,67902,278.01,https://www.vesselfinder.com/vessels/details/9189354
MSC SHAY,43730K,9393022,Container ship,339.62,322.6,45.6,14.5,10177,95681,51638,99086,https://www.vesselfinder.com/vessels/details/9393022
MSC FELIXSTOWE,42989E,9290402,Container ship,294.13,283.2,32.3,22.1,13.65,54809,34226,67310,https://www.vesselfinder.com/vessels/details/9290402
LUCIA B,29959R,9404077,Container ship,140.64,130,21.8,9.5,7.34,7852,3363,9360,https://www.vesselfinder.com/vessels/details/9404077
MSC ELSA 3,29820Q,9123221,Container ship,183.91,172.36,25.3,9.91,13.53,16799,8672,22994,https://www.vesselfinder.com/vessels/details/9123221
CMA CGM TANYA,26594J,9722704,Container ship,299.9,286,48.2,25,14.5,95680,52015,110501,https://www.vesselfinder.com/vessels/details/9722704
SC MONTREUX,37408N,9295414,Container ship,264.04,252,32.25,19.3,12.5,41359,23584,52863,https://www.vesselfinder.com/vessels/details/9295414
CMA CGM EVERGLADE,37900X,9894985,Container ship,366,355.4,51,30.2,16,153907,68860,154348,https://www.vesselfinder.com/vessels/details/9894985
PACIFIC SHENZHEN,28967N,9330862,Container ship,147.87,141.37,23.25,11.5,8.51,9940,5020,13749,https://www.vesselfinder.com/vessels/details/9330862
CMA CGM VIRGINIA,08648C,9351139,Container ship,283.2,32.2,21.8,13.5,3867,54309,34011,65890,https://www.vesselfinder.com/vessels/details/9351139
GALEN,41370U,9344679,Container ship,186.36,175,27.6,17.1,11.3,22914,9277,28142,https://www.vesselfinder.com/vessels/details/9344679
OREA,30302P,9670107,Container ship,184.94,175.9,30,16.5,9.5,24528,8098,25044,https://www.vesselfinder.com/vessels/details/9670107
BERNHARD SCHEPERS,16193D,9492505,Container ship,151.72,142.37,23.4,9.5,8,10318,5391,10600,https://www.vesselfinder.com/vessels/details/9492505
GARDINER,41426F,9275048,Container ship,199,30.2,16.7,11.5,5240,26833,34295,210.03,https://www.vesselfinder.com/vessels/details/9275048
CMA CGM BOUGAINVILLE,25366Y,9702156,Container ship,398,380,54,30,16.48,177381,106359,186528,https://www.vesselfinder.com/vessels/details/9702156
SC POTOMAC,06583H,9236274,Container ship,149,137.9,22.7,11.3,7.8,10308,5070,12457,https://www.vesselfinder.com/vessels/details/9236274
CMA CGM SORBONNE,34641F,9839210,Container ship,399.9,383,61.3,33.5,16,236583,101823,221191,https://www.vesselfinder.com/vessels/details/9839210
MSC EVEREST VIII,31118B,9286231,Container ship,334.07,320.99,42.8,24.6,14.5,90745,55203,101661,https://www.vesselfinder.com/vessels/details/9286231
YM CONSTANCY,35964T,9864576,Container ship,209.75,206.2,32.8,16.8,11.2,32720,12912,37435,https://www.vesselfinder.com/vessels/details/9864576
CMA CGM FORT DE FRANCE,30257Q,9809825,Container ship,219,210,35.6,18.3,11,36946,16385,38840,https://www.vesselfinder.com/vessels/details/9809825
MSC TARA III,43970V,9259381,Container ship,189.51,32.2,16.6,11.25,5374,27227,33232,199.93,https://www.vesselfinder.com/vessels/details/9259381
CMA CGM PUGET,02205Y,9248124,Container ship,282.1,268.78,32.2,21.5,13.02,49855,20243,58334,https://www.vesselfinder.com/vessels/details/9248124
CMA CGM NANTONG,42754Y,9349629,Container ship,264.21,249.94,32.2,16.5,12.75,42020,25512,53644,https://www.vesselfinder.com/vessels/details/9349629
WAN HAI 516,15492R,9457658,Container ship,259,246.4,37.3,19.4,12.8,47250,20463,57830,https://www.vesselfinder.com/vessels/details/9457658
ZIM CHARLESTON,33624A,9461506,Container ship,335.63,319,42.8,24.8,14.5,91761,56159,102517,https://www.vesselfinder.com/vessels/details/9461506
KETA,01413N,9225782,Container ship,195.6,185.5,30.2,16.6,11.01,26061,10209,30453,https://www.vesselfinder.com/vessels/details/9225782
