NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
ANL DARWIN TRADER,08N0075,9372016,General Dry Cargo Ship,117,110,19.7,8.5,6.45,"5,338","2,309","7,665",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9372016
DANUM MAS,07M0092,9371933,General Dry Cargo Ship,117,110,19.7,8.5,6.45,"5,317","2,309","7,709",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9371933
SPRING NELSON,11N0205,9619567,General Dry Cargo Ship,112.21,103,19,11.5,7.6,"7,100","2,928","8,499",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9619567
YU PENG,16P0093,9723473,Training Ship/General Dry Cargo Ship,199.8,189,27.8,15.5,10.3,"27,143","9,994","29,774",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9723473
KAI ZE 6,10L0129,9577018,General Dry Cargo Ship,81,76,13.6,8.3,6.2,"2,561","1,528","3,814",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9577018
GUANG PING,09K0146,9546241,Container Ship,117,110,19.7,8.5,6.4,"5,275","2,309","7,991",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9546241
VANGUARD,13A0364,9643312,"Bulk Carrier, Double Side Skin",177.85,169.8,28.6,15,10.87,"22,866","12,519","37,084",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9643312
RUI LU,18H0005,9821976,General Dry Cargo Ship,99.99,93.8,16.2,8,5.95,"3,972","1,945","5,533",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9821976
YONG SHENG,02T3017,9243813,General Dry Cargo Ship,159.99,152.34,23.7,11.95,8.41,"14,357","6,985","19,462",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9243813
SHENG WEI 18,12J0367,9521693,General Dry Cargo Ship,140.3,131,20,10.5,7.79,"8,581","4,110","12,239",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9521693
OUTRIVALING 3,11M0112,9623623,General Dry Cargo Ship,118.35,108.3,19.4,14.1,7.9,"8,576","4,000","12,088",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9623623
DORIS,06R4001,9365702,General Dry Cargo Ship,81,76,13.6,6.8,5.5,"1,972","1,395","3,344",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9365702
