NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
TIAN YOU,18J0098,9823625,General Dry Cargo Ship,189.99,186.4,28.5,15.8,11,"26,787","11,415","37,077",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9823625
TIGER LONGKOU,20D0310,9913547,Deck Cargo Ship,192,189.3,37.6,13.5,8.2,"23,040","6,912","26,200",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9913547
SPRING VALEN,08T0103,9505950,General Dry Cargo Ship,122.2,116,19.8,10.7,7.2,"7,460","3,295","9,106",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9505950
CHIPOLBROK SUN,04P1022,9272230,General Dry Cargo Ship,199.8,189,27.8,15.5,10.3,"24,167","10,714","30,435",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9272230
PACIFIC ENDEAVOR,20E0357,9913200,General Dry Cargo Ship,199.9,196.5,32.26,19.3,11.3,"38,988","19,471","61,637",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9913200
HALO,08Y0039,9485461,General Dry Cargo Ship,117,110,19.7,8.5,6.4,"5,275","2,309","7,991",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9485461
JI XIANG SONG,11D0334,9608922,General Dry Cargo Ship/Container Ship,179.5,169.5,27.2,14.5,10.2,"20,684","11,468","27,352",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9608922
FU HAI SHENG,22M0029,9973298,Deck Cargo Ship,140.8,137.2,28,8.36,5.2,"9,185","2,755","12,364",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9973298
BAO HONG 10,11K0294,9620255,General Dry Cargo Ship,115,106.9,17.6,8.8,6.6,"5,217","2,943","7,639",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9620255
SEIYO GODDESS,10T0205,9581045,General Dry Cargo Ship,120,112,20.8,13,8.6,"9,130","4,017","12,217",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9581045
BAO HONG 8,08S0148,9533232,General Dry Cargo Ship,110.3,102.7,16.8,8.5,6.35,"4,517","2,453","6,531",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9533232
OU YANG 101,21D0085,9941491,Deck Cargo Ship,118,112.8,28,8,5.8,"7,252","4,061","11,983",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9941491
TONG MAO 9,10G0286,9593189,General Dry Cargo Ship,112.22,104.62,16.8,8.5,6.35,"4,695","2,320","6,632",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9593189
COSCO SHIPPING PENG CHENG,18D0622,9872195,"General Dry Cargo Ship, Double Side Skin",201.8,198.3,32.26,19.3,12.5,"40,250","18,223","62,002",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9872195
GREAT ZHOU,17S0699,9766932,"Bulk Carrier, Double Side Skin",199.99,196,36,18.54,11,"39,744","19,703","64,794",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9766932
JIAN RUI 7,07C0014,9416355,General Dry Cargo Ship,84.8,77.7,14.2,7.6,6,"2,612","1,472","4,071",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9416355
XIN DA QIANG,98P4022,9153903,General Dry Cargo Ship,153,143,23,14.1,9.1,"14,021","5,417","16,957",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9153903
QIAN KUN,11M0158,9432165,General Dry Cargo Ship,199.8,189,27.8,15.5,10.3,"24,112","11,266","30,281",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9432165
