NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
XIN DA ZHONG,98G2336,9153874,General Dry Cargo Ship,153,144,23,14.1,9.1,"14,021","5,417","16,957",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9153874
CHENG SHAN WEI,11F0313,9634426,General Dry Cargo Ship,112.21,103,19,11.5,7.6,"6,980","2,928","8,513",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9634426
SPRING HONOR,12A0129,9649524,General Dry Cargo Ship,112.21,103,19,11.5,7.6,"7,100","2,928","8,460",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9649524
SCSC LUCK,10X0002,9530163,General Dry Cargo Ship,117.8,111.4,18,10.4,7,"6,550","2,854","8,397",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9530163
MERATUS PADANG,08X0153,9520493,General Dry Cargo Ship,117,110,19.7,8.5,6.45,"5,745","2,952","7,665",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9520493
MING YUE,94R3015,8882911,General Dry Cargo Ship,81.15,76,15,6.8,5.2,"2,453","1,080","3,200",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=8882911
HABCO POLARIS,10B0258,9487055,Bulk/Timber Carrier,177.5,168,28.2,14.2,9.5,"19,994","11,158","31,744",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9487055
TIAN WANG ZHI XING,08N0006,9464223,General Dry Cargo Ship,122.2,116,19.8,10.7,7.2,"7,460","3,295","9,106",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9464223
RAMZAY,14E0373,9672260,"General Dry Cargo Ship, Double Side Skin",88.74,84.96,16.7,6,4.7,"3,133","1,390","4,540",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9672260
HUA LE 8,11Q0253,9627461,General Dry Cargo Ship,115,106.9,17.6,8.8,6.6,"5,144","2,870","7,670",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9627461
JING HAI XING,17B6227,9801861,"Bulk Carrier, Double Side Skin",102.49,100.74,16,8.4,6.2,"4,260","2,301","6,588",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9801861
DA GUI,17P0190,9768564,General Dry Cargo Ship,179.67,170.6,28,14.8,9.2,"21,992","9,390","28,606",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9768564
MCP SALZBURG,08G0092,9383481,General Dry Cargo Ship,117,110,19.7,8.5,6.45,"5,338","2,309","7,665",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9383481
OU YANG 102,21Y0127,9941506,Deck Cargo Ship,118,112.8,28,8,5.8,"7,252","4,061","11,921",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9941506
SEIYO GROWTH,07A0035,9423619,General Dry Cargo Ship,87,79.98,14.2,9.4,6.3,"2,919","1,377","3,976",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9423619
MBEYA,08H0093,9504944,"Bulk Carrier, Double Side Skin",159.9,149.8,24,13.8,10,"14,912","8,040","23,127",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9504944
JIAN YANG HUA QING,03B0085,9297096,General Dry Cargo Ship,119.79,113.75,20.2,9.8,7.2,"7,004","3,375","7,455",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9297096
