NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
SILVER SAILING,11E0151,9598763,General Dry Cargo Ship,110.4,100.9,19.6,11.8,7.6,"7,243","2,881","8,551",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9598763
KONG QUE SONG,10L0037,9416769,Container Ship/General Dry Cargo Ship,179.5,169.5,27.2,14.5,10.2,"20,609","11,482","27,382",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9416769
JIN JI YUAN,98K3029,9170638,General Dry Cargo Ship,189.7,178.4,27.69,15.48,10.1,"25,700","13,410","36,187",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9170638
TONG MAO 101,09A0275,9563756,General Dry Cargo Ship,140.7,131.8,20,10.8,7.95,"8,934","5,455","13,694",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9563756
TIAN ZHEN,16H0041,9722728,"General Dry Cargo Ship, Double Side Skin",189.99,187,28.5,15.8,11,"26,770","11,416","38,007",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9722728
LI DA TONG 2 HAO,07M0069,9430595,Container Ship,94.8,87.3,15.2,7.8,6,"2,970","1,579","4,142",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9430595
ZI JING SONG,12X0311,9608910,General Dry Cargo Ship/Container Ship,179.5,169.5,27.2,14.5,10.2,"20,692","11,468","27,403",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9608910
DA DE,14D0165,9608403,General Dry Cargo Ship,179.57,170,28,14.8,9.2,"21,828","9,495","29,572",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9608403
BEI HAI,06J3005,9397597,Container Ship,117,110,19.7,8.5,6.4,"5,272","2,309","7,991",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9397597
DA YU XIA,11Y0008,9451317,General Dry Cargo Ship,166.5,158.32,27.4,14.2,8.5,"20,949","10,309","28,341",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9451317
COSCO SHIPPING XING WANG,18C0621,9872183,"General Dry Cargo Ship, Double Side Skin",201.8,198.3,32.26,19.3,12.5,"40,250","18,223","62,014",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9872183
GRANDSOAR,12T0146,9650547,General Dry Cargo Ship,118.35,108.3,19.4,14.1,7.9,"8,576","4,000","12,117",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9650547
VIVIAN,11N0320,9620358,General Dry Cargo Ship,115.83,106.9,17.6,8.8,6.6,"5,217","2,943","7,636",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9620358
