NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
BC PISTI ,191045,9851359,BULK CARRIER ,182.870 ,179.950 , 31.000 , 14.500 ,10.177 ,"24,332 ","12,403 ","39,287 ",https://www.vesselfinder.com/vessels/details/9851359
NORD YILAN ,105756,9573907,BULK/LUMBER CARRIER ,169.370 ,161.210 , 27.200 , 13.600 ,9.819 ,"17,019 ","10,108 ","28,191 ",https://www.vesselfinder.com/vessels/details/9573907
BR GLORY ,900339,8907577,BULK CARRIER ,157.500 ,148.850 , 25.000 , 12.700 ,9.115 ,"13,695 ","7,738 ","22,273 ",https://www.vesselfinder.com/vessels/details/8907577
COSMO GLORIA ,220127,9898993,BULK/LUMBER CARRIER ,179.970 ,173.520 , 29.800 , 15.000 ,10.540 ,"23,579 ","12,101 ","37,590 ",https://www.vesselfinder.com/vessels/details/9898993
STRATEGIC ENDEAVOR ,109498,9475727,BULK CARRIER ,177.450 ,169.020 , 28.190 , 14.200 ,10.216 ,"19,992 ","11,898 ","33,078 ",https://www.vesselfinder.com/vessels/details/9475727
CORONA ACE ,142235,9691527,BULK CARRIER ,229.980 ,223.110 , 38.000 , 19.900 ,13.904 ,"49,762 ","28,540 ","88,994 ",https://www.vesselfinder.com/vessels/details/9691527
CAPE OASIS ,182717,9802097,BULK CARRIER ,291.990 ,287.500 , 45.000 , 24.600 ,18.224 ,"93,452 ","59,257 ","183,049 ",https://www.vesselfinder.com/vessels/details/9802097
ADRIENNE ,200732,9832509,BULK CARRIER ,179.970 ,174.540 , 30.000 , 14.050 ,9.822 ,"21,546 ","11,196 ","34,845 ",https://www.vesselfinder.com/vessels/details/9832509
MOANA INFINITY ,022136,9261932,BULK CARRIER ,229.930 ,221.310 , 38.000 , 19.900 ,13.819 ,"48,040 ","26,666 ","88,233 ",https://www.vesselfinder.com/vessels/details/9261932
MAESTRO EMERALD ,201847,9758301,BULK CARRIER ,179.900 ,174.380 , 30.000 , 16.000 ,11.124 ,"25,427 ","12,919 ","39,830 ",https://www.vesselfinder.com/vessels/details/9758301
ORIENTAL SPIRIT ,053223,9326316,BULK/LUMBER CARRIER ,139.920 ,132.480 , 25.000 , 11.500 ,8.444 ,"11,751 ","6,377 ","18,849 ",https://www.vesselfinder.com/vessels/details/9326316
OCEAN HAPPINESS ,170925,9782041,BULK CARRIER ,179.990 ,175.770 , 30.000 , 14.630 ,10.329 ,"22,417 ","12,178 ","37,572 ",https://www.vesselfinder.com/vessels/details/9782041
TAIKOO BRILLIANCE ,152047,9738727,BULK CARRIER ,179.970 ,173.520 , 29.800 , 15.000 ,10.540 ,"23,281 ","12,101 ","37,786 ",https://www.vesselfinder.com/vessels/details/9738727
FRONTIER BONANZA ,105271,9511947,BULK CARRIER ,291.970 ,284.230 , 45.000 , 24.700 ,18.222 ,"93,228 ","60,051 ","179,435 ",https://www.vesselfinder.com/vessels/details/9511947
FEDERAL POWER ,222938,9926051,BULK CARRIER ,182.998 ,180.000 , 32.260 , 15.000 ,10.542 ,"25,831 ","14,268 ","42,692 ",https://www.vesselfinder.com/vessels/details/9926051
MEIYU ,191036,9854583,GENERAL CARGO ,199.900 ,197.000 , 32.240 , 18.600 ,13.030 ,"35,679 ","18,315 ","60,594 ",https://www.vesselfinder.com/vessels/details/9854583
CHOLA PROSPERITY ,063769,9311218,BULK CARRIER ,225.000 ,217.810 , 32.260 , 19.300 ,14.028 ,"39,969 ","25,889 ","76,465 ",https://www.vesselfinder.com/vessels/details/9311218
CMB BRUEGEL ,210766,9894765,BULK CARRIER ,199.980 ,195.400 , 32.240 , 19.300 ,13.526 ,"36,177 ","21,173 ","63,667 ",https://www.vesselfinder.com/vessels/details/9894765
EHIME QUEEN ,163229,9767522,BULK CARRIER ,291.980 ,284.280 , 45.000 , 24.700 ,18.235 ,"93,044 ","60,504 ","181,221 ",https://www.vesselfinder.com/vessels/details/9767522
SHIKOKU ISLAND ,144994,9711901,BULK/LUMBER CARRIER ,176.830 ,170.700 , 28.800 , 14.200 ,9.826 ,"21,168 ","10,765 ","33,443 ",https://www.vesselfinder.com/vessels/details/9711901
GREEN GEM ,183259,9831517,BULK CARRIER ,179.940 ,173.690 , 31.000 , 14.800 ,10.488 ,"23,885 ","12,685 ","38,503 ",https://www.vesselfinder.com/vessels/details/9831517
MARIA 1921 ,110079,9561796,BULK CARRIER ,175.600 ,169.170 , 28.400 , 14.800 ,10.416 ,"21,072 ","11,954 ","35,013 ",https://www.vesselfinder.com/vessels/details/9561796
PUGET SOUND ,079705,9335874,BULK/LUMBER CARRIER ,175.530 ,167.760 , 29.400 , 13.700 ,9.946 ,"19,831 ","11,677 ","33,517 ",https://www.vesselfinder.com/vessels/details/9335874
CAPE KEYSTONE ,114136,9463334,BULK CARRIER ,291.920 ,284.230 , 45.000 , 24.700 ,18.222 ,"93,227 ","60,041 ","179,250 ",https://www.vesselfinder.com/vessels/details/9463334
ATLANTIC HAWK ,120067,9598309,BULK CARRIER ,234.980 ,227.710 , 38.000 , 19.900 ,14.468 ,"50,617 ","31,470 ","95,720 ",https://www.vesselfinder.com/vessels/details/9598309
PIRIKA MOSIRI MARU ,190189,9826495,BULK CARRIER ,234.990 ,230.580 , 43.000 , 18.400 ,12.882 ,"52,158 ",-- ,"91,957 ",https://www.vesselfinder.com/vessels/details/9826495
CAPTAIN KARAM ,061434,9303039,BULK CARRIER ,189.990 ,182.970 , 32.260 , 17.900 ,12.575 ,"31,242 ","18,504 ","56,018 ",https://www.vesselfinder.com/vessels/details/9303039
