NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
KHOI VENTURES ,125239,9633288,BULK/LUMBER CARRIER ,169.370 ,161.210 , 27.200 , 13.600 ,9.819 ,"17,019 ","10,108 ","28,207 ",https://www.vesselfinder.com/vessels/details/9633288
CHINA STEEL INNOVATOR ,129022,9479230,BULK CARRIER ,299.700 ,295.200 , 50.000 , 25.000 ,18.230 ,"106,368 ","64,032 ","206,629 ",https://www.vesselfinder.com/vessels/details/9479230
ANITA ,031019,9263253,BULK CARRIER ,189.330 ,189.330 , 30.950 , 16.400 ,11.739 ,"26,574 ","16,450 ","48,104 ",https://www.vesselfinder.com/vessels/details/9263253
CONSOLIDATOR ,072951,9368869,BULK CARRIER ,189.990 ,185.600 , 32.260 , 18.000 ,12.828 ,"32,379 ","19,353 ","58,811 ",https://www.vesselfinder.com/vessels/details/9368869
ORMOS ,190134,9837298,BULK CARRIER ,229.000 ,225.500 , 32.240 , 20.200 ,14.668 ,"43,380 ","27,558 ","81,944 ",https://www.vesselfinder.com/vessels/details/9837298
ROYAL ,229030,9919644,BULK CARRIER ,199.900 ,197.000 , 32.250 , 18.600 ,13.025 ,"34,738 ","20,161 ","61,211 ",https://www.vesselfinder.com/vessels/details/9919644
TEAM FOCUS ,114445,9424132,GENERAL CARGO/LUMBER ,175.530 ,167.760 , 29.400 , 13.700 ,9.640 ,"19,812 ","10,395 ","31,858 ",https://www.vesselfinder.com/vessels/details/9424132
SEA HERO ,970802,9157349,BULK/LUMBER CARRIER ,169.030 ,161.210 , 27.200 , 13.600 ,9.760 ,"16,766 ","10,452 ","28,437 ",https://www.vesselfinder.com/vessels/details/9157349
TRUONG MINH PROSPERITY ,139366,9633006,BULK CARRIER ,199.980 ,199.980 , 32.240 , 18.600 ,13.010 ,"34,830 ","20,238 ","61,381 ",https://www.vesselfinder.com/vessels/details/9633006
CHASSELAS ,193317,9840506,BULK CARRIER ,228.990 ,225.100 , 32.260 , 20.000 ,14.429 ,"43,062 ","27,490 ","81,758 ",https://www.vesselfinder.com/vessels/details/9840506
FORTUNE SUN ,022163,9267211,BULK CARRIER ,224.890 ,216.250 , 32.200 , 19.300 ,13.952 ,"38,938 ","24,972 ","74,193 ",https://www.vesselfinder.com/vessels/details/9267211
SOC GLORY ,180377,9815305,BULK CARRIER ,137.030 ,130.110 , 23.000 , 11.400 ,8.326 ,"9,995 ","5,091 ","16,201 ",https://www.vesselfinder.com/vessels/details/9815305
ETG SOUTHERN CROSS ,210087,9888015,BULK CARRIER ,199.900 ,196.130 , 32.260 , 18.600 ,13.325 ,"35,607 ","21,466 ","63,482 ",https://www.vesselfinder.com/vessels/details/9888015
CENTURY ROYAL ,124018,9614385,BULK CARRIER ,137.030 ,130.110 , 23.000 , 11.400 ,8.325 ,"9,993 ","5,205 ","16,272 ",https://www.vesselfinder.com/vessels/details/9614385
CHARLES ,114612,9595175,BULK CARRIER ,186.400 ,178.930 , 27.800 , 15.600 ,10.998 ,"22,662 ","12,531 ","37,193 ",https://www.vesselfinder.com/vessels/details/9595175
LUMOSO LESTARI ,052349,9329825,BULK CARRIER ,189.990 ,182.970 , 32.260 , 17.900 ,12.575 ,"31,250 ","17,709 ","55,677 ",https://www.vesselfinder.com/vessels/details/9329825
THOR INSUVI ,054222,9298533,BULK CARRIER ,189.990 ,182.870 , 32.260 , 17.000 ,12.022 ,"30,051 ","17,738 ","52,489 ",https://www.vesselfinder.com/vessels/details/9298533
PACIFIC HONOR ,115620,9552317,BULK CARRIER ,197.000 ,194.000 , 32.260 , 18.100 ,12.676 ,"33,091 ","19,142 ","58,912 ",https://www.vesselfinder.com/vessels/details/9552317
FJ STAR ,163680,9797682,BULK CARRIER ,199.920 ,196.500 , 32.260 , 18.700 ,13.023 ,"35,025 ","19,844 ","61,225 ",https://www.vesselfinder.com/vessels/details/9797682
STAR HARRIER ,223179,9941544,BULK CARRIER ,182.940 ,179.900 , 31.600 , 14.800 ,10.392 ,"24,439 ","13,003 ","40,393 ",https://www.vesselfinder.com/vessels/details/9941544
PENELOPE I ,170273,9762601,BULK CARRIER ,228.990 ,225.100 , 32.260 , 20.000 ,14.429 ,"43,007 ","27,462 ","81,835 ",https://www.vesselfinder.com/vessels/details/9762601
AT 27 ,970220,9136539,BULK/LUMBER CARRIER ,169.510 ,161.190 , 25.500 , 13.650 ,9.789 ,"15,935 ","9,568 ","26,551 ",https://www.vesselfinder.com/vessels/details/9136539
NORD TAURUS ,164476,9782182,BULK CARRIER ,228.940 ,225.000 , 32.240 , 20.000 ,14.469 ,"43,471 ","27,254 ","81,718 ",https://www.vesselfinder.com/vessels/details/9782182
CAPE SUNRISE ,121490,9605009,BULK CARRIER ,291.980 ,284.280 , 45.000 , 24.700 ,18.235 ,"92,752 ","60,504 ","181,422 ",https://www.vesselfinder.com/vessels/details/9605009
VICTORIA I ,099251,9510539,BULK CARRIER ,189.980 ,183.090 , 32.260 , 18.000 ,12.800 ,"32,364 ","16,299 ","55,060 ",https://www.vesselfinder.com/vessels/details/9510539
