NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
OCEAN RALLY ,150755,9652600,BULK CARRIER ,179.970 ,174.540 , 30.000 , 14.050 ,9.822 ,"21,516 ","11,203 ","34,739 ",https://www.vesselfinder.com/vessels/details/9652600
TIBERIUS ,131373,9665841,GENERAL CARGO ,176.830 ,170.700 , 28.800 , 14.200 ,9.826 ,"21,163 ","10,765 ","33,383 ",https://www.vesselfinder.com/vessels/details/9665841
NAVIOS TAURUS ,050387,9302762,BULK CARRIER ,224.940 ,217.970 , 32.260 , 19.500 ,14.139 ,"39,738 ","25,754 ","76,596 ",https://www.vesselfinder.com/vessels/details/9302762
SUNNY ETERNITY ,142862,9658915,BULK CARRIER ,225.000 ,220.160 , 32.260 , 19.790 ,14.427 ,"40,978 ","25,939 ","77,211 ",https://www.vesselfinder.com/vessels/details/9658915
KOBE HARMONY ,223258,9926087,BULK CARRIER ,182.870 ,179.950 , 31.000 , 14.700 ,10.346 ,"25,038 ","12,488 ","39,884 ",https://www.vesselfinder.com/vessels/details/9926087
SAI FORTUNE ,111236,9561837,BULK/LUMBER CARRIER ,170.700 ,163.800 , 27.000 , 13.800 ,9.716 ,"18,003 ","10,380 ","29,562 ",https://www.vesselfinder.com/vessels/details/9561837
MUMTAZ ,082949,9423487,BULK CARRIER ,189.990 ,185.750 , 32.260 , 18.000 ,12.828 ,"32,415 ","19,353 ","58,735 ",https://www.vesselfinder.com/vessels/details/9423487
AGILITY DIVA ,223151,9919929,BULK CARRIER ,228.990 ,225.230 , 36.000 , 20.000 ,14.479 ,"46,919 ","29,344 ","88,977 ",https://www.vesselfinder.com/vessels/details/9919929
VSC POLLUX ,140528,9692650,BULK CARRIER ,190.000 ,186.480 , 32.260 , 18.100 ,12.735 ,"31,538 ","18,720 ","55,794 ",https://www.vesselfinder.com/vessels/details/9692650
CRYSTAL WAVE ,212870,9913303,BULK CARRIER ,139.990 ,136.130 , 23.000 , 14.000 ,9.316 ,"13,093 ","5,662 ","19,568 ",https://www.vesselfinder.com/vessels/details/9913303
HAINAN ISLAND ,042572,9300178,BULK/LUMBER CARRIER ,177.000 ,169.450 , 28.400 , 14.250 ,10.018 ,"19,885 ","11,140 ","32,573 ",https://www.vesselfinder.com/vessels/details/9300178
