NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
EVELYN MÆRSK,07R0211,9321512,Container Ship,398.9,376.37,56.4,30.2,14,"171,542","62,537","174,239",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9321512
ZHONG GU BEI JING,18D6188,9810276,Container Ship,179.99,177,32.2,16.2,10.7,"28,433","13,522","40,573",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9810276
XIN TAI CANG,08P0099,9320465,Container Ship,263.23,251.88,32.2,19.3,11,"41,482","24,001","52,245",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9320465
WAN HAI 271,11Y0606,9493250,Container Ship,172.1,162.1,27.3,13.7,8.5,"16,776","7,348","21,762",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9493250
KEDUNG MAS,17Q6102,9813199,Open-Top Container Ship,107.8,105.6,18,8.5,4.8,"4,990","2,578","5,890",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9813199
NEW MINGZHOU 12,13E0023,9656280,Container Ship,143.2,133.4,22.6,11.3,7.4,"9,653","4,636","12,599",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9656280
MILD TEMPO,15P0042,9704582,Container Ship,147.9,139.6,23.25,11.5,7.3,"9,994","5,122","13,255",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9704582
STONEWELL GLORY,05J0079,9307396,Container Ship,233.17,220,32.2,17.1,17.1,"31,070","15,648","39,916",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9307396
HUA HANG 3,07X0102,9456185,Container Ship,130.2,122,18,8.6,6.5,"6,392","3,391","7,438",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9456185
MSC RAYSHMI,21J0527,9785457,Container Ship,328.46,313.13,48.2,27.2,13,"113,697","70,297","120,218",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9785457
