NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
CSCL SPRING,14J0009,9645853,Container Ship,335.32,319,48.6,27.2,14,"116,603","73,378","121,849",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9645853
WAN HAI 508,07V0192,9326419,Container Ship,268.8,256.5,32.2,19.2,11,"42,894","19,177","52,146",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9326419
CMA CGM JACQUES JOSEPH,17N0212,9729104,Container Ship,299.87,283.52,48.2,24.8,12.5,"96,223","52,975","109,722",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9729104
XIN MEI ZHOU,08S0010,9337925,Container Ship,335,320.06,42.8,24.8,13,"90,757","57,364","102,453",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9337925
WAN HAI 293,19U0757,9871402,Container Ship,175,172,28.6,16.5,9.5,"20,918","7,684","23,816",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9871402
CUL NANSHA,21G0111,9935947,Container Ship,172,168.7,27.5,14.6,8.5,"18,461","8,455","24,672",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9935947
KOTA LEKAS,14L0195,9625401,Container Ship,254.9,242,37.3,19.6,11,"47,933","20,270","57,712",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9625401
SITC RUNDE,20Q0229,9918729,Container Ship,171.9,169,28.4,14.5,8.5,"18,724","8,080","24,521",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9918729
JIN SHUN HE,97M3348,9144316,Container Ship,205.51,195.87,27.4,15.8,10.1,"24,002","9,887","28,370",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9144316
COSCO SHIPPING NEBULA,18Q0127,9795622,Container Ship,399.9,386.23,58.6,33.5,14.5,"215,553","130,371","197,902",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9795622
ZHONG GU HUANG HAI,17Y6041,9842334,Container Ship,171.95,168.7,27.5,14.3,8.5,"18,490","7,597","24,123",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9842334
ZHONG GU BEI HAI,17B6043,9842358,Container Ship,171.95,168.7,27.5,14.3,8.5,"18,490","7,597","24,123",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9842358
