NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
MANDARIN RIVER,11S0347,9533335,Bulk Carrier,189.99,185.64,32.26,18,12.8,"33,044","19,231","56,774",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9533335
SKOPELOS I,11L0249,9497397,Bulk Carrier,229,222,32.26,20.25,14.62,"43,365","27,334","79,659",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9497397
YUAN SUI HAI,16P6050,9806938,Ore Carrier,361.87,355,64.99,30.4,23,"203,949","66,838","398,199",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9806938
GUANG AN CHENG,17D0111,9742986,General Dry Cargo Ship/Bulk Carrier,179.95,177,32,15,9.5,"25,769","13,058","37,917",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9742986
HEBEI TRIUMPH,11U0073,9439632,Bulk Carrier,295,285,46,24.8,16.5,"94,921","60,617","182,211",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9439632
STAR ASPIRATION,10G0010,9458767,Bulk Carrier,229.2,222,38,20.7,12.5,"51,130","31,267","93,412",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9458767
ORE XIAMEN,18Y0549,9807047,Ore Carrier,361.9,355,65,30.4,23,"203,951","67,522","399,251",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9807047
FENG ZE HAI,18J0121,9727663,Bulk Carrier,199.9,194.5,32.26,18.5,11.3,"36,378","21,646","63,413",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9727663
GREAT AGILITY,18J0052,9792890,Bulk Carrier,179.95,177,32,15,9.5,"25,711","13,058","38,671",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9792890
HUANGYAN SPIRIT,13W0039,9644263,"Bulk Carrier, Double Side Skin",159.6,149.8,24.4,14,9.8,"15,732","7,660","22,996",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9644263
HUI HUA HAI,19E0628,9887712,Bulk Carrier,299.95,295.2,50,25,16.1,"108,588","68,922","211,000",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9887712
TIAN YI 16,02U1017,9231315,Bulk Carrier,224.94,217,32.26,19.5,14.12,"39,727","25,754","76,662",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9231315
XIN HAI TONG 9,15H0082,9741578,Bulk Carrier,190,187,32.26,16.5,10.5,"30,488","15,080","48,940",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9741578
FPMC B FOREVER,10S0273,9445253,Bulk Carrier,295,285,46,24.8,18.1,"94,710","59,527","180,100",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9445253
JIN HAI ZHONG,12C0039,9591014,Bulk Carrier,189.99,185,32.26,15.5,10.5,"29,255","14,597","44,968",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9591014
JIANG YUAN NAN JING,03X3049,9281956,Bulk Carrier,187,179.9,31,16.75,12.05,"27,162","16,161","49,326",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9281956
GUO YUAN 22,12C0062,9579298,Bulk Carrier,224.9,217,32.25,19.7,14.2,"41,830","26,327","75,854",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9579298
JIN HUA FENG,12C0315,9532678,Bulk Carrier,235,228,38,20.7,12.5,"52,709","29,704","93,738",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9532678
WU XING 5,12W0126,9604598,Bulk Carrier,189.99,185,32.26,18,11.3,"32,965","19,224","56,892",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9604598
VAN INFINITY,11U0349,9569267,Bulk Carrier,189.99,185,32.26,18,11.3,"33,034","19,273","56,693",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9569267
GREAT TANG,11V0005,9452464,Bulk Carrier,295,285,46,24.8,16.5,"94,955","59,527","180,247",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9452464
YU HUA HAI,10H0057,9375771,Ore Carrier,327,321.5,55,29,21.4,"152,148","55,953","297,846",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9375771
PRIMA SEJAHTERA,07J0342,9345817,"Bulk Carrier, Double Side Skin",189.99,182,32.26,17.2,10.7,"31,261","18,291","53,617",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9345817
JOSCO FUZHOU,12R0604,9603489,Bulk Carrier,197,194,32.26,18.1,11.3,"33,188","19,143","58,705",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9603489
ZHONG TENG HAI,09R0129,9558074,Bulk Carrier,292,282,45,24.8,16.5,"91,205","59,001","178,242",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9558074
TONG SHUN,14T0087,9646211,Bulk Carrier,229,225.5,32.26,20.05,12.2,"44,090","27,682","81,162",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9646211
RUI NING 21,14E0028,9595694,Bulk Carrier,225,217,32.26,19.6,12.2,"40,913","25,963","75,476",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9595694
CHANG HANG HONG HAI,11G0222,9628702,Bulk Carrier,199.94,194,32.26,18,11.7,"33,736","19,656","58,060",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9628702
SHENG TAI HAI,12Y0013,9637636,Bulk Carrier,189.99,185,32.26,18,11.3,"32,874","19,142","57,076",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9637636
JOSCO HUIZHOU,14G0030,9683441,Bulk Carrier,199.9,197,32.24,18.6,11.3,"34,516","20,201","61,648",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9683441
YIANNIS B,08E0113,9394765,Bulk Carrier,229,222,32.26,20.03,12.2,"43,158","27,291","82,561",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9394765
WEN ZHU HAI,08Y0085,9488475,Bulk Carrier,225,217,32.26,19.6,12.2,"40,896","25,825","76,381",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9488475
ZJE OCEAN 1,11X0536,9597197,Bulk Carrier,292,282,45,24.8,16.5,"91,374","57,770","176,213",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9597197
XIN TANG SHAN HAI 1,13N0008,9655822,Bulk Carrier,229,225.5,32.26,20.25,12.2,"44,725","27,509","81,870",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9655822
PREVAIL STAR,14J0262,9693769,Bulk Carrier,229,225.5,32.26,20.05,12.2,"44,043","27,336","81,055",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9693769
HONGBO 6,11S0370,9622930,Bulk Carrier,189.99,185,32.26,18,11.3,"33,042","19,132","56,880",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9622930
GIA GLORY,19J0494,9877913,Bulk Carrier,227.2,223.7,36,20.35,11.5,"49,445","26,243","84,998",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9877913
LI DIAN 2,10F0147,9492775,Bulk Carrier,189.99,185,32.26,18,11.3,"32,899","18,423","56,525",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9492775
HUA SHENG HAI,17Q0076,9758571,Bulk Carrier,229,225.5,32.26,20.05,12.2,"44,103","27,297","81,233",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9758571
JR SUMMER,03Y0083,9268954,Bulk Carrier,228,218,36.5,19.13,12.15,"44,567","25,334","71,120",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9268954
SHANDONG FU DE,18W0064,9734757,Bulk Carrier,229,225.5,32.26,20.05,12.2,"44,120","27,591","81,779",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9734757
XIN DONG GUAN 11,00M1023,9200562,Bulk Carrier,225,217,32.26,19.3,12.2,"38,818","25,182","75,706",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9200562
ZHONG CHANG JIN SHENG,12C0384,9603075,Bulk Carrier,189.99,185,32.25,18.01,11.3,"32,987","19,216","56,629",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9603075
EVER SHINE,14B0370,9600437,Bulk Carrier,299.95,295.2,49.99,24.76,16.5,"107,350","68,536","205,471",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9600437
ZHONG CHANG HONG SHENG,11J0109,9566928,Bulk Carrier,189.99,185,32.26,18,11.3,"32,964","19,142","56,826",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9566928
TOP FAIR,10G0309,9574846,Bulk Carrier,189.9,185,32.26,17.8,11.1,"30,974","18,171","55,256",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9574846
HUI JI HAI,19Y0554,9895630,Bulk Carrier,300,295.15,50,25.2,16.1,"109,261","68,666","209,486",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9895630
XIN ZHI YUAN 1,10Q0041,9569217,Bulk Carrier,189.99,185,32.26,18,11.3,"32,866","18,404","56,971",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9569217
ORE SHANGHAI,18C0207,9815214,Ore Carrier,361.9,355,65,30.4,23,"203,982","66,832","399,294",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9815214
MANOUSOS P,08A0224,9394753,Bulk Carrier,229,222,32.26,20.03,12.2,"43,158","27,291","82,561",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9394753
HEBEI CHALLENGER,10R0272,9439591,Bulk Carrier,295,285,46,24.8,16.5,"94,921","60,617","182,150",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9439591
FENG HUA,13T0013,9653850,Bulk Carrier,295,285,46,24.8,16.5,"94,710","59,527","180,010",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9653850
SHANDONG DE LONG,18L0606,9872066,Bulk Carrier,292,286.4,45,24.9,16.1,"94,674","58,907","180,727",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9872066
AUSONE,12K0506,9632806,Bulk Carrier,189.99,185,32.26,18,11.3,"33,032","19,231","57,000",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9632806
RI GUAN FENG,10W0185,9523146,Bulk Carrier,225,217,32.26,19.6,12.2,"40,913","25,963","75,566",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9523146
SHENG DA 8,12G0273,9604665,Bulk Carrier,189.99,185,32.26,15.5,10.5,"29,108","15,731","47,525",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9604665
DHANVANTI,21M0208,9939333,Bulk Carrier,299.95,295.2,50,25,16.1,"108,828","68,922","210,927",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9939333
ZHI HE,12F0203,9567180,Bulk Carrier,229,222,32.26,20.25,14.58,"43,349","27,334","79,496",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9567180
CHANG HANG HUAI HAI,12V0079,9628740,Bulk Carrier,199.94,194,32.26,18,11.7,"33,736","19,656","58,067",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9628740
TAN YANG LUN,01A4030,9219032,Bulk Carrier,224.96,217,32.25,19.3,12.4,"39,978","25,468","74,329",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9219032
WELFINE,11X0375,9587465,Bulk Carrier,229.2,222,38,20.7,12.5,"51,265","31,203","93,146",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9587465
WEN DE,13F0231,9642772,Bulk Carrier,229,225.46,32.29,20.1,12.1,"44,543","26,987","82,097",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9642772
ZHONG CHANG DING SHENG,10C0236,9596399,Bulk Carrier,190,183.05,32.26,17.5,11.1,"32,493","18,249","53,203",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9596399
QI YUN SHAN,13P0147,9634933,Bulk Carrier,189.99,185,32.26,15.5,10.5,"29,097","15,731","47,448",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9634933
LUCKY JULIA,97E2030,9138496,Bulk Carrier,225,216,32.26,19.1,13.85,"38,338","24,681","74,009",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9138496
ZHONG TUO 98,97Y2025,9162019,Bulk Carrier,224.89,215,32.2,18.6,12.37,"37,663","24,166","71,372",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9162019
FENG MAO HAI,17P0098,9747510,Bulk Carrier,199.9,194.5,32.26,18.5,11.3,"36,378","21,646","63,413",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9747510
HUA YUAN 6,12J0068,9617624,Bulk Carrier,189.99,185,32.26,15.5,10.5,"29,090","15,731","47,519",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9617624
PASCHALIS D,02T1016,9227376,Bulk Carrier,288.97,278,44.98,24.15,16.52,"86,734","56,286","170,188",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9227376
JIU YUE 7,10X0163,9577824,"Bulk Carrier, Double Side Skin",169.37,159.8,25,14.3,10.2,"17,888","9,713","27,000",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9577824
FENG DE HAI,15A0121,9727637,Bulk Carrier,199.9,194.5,32.26,18.5,11.3,"36,378","21,646","63,356",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9727637
YUE DIAN 101,09B0115,9493597,Bulk Carrier,229.2,222,38,20.7,12.5,"51,158","31,286","93,302",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9493597
CHANG HANG HUI HAI,10P0178,9436109,Bulk Carrier,199.99,192,32.26,18,11.7,"33,547","18,486","57,066",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9436109
GREAT QIN,10V0069,9526667,Bulk Carrier,291.8,282.2,45,24.75,16.5,"91,751","59,329","175,800",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9526667
CSB PROPITIOUSNESS,11D0035,9474008,Ore Carrier,324.99,314.6,52.5,24.3,18.1,"116,914","46,519","229,127",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9474008
GIA INSPIRATION,21J0412,9948413,Bulk Carrier,227.2,223.7,36,20.35,11.5,"49,445","26,243","85,035",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9948413
JIU XU 56,11S0301,9628673,Bulk Carrier,189.99,185,32.26,18,11.3,"32,964","19,142","56,756",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9628673
