NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
ORE SHANTOU,18M0423,9847542,Ore Carrier,339.9,333.1,61.99,29.49,21.4,"173,762","58,031","324,983",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9847542
FPMC B 103,11D0633,9481647,Bulk Carrier,253.54,249.24,43,19.8,12.2,"62,272","34,770","105,776",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9481647
CYCLADES,04R2059,9268485,Bulk Carrier,288.97,278,44.98,24.15,16.5,"87,349","56,550","170,050",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9268485
BI JIA SHAN,12X0012,9632272,Bulk Carrier,189.99,185,32.26,18,11.3,"32,962","19,142","56,625",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9632272
ZHI XIANG,12U0147,9567192,Bulk Carrier,229,222,32.26,20.25,14.62,"43,349","27,334","79,463",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9567192
PEACE GEM,12U0377,9663348,Bulk Carrier,225,218.5,32.26,19.6,12.2,"41,541","25,963","76,433",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9663348
JIN TAI FENG,12X0104,9532642,Bulk Carrier,235,228,38,20.7,12.5,"52,709","29,704","93,758",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9532642
QING FENG LING,12Q0281,9663702,Bulk Carrier,179.88,172,28.8,14.6,9.83,"22,494","11,767","34,473",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9663702
EVER ABILITY,11S0186,9612959,Bulk Carrier,295,285,46,24.8,18.1,"94,710","59,527","180,133",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9612959
JU DA,05G2009,9300116,Bulk Carrier,225,217,32.26,19.2,12.5,"39,962","25,945","75,141",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9300116
MILIN KAMAK,18G0510,9841641,Bulk Carrier,189.99,186.61,31.84,16,9.76,"29,041","14,377","45,493",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9841641
XIN HAI ZHOU 71,98B1020,9145059,Bulk Carrier,224.97,217,32.25,19,12.4,"39,026","24,436","73,322",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9145059
ZHONG YU 28,12S0237,9604201,"Bulk Carrier, Double Side Skin",159.99,149.8,24.4,14.2,10.35,"15,592","8,201","24,218",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9604201
SAN FRANCISCO,17Y0015,9696747,Bulk Carrier,299.99,295.5,50,25,18.48,"107,315","68,510","208,006",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9696747
ORE FUZHOU,18L0422,9847578,Ore Carrier,339.9,333.1,62,29.5,21.4,"173,718","57,779","324,951",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9847578
CHRYSSA K,12D0362,9595852,Bulk Carrier,229.02,223,32.25,20.1,12.2,"44,230","26,989","81,305",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9595852
YAN DANG HAI,08R0193,9488229,"Bulk Carrier, Double Side Skin",190,183.05,32.26,17.5,11.1,"32,460","17,889","53,446",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9488229
PACIFIC VICTORY,17Y0107,9731896,Bulk Carrier,199.9,194.5,32.26,18.5,11.3,"36,449","21,646","63,508",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9731896
JIN DA HAI,14W0228,9516533,Bulk Carrier,300,295,50,24.7,16.1,"105,936","67,880","207,811",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9516533
MOUNT ANNAPURNA,13P0446,9519365,Bulk Carrier,292,285,45,24.7,18.24,"92,151","60,546","180,730",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9519365
SKY HEIGHT,09H0236,9565405,"Bulk Carrier, Double Side Skin",159.4,149.8,24.4,14,9.8,"15,899","7,794","23,113",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9565405
XIN DONG GUAN 15,13H0095,9661091,Bulk Carrier,225,218.5,32.26,19.6,12.2,"41,612","25,922","76,202",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9661091
CSB PROSPERITY,12D0040,9493121,Ore Carrier,330,321,57,28.6,21.4,"152,229","57,629","315,279",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9493121
JIN FU XING 66,10E0215,9584580,Bulk Carrier,159.8,148.8,24.2,14.2,10.15,"15,692","7,920","23,631",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9584580
SHANDONG HAI XING,14Y0161,9591545,Bulk Carrier,224.9,217,32.25,19.7,12.2,"41,605","26,095","75,491",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9591545
AN CHANG,09F0050,9407861,Bulk Carrier,189.9,185,32.26,17.8,11.1,"30,963","18,275","55,217",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9407861
GUAN YUAN HONG XING,12E0593,9599602,Bulk Carrier,229.2,222,38,20.7,12.5,"51,209","31,201","92,950",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9599602
WU ZHOU 8,13N0100,9662760,Bulk Carrier,225,217,32.26,19.7,12.5,"41,303","26,050","76,005",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9662760
NING YUE HAI,17Q0053,9751339,Bulk Carrier,199.9,194.5,32.26,18.5,11.3,"36,413","21,646","63,562",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9751339
JU HUA HAI,12B0153,9620528,Bulk Carrier,254,249.8,43,20.8,12.2,"64,654","37,347","115,075",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9620528
MALYOVITSA,20A0123,9835795,Bulk Carrier,190,186.61,31.84,16,9.76,"29,076","14,407","45,516",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9835795
