NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
CLEANTEC,09D0186,9473418,Bulk Carrier,179.9,171.5,28.4,14.1,10,"20,763","11,627","33,345",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9473418
XING HONG DA 8,12F0571,9632612,Bulk Carrier,189.99,185,32.26,18,11.3,"32,839","19,559","58,018",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9632612
HUA HAI HANG 3,13D0160,9666285,Bulk Carrier,229,225.4,32.26,20.1,14.5,"44,280","27,516","82,238",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9666285
DE XIN HE XIE,12U0584,9615808,Bulk Carrier,228.95,221.97,32.26,20.25,14.62,"43,717","26,510","79,401",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9615808
SHANDONG FU YUAN,18X0088,9734769,Bulk Carrier,229,225.5,32.26,20.05,12.2,"44,120","27,591","81,781",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9734769
HONG BAO SHI 3,12Y0059,9580455,Bulk Carrier,189.99,185,32.26,18,11.3,"32,964","19,142","56,677",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9580455
MOUNT KINABALU,07P0278,9337107,Bulk Carrier,299.95,291.17,50,24.1,16.1,"101,933","66,396","203,185",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9337107
GUAN LAN HU,01Y2051,9215737,Bulk Carrier,224.99,217,32.26,19.3,12.2,"39,126","25,373","75,924",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9215737
MOUNT LOGAN,13U0451,9641900,Bulk Carrier,291.98,283.8,45,24.7,18.23,"92,752","60,504","181,412",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9641900
GUO YUAN 28,13P0032,9591466,Bulk Carrier,224.9,217,32.25,19.7,12.2,"41,830","26,327","75,864",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9591466
JIN NING 77,02Y1021,9219044,Bulk Carrier,224.96,217,32.25,19.3,12.4,"39,978","25,468","74,350",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9219044
XIN YUAN XIANG,99A1024,9184835,Bulk Carrier,225,216,32.26,19.1,12.2,"38,468","25,116","74,047",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9184835
MANDARIN PHOENIX,10C0213,9533347,Bulk Carrier,189.99,185,32.26,18,11.3,"32,969","19,156","56,891",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9533347
HC GLORY,12P0349,9500314,Bulk Carrier,225,217,32.26,19.6,12.2,"41,342","25,325","75,416",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9500314
RONG AN CHENG,15S0160,9742950,General Dry Cargo Ship/Bulk Carrier,179.95,177,32,15,9.5,"25,769","13,058","38,557",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9742950
SHUN TONG,19E0007,9775086,Bulk Carrier,229,225.5,32.26,20.05,12.2,"44,112","27,562","81,603",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9775086
QI XIAN LING,12T0192,9656864,Bulk Carrier,179.88,172,28.8,14.6,9.83,"22,494","11,767","34,532",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9656864
GREAT CENTURY,17E0066,9796999,Bulk Carrier,199.91,197,32.24,18.6,11.3,"34,590","20,201","61,441",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9796999
