NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
STAR GLORY,12L0484,9503990,Bulk Carrier,197,194,32.26,18.1,11.3,"33,232","19,143","58,680",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9503990
YI LONG SHAN,13C0159,9632284,Bulk Carrier,189.99,185,32.26,18,11.3,"32,962","19,142","56,637",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9632284
SHANDONG DE YUN,18N0608,9872080,Bulk Carrier,292,286.4,45,24.9,16.1,"94,674","58,907","180,620",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9872080
OCEAN TIANBO,18T0015,9740134,Bulk Carrier,199.9,194.5,32.26,18.5,11.3,"36,415","21,572","63,579",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9740134
KANG YAO,04W4042,9278777,Bulk Carrier,188.5,179,32.26,17.15,10.75,"29,342","17,664","52,988",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9278777
YUAN BAO HAI,18E0186,9806902,Ore Carrier,362,355,65,30.4,23,"203,997","66,606","398,453",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9806902
PRIMA SPIRIT,07H0341,9321914,Bulk Carrier,225,216.2,32.24,19.7,12.2,"40,914","23,665","75,000",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9321914
EVRYDIKI,10R0548,9448023,Bulk Carrier,249.88,240,43,21.3,14.5,"63,864","35,665","114,168",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9448023
JIN MING 69,02L6046,9287974,Bulk Carrier,190,183.05,32.26,17.5,11.1,"32,474","17,790","53,299",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9287974
HANG HUAN 66,12K0575,9620176,Bulk Carrier,190,183.3,32.26,18.5,11.1,"31,760","19,043","57,453",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9620176
SHANDONG HAI YAO,14F0006,9591533,Bulk Carrier,224.9,217,32.25,19.7,12.2,"41,605","26,095","75,503",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9591533
DA YING,03X1025,9254525,Bulk Carrier,224.95,217,32.2,19.15,13.84,"39,691","25,277","75,318",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9254525
CHANG YANG JIN AN,01R3033,9232371,Bulk Carrier,225,217,32.26,19.3,14,"39,994","25,720","76,296",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9232371
GREAT HOPE,12S0030,9629639,Bulk Carrier,225,217,32.26,19.6,14.2,"40,913","25,963","75,480",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9629639
GUO YUAN 26,12D0063,9579303,Bulk Carrier,224.9,217,32.25,19.7,12.2,"41,830","26,327","75,855",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9579303
SHANDONG HAPPINESS,20L0317,9910789,Bulk Carrier,299.95,295.2,50,25,16.1,"108,828","68,911","210,938",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9910789
SHENG PING HAI,12A0267,9505455,Bulk Carrier,189.99,185,32.26,18,11.3,"32,976","19,142","56,564",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9505455
HENG TAI HONG,10A0556,9429170,Bulk Carrier,189.99,185,32.26,18,11.3,"33,044","19,231","56,865",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9429170
ORE TIANJIN,18F0049,9807023,Ore Carrier,361.9,355,65,30.4,23,"203,951","67,522","399,213",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9807023
HEBEI LEGEND,10X0209,9438470,Bulk Carrier,295,285,46,24.8,16.5,"94,921","60,617","182,132",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9438470
ZHE HAI 507,07M0046,9416513,Bulk Carrier,178,170.8,27.6,13.9,9.6,"19,921","11,456","33,478",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9416513
SEA VIRYA,13W0430,9626974,Bulk Carrier,189.99,185,32.26,18,11.3,"33,057","19,229","56,512",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9626974
CAPE SUPPLIER,11C0586,9493743,Bulk Carrier,291.8,282.2,45,24.75,16.5,"92,050","58,616","175,127",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9493743
TAI HANG 6,96D2024,9123647,Bulk Carrier,225,217,32.26,18.3,13.27,"36,559","23,279","70,349",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9123647
HUI HE HAI,19P0660,9895654,Bulk Carrier,300,295.15,50,25.2,16.1,"109,472","68,666","209,574",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9895654
JIN HAI OU,97M1025,9125578,Bulk Carrier,190,181,30.5,16.6,11.2,"26,897","13,874","43,764",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9125578
GREAT COMFORT,16Q0002,9738521,Bulk Carrier,199.9,194.5,32.26,18.5,11.3,"36,429","21,646","63,498",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9738521
MING ZHOU 76,09N0264,9552135,Bulk Carrier,189.9,182,32.26,17.6,11,"31,167","17,453","54,221",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9552135
SKYROS,11S0324,9497385,Bulk Carrier,229,222,32.26,20.25,14.62,"43,365","27,334","79,366",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9497385
BLC SECOND,15W0187,9856141,Bulk Carrier,229,225.5,32.26,20.05,12.2,"44,103","27,297","81,176",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9856141
EM JADE,10T0366,9405007,Bulk Carrier,189.9,185,32.26,17.8,11.1,"30,962","18,171","55,091",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9405007
GUOYUAN 7,97X3335,9142930,Bulk Carrier,189.85,180,31,16.6,10.7,"28,076","15,996","47,215",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9142930
LAN BAO HAI,15L0154,9738105,"Bulk Carrier, Double Side Skin",179.99,176.65,30,15,9.5,"24,748","13,171","39,779",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9738105
XIN DA HAI,17M0211,9738155,Bulk Carrier,292,286.5,45,24.8,16.5,"94,035","60,907","178,438",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9738155
