NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
JIN HAI QIANG,98A3020,9180774,Bulk Carrier,225,216,32.26,19.2,13.85,"38,364","24,622","73,829",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9180774
SHANDONG HENG CHANG,13M0145,9621156,Bulk Carrier,295,285,46,24.8,16.5,"95,086","59,528","179,713",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9621156
PU DONG 3,01B1041,9215921,Bulk Carrier,224.97,217,32.25,19.8,12.4,"40,570","24,975","75,220",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9215921
CSB HERALD,12M0002,9493107,Ore Carrier,330,321,57,28.6,21.4,"152,229","57,629","315,146",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9493107
SHANDONG DE YU,18Q0610,9872107,Bulk Carrier,292,286.4,45,24.9,16.1,"94,674","58,907","180,730",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9872107
XIN QI XIANG 217,11A0216,9629811,Bulk Carrier,225,217,32.26,19.6,12.2,"40,913","25,963","75,704",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9629811
JIA YONG SHAN,05Q2017,9292400,Bulk Carrier,199.99,192,32.26,18,12.5,"33,511","18,766","57,501",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9292400
YING HAO 02,12N0348,9500302,Bulk Carrier,225,217,32.26,19.6,12.2,"41,342","25,325","75,700",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9500302
HUI ZHI HAI,19C0350,9887683,Bulk Carrier,299.95,295.2,50,25,16.1,"108,588","68,922","210,918",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9887683
ATALANDI,14B0232,9658886,Bulk Carrier,225,221.5,32.26,19.8,12.2,"41,882","25,554","77,528",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9658886
