NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
MIN RONG,09J0030,9305116,LNG Carrier,292.3,274.1,43.35,26.25,11.45,"97,871","29,361","73,275",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9305116
CHANG NING ZHOU,12Q0051,9536040,"Oil Tanker, Double Hull",158,149,27.8,15,9.5,"18,387","7,127","27,074",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9536040
LR2 OLIVIA,17R0169,9740469,"Oil Tanker, Double Hull",249.91,245,44,21.2,13.5,"63,076","33,810","109,985",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9740469
HAI YANG SHI YOU 301,15R0044,9696266,LNG Carrier,184.7,175,28.1,18.7,7.4,"25,883","7,764","15,496",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9696266
DING HENG 10,12A0152,9509839,Chemical/Oil Tanker,96.6,90,15,7.4,5.55,"2,995","1,200","4,093",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9509839
CHANG HANG LAN JING,09Y0021,9483736,"Oil Tanker, Double Hull",184.95,176,32.2,19.2,11.4,"31,534","13,395","49,982",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9483736
YEE LEE,17S0009,9807425,"Oil Tanker, Double Hull",46,43.6,16,7.3,5.6,"1,481",633,"2,273",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9807425
CESI BEIHAI,17T0102,9672844,LNG Carrier,290,278,45.6,26.5,11.7,"113,397","39,967","95,599",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9672844
MIN LU,09U0132,9305128,LNG Carrier,292.3,274.1,43.35,26.25,11.45,"97,871","29,361","82,598",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9305128
DAPENG MOON,08P0076,9308481,LNG Carrier,291.5,274.1,43.35,26.25,11.45,"97,871","29,361","82,645",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9308481
BEI HAI ZHAN WANG,08F0160,9509035,"Oil Tanker, Double Hull",243.8,233,42,21.4,13.5,"58,416","31,117","104,324",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9509035
COSFLYING LAKE,15F0034,9698771,"Oil Tanker, Double Hull",333,324,60,30,20.5,"160,198","103,191","310,421",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9698771
ANELLY,09E0072,9547221,"Oil Tanker, Double Hull",67.3,63.9,16,6.5,4.65,"1,903",747,"2,602",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9547221
ZHONG RAN 310,21F0087,9950923,"Oil Tanker, Double Hull",77.8,74.9,14.8,6.1,4.7,"1,953",922,"3,247",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9950923
XING TONG 316,12H0228,9634074,Liquefied Gas Carrier,99.99,92.5,15.2,7.2,5,"3,313",994,"3,133",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9634074
HENG YUAN,02A0056,9262584,Chemical/Oil Tanker,159.2,150,25,15.3,10.91,"15,724","7,925","27,185",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9262584
PAN ASIA,17E0158,9750220,LNG Carrier,290,284,46.95,26.25,11.5,"114,996","34,498","88,613",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9750220
SEA SOLIDARITY,13Y0087,9647904,"Oil Tanker, Double Hull",69.5,64.9,14.3,7.2,5.5,"1,999",794,"2,950",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9647904
FENG HAI 15,09Q0059,9537680,"Chemical/Oil Tanker, Double Hull",120.11,112,18,9.4,6.6,"5,614","2,538","8,092",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9537680
LANDBRIDGE GLORY,19R0018,9828778,"Oil Tanker, Double Hull",332.95,323.6,60,30,20.5,"163,064","101,962","307,852",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9828778
HUA CHI,12H0274,9611632,"Oil Tanker, Double Hull",184.88,176,32.2,18.6,12.4,"30,325","12,927","44,999",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9611632
CHANG HANG XIAN FENG,09V0064,9379791,"Oil Tanker, Double Hull",184.95,176,32.2,18.2,10.2,"29,578","12,471","45,849",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9379791
GUANG HUI 316,14F0029,9683556,"Oil Tanker, Double Hull",90,84,15.2,7.2,5.3,"2,882","1,215","4,242",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9683556
GLORY,01N3007,9256183,Oil Tanker,46.64,42.9,9.5,4.5,3.28,479,236,599,https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9256183
HAI XIN YOU 612,12A0175,9499096,"Oil Tanker, Double Hull",134.2,126,20,10.2,7.6,"7,473","3,600","11,167",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9499096
PUFFIN THREE,09Q0128,9548811,"Oil Tanker, Double Hull",94.8,89,16.5,9.2,6.5,"4,010","1,584","5,646",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9548811
ZHAO GANG,07G0133,9466403,Liquefied Gas Carrier,76.8,70,13.6,5.8,4.4,"2,014",604,"1,646",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9466403
