NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
HAI YANG SHI YOU 362,11C0310,9630353,Liquefied Gas Carrier,99.96,93,14.8,7.2,5.4,"2,993","1,004","2,453",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9630353
TAIMIN 2,13B0135,9695822,"Oil Tanker, Double Hull",48,45.8,13.8,6.2,4.8,"1,165",487,"1,876",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9695822
ZHONG RAN ZHI XING,01N2041,9238129,Liquefied Gas Carrier,99.98,93.5,17.5,7.8,6.16,"4,229","1,374","4,867",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9238129
DING HENG 19,19K0587,9934400,"Chemical/Oil Tanker, Double Hull",111.98,109.58,17.6,8.9,6.8,"4,605","2,140","6,888",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9934400
KUN LUN YOU 203,12N0095,9622045,"Oil Tanker, Double Hull",177.21,168,29,14.4,9.5,"20,563","8,556","30,032",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9622045
GUANG HUI 636,13T0105,9661429,"Oil Tanker, Double Hull",93,88.2,17.5,9,6.7,"4,374","1,989","7,020",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9661429
LEOMARIS,12M0301,9628805,"Oil Tanker, Double Hull",78.2,72.8,13,7.2,4.93,"2,067",620,"2,240",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9628805
FENG HAI 23,11R0139,9594688,"Chemical/Oil Tanker, Double Hull",120.11,112,18,9.4,6.6,"5,614","2,538","8,075",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9594688
SUCCESS MARLINA XXXIII,00K2033,9222716,Oil Tanker,149,138,22,11.65,9.1,"9,405","5,480","16,476",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9222716
ANESUN,10K0082,9578361,"Oil Tanker, Double Hull",67.3,63.9,16,6.5,3.92,"1,903",747,"1,964",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9578361
CHANG XING YUAN,16X0032,9710397,Liquefied Gas Carrier,226,215,36.6,22.2,11.4,"46,789","18,825","53,688",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9710397
RUDRA,11W0627,9571064,"Asphalt Carrier(Integral Tank,Maximum Cargo Temperature≤160℃)",112.1,105.5,16.2,8,6,"4,126","1,717","5,884",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9571064
NEW ERA,21Q0280,9900655,"Oil Tanker, Double Hull",332.95,326.6,60,30,20.5,"162,902","101,944","307,645",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9900655
YUAN DONG HAI,18S0497,9843338,"Oil Tanker, Double Hull",274.3,269.2,48,23.4,16,"84,127","51,371","158,677",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9843338
TUO WEI YOU 3,12T0169,9662693,"Oil Tanker, Double Hull",78,74,15.3,6.9,5,"2,269","1,270","3,542",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9662693
MALVINA,15L0292,9834519,"Oil Tanker, Double Hull",60,56,11.6,5.8,4.1,"1,128",338,"1,085",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9834519
XING TONG 319,11A0262,9613408,Liquefied Gas Carrier,99.99,92.5,15.2,7.2,5.3,"3,313",994,"3,163",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9613408
BAO XING,12V0240,9642033,Liquefied Gas Carrier,109.6,102,18,7.8,5.6,"4,620","1,386","4,342",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9642033
VENUS,13A0203,9661455,"Oil Tanker, Double Hull",93,88.2,17.5,9,6.7,"4,374","1,989","6,985",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9661455
BAI LU ZUO,11J0247,9538464,"Oil Tanker, Double Hull",228.6,220,32.26,21.2,12.5,"43,718","21,966","75,594",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9538464
JIN HAI ZHOU,20E0012,9907134,"Chemical/Oil Tanker, Double Hull",129,125,22,11.8,8.5,"9,681","4,089","13,707",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9907134
NEW VITALITY,18A0205,9799173,"Oil Tanker, Double Hull",332.68,323.6,60,30,20.5,"162,636","101,960","306,752",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9799173
K R A,08W0060,9459319,"Asphalt Carrier(Integral Tank,Maximum Cargo Temperature≤180℃)",101.9,96,16,8,5.9,"3,686","1,250","4,999",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9459319
SAMOS,18T0130,9772345,"Oil Tanker, Double Hull",274.43,269.92,48,23.2,17.15,"82,605","52,005","156,978",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9772345
BAO RUN,11E0105,9615016,Liquefied Gas Carrier,109.6,102,18,7.8,5.6,"4,618","1,385","4,378",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9615016
HAI GONG YOU 303,92M2311,9031507,Oil Tanker,111.56,104,18.8,9.56,7.61,"4,989","2,747","9,103",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9031507
