NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
ALPINE,22F0483,9667382,"Oil Tanker, Double Hull, F.P.≤60℃",96.96,89.8,15,6.1,4.3,"2,738","1,004","3,285",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9667382
NEW ASSURANCE,18X0157,9799161,"Oil Tanker, Double Hull",332.68,323.6,60,30,20.5,"163,186","101,960","307,295",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9799161
YUAN RUI YANG,18C0437,9843326,"Oil Tanker, Double Hull",332.67,326.6,60,30.5,20.5,"169,675","108,129","318,451",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9843326
SOECHI ASIA XXIX,94Y3344,9110145,Chemical/Oil Tanker,104.99,97.5,16.6,7.8,6.16,"3,870","1,779","6,312",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9110145
SULTAN,06A0145,9306641,"Chemical/Oil Tanker, Double Hull",171.2,162,27.4,17.31,9.75,"22,184","9,429","34,663",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9306641
HAI YANG GONG ZHU,20G0244,9843649,"Oil Tanker, Double Hull",139.98,134.37,20.2,11.2,7.2,"8,916","4,416","11,318",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9843649
S M A,03V0080,9273002,"Chemical/Oil Tanker/Asphalt Carrier(Independent Tank,Integral Tank,Maximum Cargo Temperature≤145°C)",109.3,104,19.4,11,7.1,"5,991","1,797","7,657",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9273002
DA QING 451,01S3011,9232709,"Oil Tanker, Double Hull",192.9,184,32.2,17.2,10.2,"29,288","12,122","44,999",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9232709
NING SHEN HAI HUA 11,19Q0523,9898565,"Chemical Tanker,Type2",133.4,129.3,21.6,10.8,7.9,"8,605","3,876","11,959",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9898565
YUAN LAN WAN,18P0448,9845946,"Oil Tanker, Double Hull",249.99,245.4,44,21.5,13.7,"64,572","34,231","109,844",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9845946
JI XIANG YUAN,12Q0143,9629354,Liquefied Gas Carrier,99.99,92.5,15.2,7.2,5,"3,313",994,"3,176",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9629354
PACIFIC DONGYING,16M0114,9743722,Liquefied Gas Carrier,226.05,219.52,36.6,22.2,11.4,"48,419","17,391","54,747",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9743722
CHANG HANG GUANG RONG,07Q0095,9344112,"Oil Tanker, Double Hull",184.95,176,32.2,18.2,10.2,"29,588","12,469","45,720",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9344112
KUDOS STARS,05H0101,9288710,"Oil Tanker, Double Hull",249.99,239,44,21,13.6,"62,320","33,887","111,009",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9288710
NEW RENOWN,17U0126,9759604,"Oil Tanker, Double Hull",332.95,323.6,60,30.5,20.5,"166,639","106,643","318,689",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9759604
NING HUA 426,20L0064,9931147,"Chemical Tanker,Type2",94.9,91.5,15,7.2,5.54,"3,261","1,147","3,699",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9931147
ZHONG TE YUN 9,17P0696,9809069,Chemical/Oil Tanker,139.98,134,20.2,10.8,7.2,"8,611","3,763","12,000",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9809069
SHAN GANG RONG HE,01J1025,9037123,Oil Tanker,190,180,28,16.8,12,"24,252","11,704","38,669",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9037123
EXPLORER,06T0070,9312133,"Oil Tanker, Double Hull",274,265,50,23.1,16,"85,206","53,844","163,759",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9312133
LI HUA 28,08R0216,9513488,"Oil Tanker, Double Hull",137.76,129.5,20.8,10.8,8.1,"8,725","4,321","13,369",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9513488
CARLUNG,12C0292,9637997,"Oil Tanker, Double Hull",69,64.96,16,6.5,4.7,"1,974",766,"2,734",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9637997
