NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
DELTA SKY,09T0384,9410181,"Oil Tanker, Double Hull",274.19,264,50,23.1,17.3,"84,716","55,321","166,092",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9410181
SC CHENGDU,10Q0156,9572185,"Chemical/Oil Tanker, Double Hull",115.74,108,18.6,10,7.8,"6,028","2,740","9,182",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9572185
LIAN XI HU,17E0089,9747106,Chemical/Oil Tanker,183.2,178.5,32.26,18.2,11,"29,848","14,477","50,252",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9747106
YANG LIN WAN,04Q3001,9283265,"Oil Tanker, Double Hull",244.6,233,42,22.2,15.45,"61,713","32,458","109,411",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9283265
NEW TRIUMPH,15M0109,9689990,"Oil Tanker, Double Hull",333,327,60,30.6,20.5,"165,864","107,770","318,239",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9689990
FEI CHI,05S4020,9322449,"Oil Tanker, Double Hull",187.8,178,31.5,16.8,10.5,"26,967","11,381","42,036",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9322449
ANWEI,96T4016,9160750,Oil Tanker,43.5,39.83,9.5,3.6,2.65,395,224,598,https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9160750
GUI CHI,12R0305,9611656,"Oil Tanker, Double Hull",184.88,176,32.2,18.6,12.4,"30,325","12,927","48,801",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9611656
GUANG HUI 318,14Q0176,9683568,"Oil Tanker, Double Hull",90,84,15.2,7.2,5.3,"2,882","1,215","4,212",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9683568
HONG KANG,99K1010,9194646,LPG Carrier,84.34,78.5,14.8,6.5,3.91,"2,420",726,"1,661",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9194646
CHANG HANG KAI TUO,09C0116,9379806,"Oil Tanker, Double Hull",184.95,176,32.2,18.2,10.2,"29,578","12,471","45,790",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9379806
QIAN TAI 1,16T0005,9531727,Chemical/Oil Tanker,134.8,125.3,22,11,7.8,"8,850","4,398","12,741",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9531727
NAN LIAN 16,11R0070,9592161,Chemical/Oil Tanker,117.28,108,18,9,7,"5,233","2,416","7,849",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9592161
XT PIONEER,13S0449,9640126,"Chemical/Oil Tanker, Double Hull",141,133,24.2,13.2,9.65,"11,733","6,115","19,803",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9640126
