NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
JIAN HANG LI DA,18U0062,9802516,Chemical/Oil Tanker,103.8,98,16.5,8.4,6.27,"4,214","1,823","5,485",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9802516
NEW ODYSSEY,16A0126,9708497,"Oil Tanker, Double Hull",333,327,60,30.6,20.5,"165,209","107,748","318,445",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9708497
HAI ZHI RUN 7,11J0270,9621223,"Oil Tanker, Double Hull",141.7,133.2,20,10.2,7.8,"7,984","3,911","12,620",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9621223
PHONIX WAY,05T0111,9289518,"Oil Tanker, Double Hull",186.43,177,32.2,18.5,12,"30,053","14,378","53,095",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9289518
GOLDEN DRAGON 238,07L0045,9439448,"Oil Tanker, Double Hull",49.9,45.76,15,6,4.6,"1,221",511,"1,921",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9439448
HUI TONG 37,11W0213,9600097,"Chemical/Oil Tanker, Double Hull",96.6,90,15,7.4,5.2,"2,994","1,180","4,106",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9600097
SU RUI 199,18J0696,9900174,Liquefied Gas Carrier,99.9,97.5,19.6,8,6,"5,212","1,703","4,770",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9900174
WUDANG,20M0479,9915909,LNG Carrier,295,288,45,26.25,11.5,"114,209","37,327","91,466",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9915909
AIGEORGIS,21Y0012,9891660,"Oil Tanker, Double Hull",249.89,245.13,44,21.5,15.2,"64,305","35,248","116,092",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9891660
DELTA HELLAS,09Q0450,9406673,"Oil Tanker, Double Hull",274.27,264,48,23.1,16,"81,619","52,692","157,583",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9406673
