NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
CHEMITEC,08V0105,9446257,"Chemical/Oil Tanker, Double Hull",150.5,142,21.6,12.5,9.14,"11,120","5,365","16,976",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9446257
SHI ZI ZUO,05G7000,9303704,"Oil Tanker, Double Hull",228.6,217,32.26,21.1,14.7,"43,153","22,236","75,447",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9303704
PACIFIC HONOUR,12M0048,9651864,"Oil Tanker, Double Hull",89.78,85.4,15.8,7.6,5.8,"2,979","1,330","4,785",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9651864
SOLAR SALLY,19E0605,9898498,"Chemical/Oil Tanker, Double Hull",183.23,174.93,32.2,19.1,11,"30,259","13,576","49,314",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9898498
MARITIME INSPIRATION,21H0273,9853541,Chemical/Oil Tanker,183,179,35,18.5,10.5,"33,355","13,691","49,996",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9853541
LR2 ATHENA,17L0141,9784611,"Oil Tanker, Double Hull",249.98,245,44,21.2,13.5,"63,076","33,801","109,986",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9784611
COLOANE,03X3003,9296054,"Oil Tanker, Double Hull",70,65,12,4.8,3.4,998,344,"1,388",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9296054
TIAN HONG ZUO,16C0105,9747364,"Oil Tanker, Double Hull",220,213,32.26,20.6,13.6,"40,779","18,028","64,986",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9747364
DONG GUI 16,17B0201,9820219,Chemical/Oil Tanker,103.8,98,16.5,8.4,6.2,"4,211","1,782","5,379",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9820219
FU CHI,12Y0243,9611644,"Oil Tanker, Double Hull",184.88,176,32.2,18.6,11,"30,325","12,927","48,769",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9611644
TIAN HE ZUO,17J0047,9776236,"Oil Tanker, Double Hull",220,213,32.26,20.6,13.6,"40,779","18,028","64,984",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9776236
DING HENG 5,08G0207,9509841,Chemical/Oil Tanker,96.6,90,15,7.4,5.2,"2,999","1,205","4,060",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9509841
BOUBOULINA,06U0071,9298753,"Oil Tanker, Double Hull",274.2,264,50,23.1,16,"85,206","53,844","163,759",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9298753
PACIFIC SINCERE,11B0378,9596533,"Oil Tanker, Double Hull",94.4,88,15.4,7.6,5.65,"2,990","1,191","4,300",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9596533
