NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
CHANG XING ZHOU,11A0009,9536026,"Oil Tanker, Double Hull",158,149,27.8,15,9.5,"18,382","7,127","27,035",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9536026
PROTEUS IWONA,20G0405,9914670,"Oil Tanker, Double Hull, F.P.≤60℃",249.95,245,44,21.4,13.5,"66,834","32,795","109,993",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9914670
LNG MEGREZ,17F6070,9834325,LNG Carrier,295,288.58,45,26.25,11.5,"114,790","37,327","91,430",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9834325
CHANG HANG SHAN HU,08N0121,9406348,"Oil Tanker, Double Hull",184.95,176,32.2,19.2,11.4,"31,534","13,395","49,997",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9406348
NING HUA 432,22W0176,9885233,"Chemical/Oil Tanker, Double Hull",119.99,113,21.8,12,9,"9,085","4,236","13,516",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9885233
NAN LIAN 2,10E0031,9580522,"Chemical/Oil Tanker, Double Hull",94.6,88,15.2,7.2,5.4,"2,992","1,248","4,192",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9580522
SAN DING CHANG CHUN,12V0033,9636084,"Oil Tanker, Double Hull",228.6,220,32.26,21.2,12.5,"43,718","21,966","64,999",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9636084
NING HUA 422,10Y0233,9495820,Chemical Tanker,105.06,99,17.5,8,6,"4,359","1,852","6,566",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9495820
LIAN SONG HU,17J0185,9783368,"Oil Tanker, Double Hull",220,216,36,20,12,"43,687","21,245","72,745",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9783368
GUO HUI,19D0512,9898125,"Oil Tanker, Double Hull",68.2,66.8,14.8,5.6,3.8,"1,591",498,"1,904",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9898125
LIAO YOU 123,07N0116,8733029,"Oil Tanker, Double Hull",134.85,126,22,10.6,7.55,"8,482","4,750","11,999",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=8733029
AIFANOURIOS,21C0015,9891696,"Oil Tanker, Double Hull",249.94,245.17,44,21.5,15.2,"64,305","35,225","116,015",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9891696
