NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
LADY JAMILA,44080Q,9316983,General cargo ship,179.99,172.32,28.2,14.3,10,21192,11444,33427,https://www.vesselfinder.com/vessels/details/9316983
CL ATLAS,10357K,9357511,ONLM,99.99,95,15.2,8.35,6.6,3970,2066,5800,https://www.vesselfinder.com/vessels/details/9357511
FULDABORG,16305A,9559092,Cargo / Container ship,142.8,136.33,17.2,8.3,3401,8911,4419,14592,https://www.vesselfinder.com/vessels/details/9559092
FWN SUN,26039F,9721669,PBXE,122.5,119.58,17,10.7,7.81,6749,3408,10546,https://www.vesselfinder.com/vessels/details/9721669
FRI PORSGRUNN,00815N,9196199,Cargo / Container ship,89.25,84.6,13.3,7.15,5.67,2868,1613,3780,https://www.vesselfinder.com/vessels/details/9196199
GELMOND 1,26986K,9407017,General cargo ship,115.2,110.34,15.6,5.75,4.85,3923,2249,5498,https://www.vesselfinder.com/vessels/details/9407017
FRI W,23878G,8915627,General cargo ship,82.77,79.1,12.6,6,5.29,2190,1183,3283,https://www.vesselfinder.com/vessels/details/8915627
SAGASBANK,09133E,9369655,General cargo ship,89.95,84.98,14.4,5.79,1232,2999,1662,4541,https://www.vesselfinder.com/vessels/details/9369655
SCHELDEBANK,09142P,9439474,Cargo / Container ship,89.78,84.97,14,7.5,5.95,2999,1643,4539,https://www.vesselfinder.com/vessels/details/9439474
KLAIPEDA,29639T,9106584,General cargo ship,84.3,12.3,7.65,5.77,1800,2395,4068,87.8,https://www.vesselfinder.com/vessels/details/9106584
FLORIJNGRACHT,42130V,9428413,General cargo ship,137.07,128.94,18.9,11.65,8.52,8620,4398,12200,https://www.vesselfinder.com/vessels/details/9428413
STELLINA,31588M,9674933,General cargo ship,173.76,166,27.2,12.6,10.25,18036,8631,26052,https://www.vesselfinder.com/vessels/details/9674933
INGRID B,08106N,9279020,Cargo ship,82.5,80.7,12.5,8,5.34,2437,993,3680,https://www.vesselfinder.com/vessels/details/9279020
SOMERS ISLES,10013L,9375147,PHOX,99.05,91.55,15.85,5.85,3010,3871,1427,4800,https://www.vesselfinder.com/vessels/details/9375147
ARKLOW BAY,20401C,9638771,General cargo ship,119.49,116.89,14.99,7.19,2524,5065,2655,8661,https://www.vesselfinder.com/vessels/details/9638771
EEMS SEA,13794V,9503536,PHPM,99.23,95.47,11.42,5.8,4.56,2153,1121,3410,https://www.vesselfinder.com/vessels/details/9503536
ARKLOW VANGUARD,28803K,9772577,General cargo ship,86.93,84.98,15,7.17,6.35,2999,1731,5168,https://www.vesselfinder.com/vessels/details/9772577
NATHRAH,29397F,9794147,Deck ship,60.3,14,3.65,2.7,971,929,278,64,https://www.vesselfinder.com/vessels/details/9794147
CENGIZ AMCA,18888H,9616096,General cargo ship,131.71,123.99,18.9,7.81,2704,7758,3777,11051,https://www.vesselfinder.com/vessels/details/9616096
MEHMET DADAYLI-1,08074D,9352157,General cargo ship,91.45,84.96,15,6.1,1108,2980,1765,4798,https://www.vesselfinder.com/vessels/details/9352157
EEMS TRANSPORTER,04316T,9340300,PHBC,84.95,13.75,5.55,4.35,1212,2186,1161,89.99,https://www.vesselfinder.com/vessels/details/9340300
ELSBORG,10014M,9411771,PBYI,88.97,84.99,11.8,11.8,5.4,2281,1229,3609,https://www.vesselfinder.com/vessels/details/9411771
EDENBORG,12664S,9463449,Cargo / Container ship,137.84,130.89,15.87,11,7.7,7196,3607,11199,https://www.vesselfinder.com/vessels/details/9463449
VAASABORG,00489J,9196242,PDAI,132.2,123.84,15.87,9.65,7.5,6130,3608,9567,https://www.vesselfinder.com/vessels/details/9196242
HUANGHAI PIONEER,15056S,9458420,General cargo ship,166.31,158.32,27.4,14.2,10.1,20682,10263,28309,https://www.vesselfinder.com/vessels/details/9458420
STAR ISFJORD,29209B,9182978,General cargo ship,198,189.02,31,19,12.32,32628,13538,45740,https://www.vesselfinder.com/vessels/details/9182978
AZOV FUTURE,25307K,9643233,General cargo ship,145,139.78,22,8.5,5.35,9071,3108,12107,https://www.vesselfinder.com/vessels/details/9643233
JOHANNA C,25925G,9430131,General cargo ship,130,21,11,8,2962,9530,12914,138,https://www.vesselfinder.com/vessels/details/9430131
EEMS SPIRIT,17275E,9559626,General cargo ship,99.23,95.47,11.42,5.85,4.56,2153,1121,3410,https://www.vesselfinder.com/vessels/details/9559626
EEMS DUISBURG,22720X,9658094,PCPT,107.95,99.67,16,9.3,6.45,5198,1997,6555,https://www.vesselfinder.com/vessels/details/9658094
SELDENIZ,14116V,9540601,General cargo ship,88.8,80.8,13.5,7.8,6.45,2861,1397,4300,https://www.vesselfinder.com/vessels/details/9540601
SANA 1,32571F,9829136,Deck ship,102.9,98.57,24.6,6,3.8,7009,2102,5901,https://www.vesselfinder.com/vessels/details/9829136
CLAIRE,21776W,9556301,PCUG,89.95,84.94,14.4,7.85,5.8,2984,1598,4450,https://www.vesselfinder.com/vessels/details/9556301
MIRVA VG,28797D,9769116,General cargo ship,103,101.2,13.6,7.8,6.13,3405,1780,5019,https://www.vesselfinder.com/vessels/details/9769116
SUKRAN S,03294H,8201002,General cargo ship,107.65,99.37,16.51,8.82,6.9,3996,2575,6479,https://www.vesselfinder.com/vessels/details/8201002
ULL,39L179,9080687,Cargo ship,82.4,78.56,12.4,6,4.8,1937,1038,3142,https://www.vesselfinder.com/vessels/details/9080687
