NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
ATLANTIC DAWN,22715S,9671450,Cargo / Container ship,111.6,102,16.8,9.3,5.8,5460,1638,4476,https://www.vesselfinder.com/vessels/details/9671450
MANZANARES,04552A,9331804,General cargo ship,113.3,104.76,16.4,9.55,7.28,5000,2405,7073,https://www.vesselfinder.com/vessels/details/9331804
ANNA,15612W,9566796,General cargo ship,125.79,119.53,14.4,9.31,6.5,5044,2718,7712,https://www.vesselfinder.com/vessels/details/9566796
HAO YUAN,19734C,9641845,General cargo ship,119.95,113.6,17.6,8.4,6.5,5357,2983,7800,https://www.vesselfinder.com/vessels/details/9641845
ADNAN N,41700D,9334973,General cargo ship,115.48,109.2,19.6,13.2,8.85,7823,3316,11776,https://www.vesselfinder.com/vessels/details/9334973
MEDKON SINOP,39V579,9103362,HOWQ,100.8,94.3,20.2,11,7.32,6285,3108,8500,https://www.vesselfinder.com/vessels/details/9103362
VECHTBORG,39W994,9160334,Cargo / Container ship,132.2,123.84,15.87,9.65,7.5,6130,3608,9567,https://www.vesselfinder.com/vessels/details/9160334
SCHOKLAND,12015M,9431599,General cargo ship,89.98,84.98,13.75,6.25,5.15,2702,1386,3300,https://www.vesselfinder.com/vessels/details/9431599
IRMA S,36047J,9385063,General cargo ship,177.13,168.5,28.4,14.29,10.02,20236,10947,32295,https://www.vesselfinder.com/vessels/details/9385063
NESTOR,00600E,9234305,Cargo / Container ship,89.6,84.6,11.65,5.8,4.49,1846,1081,2500,https://www.vesselfinder.com/vessels/details/9234305
SEA CHARENTE,39W833,9155676,PECB,82.4,78.96,11.3,4.8,3.7,1638,837,2100,https://www.vesselfinder.com/vessels/details/9155676
SPAARNEGRACHT,42096J,9202558,General cargo ship,168.14,159.14,25.2,14.6,10.71,16641,6700,21402,https://www.vesselfinder.com/vessels/details/9202558
MANISA EMY,33935N,9421063,PBYR,108.24,103.9,18.21,9,7.01,5598,2883,8117,https://www.vesselfinder.com/vessels/details/9421063
TARFFAH 1,29673F,9795347,Deck ship,60.3,14,3.65,2.7,971,929,278,64,https://www.vesselfinder.com/vessels/details/9795347
FRI KARMSUND,992U16,9211066,Cargo / Container ship,89.75,84.98,13.6,7.2,6.36,2858,1546,4935,https://www.vesselfinder.com/vessels/details/9211066
