NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
MYSTAR,37358J,9892690,Passenger / Ro-ro cargo ship,212.1,192.1,30.6,7.1,1312,50629,16011,5936,https://www.vesselfinder.com/vessels/details/9892690
ROMANTIKA,01954B,9237589,Passenger ferry,192.9,170.1,29,15.4,6.6,40803,24202,4500,https://www.vesselfinder.com/vessels/details/9237589
MARTIN I SOLER,10134S,9390367,BALEARIA EUROLINEAS MARITIMAS S.A.,165.3,152.5,25.6,13.8,5.7,24760,7618,9737,https://www.vesselfinder.com/vessels/details/9390367
ABEL MATUTES,11680X,9441130,ECPD,190,187,26,14.5,6.3,29670,9470,10863,https://www.vesselfinder.com/vessels/details/9441130
DAMIAO DE GOES,03255Q,9270098,Light ship - Fast passenger carrier,49.2,47,12.3,3.3,1.5,713,213,48,https://www.vesselfinder.com/vessels/details/9270098
TARIQ IBN ZIYAD,39V142,9109768,Passenger ferry,138,25.2,8.7,6,2214,21659,8826,153.26,https://www.vesselfinder.com/vessels/details/9109768
KANALEN,32928T,9838163,Passenger / Ro-ro cargo ship,45.9,41.33,11.5,3.5,2.2,491,147,150,https://www.vesselfinder.com/vessels/details/9838163
DEUTSCHLAND,34059X,9141807,Passenger ship,175.3,155.8,23,16.2,5.79,22496,8402,3368,https://www.vesselfinder.com/vessels/details/9141807
AERO 1 HIGHSPEED,40813P,9952787,High speed craft,36,34,9.7,3.4,1.1,323,100,24,https://www.vesselfinder.com/vessels/details/9952787
FILIPINAS CEBU,21565S,9048562,Passenger ferry,77.37,72,14,4.9,3.8,2726,1689,522,https://www.vesselfinder.com/vessels/details/9048562
MSC POESIA,07513T,9387073,Passenger ship,269.14,32.2,10.6,7.85,2,92627,64502,293.8,https://www.vesselfinder.com/vessels/details/9387073
MEDITERRANEE,37V785,8705395,FNYF,165.54,150.34,27.4,8.9,6.4,30985,21967,3452,https://www.vesselfinder.com/vessels/details/8705395
QUEEN STAR 5,30177D,9797101,High speed craft,34.85,30.1,6.89,1.19,1.19,279,104,31,https://www.vesselfinder.com/vessels/details/9797101
ULYSSE,39K730,9142459,TSMU,162.3,146,25.8,7.7,6.01,17907,5372,5250,https://www.vesselfinder.com/vessels/details/9142459
ISLE OF INNISFREE,38P423,8908466,Passenger ferry,163.61,150,27,9.2,6.35,28833,11596,4286,https://www.vesselfinder.com/vessels/details/8908466
NAUTIKA,35411S,9877250,VTKA,33,32.7,8.5,2.8,1.31,318,116,37,https://www.vesselfinder.com/vessels/details/9877250
ISEFJORD,19795T,9615781,Ferry boat,51,49.8,11.2,3.4,2.25,475,142,184,https://www.vesselfinder.com/vessels/details/9615781
HORIZON 8,26166T,9732125,High speed craft,35.5,8.7,3.5,1.4,1676,428,45,38.5,https://www.vesselfinder.com/vessels/details/9732125
AIGRETTE II,37Y512,8872174,Passenger launch,30.29,25.5,6.8,2.77,1.37,179,130,38,https://www.vesselfinder.com/vessels/details/8872174
LA BELLE DE L'ADRIATIQUE,09509N,9432799,Passenger ship,110.65,103,11.9,6.55,2.65,2995,1073,455,https://www.vesselfinder.com/vessels/details/9432799
WAVEMASTER 3,06629H,9257840,High speed craft,37.5,31.6,7,2.5,1.03,253,88,400,https://www.vesselfinder.com/vessels/details/9257840
MSC GRANDIOSA,31465D,9803613,Passenger ship,331.43,310.7,43,8.75,3289,181541,197037,13610,https://www.vesselfinder.com/vessels/details/9803613
OCEAN NOVA,11230J,8913916,Passenger ship,73,66.77,10.99,7.02,3.67,2183,786,200,https://www.vesselfinder.com/vessels/details/8913916
HORIZON 6,28218Y,9764609,High speed craft,38.5,35.5,8.7,4.1,1.4,428,138,45,https://www.vesselfinder.com/vessels/details/9764609
ENG HUP VELA,32997T,9833826,Light ship,25.2,24,6.1,2.5,1.1,130,51,29,https://www.vesselfinder.com/vessels/details/9833826
SINDO PRINCESS,32498B,9070888,Passenger ferry,31,27,6.8,2.85,1.11,190,66,16,https://www.vesselfinder.com/vessels/details/9070888
AREMITI 5,09817X,9293387,High speed craft,56,53.45,14.2,5,1.88,1447,435,122,https://www.vesselfinder.com/vessels/details/9293387
GREG MORTIMER,33574V,9834648,Passenger ship,104.4,99.8,18.4,7.25,5.3,8035,2410,1450,https://www.vesselfinder.com/vessels/details/9834648
JUAN J SISTER,38W821,9039391,Passenger ferry,151.15,133.32,26,8.6,6,22409,11008,5632,https://www.vesselfinder.com/vessels/details/9039391
CAPITAINE NEMO,38L857,9099066,Catamaran,24,8.5,3.2,1.7,1532,221,152,27,https://www.vesselfinder.com/vessels/details/9099066
GALAXY I,07641H,9333694,YLGX,212.1,188.64,29,15.4,6.4,48915,30860,6287,https://www.vesselfinder.com/vessels/details/9333694
WAVEMASTER 5,06630J,9257888,High speed craft,37.5,31.6,7,2.5,2.26,253,84,400,https://www.vesselfinder.com/vessels/details/9257888
KATA,34694N,9862138,High speed craft,39,38.7,10,3.25,1.26,390,138,39,https://www.vesselfinder.com/vessels/details/9862138
ENG HUP NAVIS,35758U,9874416,Light ship - Fast passenger carrier,31.88,28.72,7,3.25,1.12,258,90,33,https://www.vesselfinder.com/vessels/details/9874416
