NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
TANIT,19033Q,9598579,Passenger / Ro-ro cargo ship,210,189.69,30,30,7.59,52645,32581,6189,https://www.vesselfinder.com/vessels/details/9598579
LE BOREAL,10917T,9502506,Passenger ship,142.1,126.2,18,20.4,4.8,10944,3427,1400,https://www.vesselfinder.com/vessels/details/9502506
JOY STAR,35090T,9883962,Passenger ship,48.17,15.24,3.5,2.25,1264,1067,320,63,https://www.vesselfinder.com/vessels/details/9883962
GOLD EXPRESS,07696S,9336531,High speed craft,45.24,40.2,12.3,4.1,1.46,695,214,66,https://www.vesselfinder.com/vessels/details/9336531
LE LYRIAL,19319B,9704130,Passenger ship,142.1,126.2,18,20.4,4.9,10992,3388,1400,https://www.vesselfinder.com/vessels/details/9704130
WIND SURF,37H865,8700785,Passenger ship,156.36,20,8,5.01,2842,14745,4691,182,https://www.vesselfinder.com/vessels/details/8700785
LE COMMANDANT CHARCOT,34403W,9846249,Passenger ship,149.9,142.35,28.3,15.3,10.2,31283,9384,4741,https://www.vesselfinder.com/vessels/details/9846249
CABINDA,32849H,9827736,High speed craft,48.3,48,12,4.3,1.74,819,245,145,https://www.vesselfinder.com/vessels/details/9827736
PAUL GAUGUIN,39H728,9111319,Passenger ship,131.4,22,21.1,5.15,2907,19170,6199,153.66,https://www.vesselfinder.com/vessels/details/9111319
BAHAMA MAMA,11845C,9441142,Passenger / Ro-ro cargo ship,137,24.2,19.05,5.65,1711,20312,6146,154.51,https://www.vesselfinder.com/vessels/details/9441142
ENG HUP TALIA,35757T,9874404,Light ship - Fast passenger carrier,32,31,7.4,3.25,1.2,258,90,33,https://www.vesselfinder.com/vessels/details/9874404
BAC 24,36263T,9887463,Passenger / Ro-ro cargo ship,66,35.76,11.2,2.85,1.45,297,92,109,https://www.vesselfinder.com/vessels/details/9887463
OCEAN NAVIGATOR,07075S,9213131,Passenger ship,91.44,90.22,15.24,6.1,3.81,4954,1486,200,https://www.vesselfinder.com/vessels/details/9213131
CONDOR ISLANDER,08593S,9323704,Passenger ship,114.95,23.4,14.3,5.3,3611,13906,5142,124.9,https://www.vesselfinder.com/vessels/details/9323704
CIUDAD AUTONOMA MELILLA,01275N,9216585,Passenger ferry,157,157,26.2,20.65,6.2,26916,14308,4834,https://www.vesselfinder.com/vessels/details/9216585
WAVEMASTER 8,06646B,9268459,High speed craft,37.5,31.6,7,2.5,1.03,253,84,400,https://www.vesselfinder.com/vessels/details/9268459
PERLE EXPRESS,19402R,9592903,High speed craft,47,11.1,6,1.4,2303,725,66,47,https://www.vesselfinder.com/vessels/details/9592903
TAHITI NUI,03710K,9240067,Passenger / Cargo ship,69.5,65.05,12.4,7.5,4.57,1921,576,1284,https://www.vesselfinder.com/vessels/details/9240067
ISLAND NAGALIS,37651C,9900576,Passenger / Ro-ro cargo ship,81.2,74,17,5.7,3.3,2277,683,260,https://www.vesselfinder.com/vessels/details/9900576
