NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
MONJASA STRIKER,12488B,9498975,Oil tanker,110,105.29,18.6,10,7.9,5256,2847,8885,https://www.vesselfinder.com/vessels/details/9498975
BARBAROS HAYRETTIN VARDAL,03186Q,9282675,Oil tanker / Chemical tanker,105.5,98.41,16.8,7.4,6.29,3997,1823,5820,https://www.vesselfinder.com/vessels/details/9282675
CAPRIOLE,10543M,9488700,Oil tanker / Chemical tanker,130.2,122.1,18.6,10.8,8,7284,3472,11000,https://www.vesselfinder.com/vessels/details/9488700
KIRKEHOLMEN,12440Y,9553402,Oil tanker / Chemical tanker,144.22,134,23,12.4,8.9,11908,5180,17136,https://www.vesselfinder.com/vessels/details/9553402
HECATE,40514P,9233753,Oil tanker,333.28,318,58.04,31.25,22.53,160904,109344,309064,https://www.vesselfinder.com/vessels/details/9233753
LNG ENDURANCE,36652R,9874492,Liquefied gas carrier,293,286,45.8,26.2,12,115408,34622,88721,https://www.vesselfinder.com/vessels/details/9874492
ORAHOPE,03590E,9297151,Oil tanker / Chemical tanker,92.86,86.65,14,7,5.6,2660,1085,3418,https://www.vesselfinder.com/vessels/details/9297151
KEY MARIN,04465F,9297228,Oil tanker / Chemical tanker,88.43,82.35,13,7.25,5.95,2262,1040,3450,https://www.vesselfinder.com/vessels/details/9297228
V. ADVANCE,41425E,9845221,Oil tanker,329.98,324,60,26.72,21.7,153947,106634,299682,https://www.vesselfinder.com/vessels/details/9845221
NORDIC ANN,15749V,9422665,Oil tanker / Chemical tanker,134.3,126,22.4,12.1,8.92,9699,4689,14732,https://www.vesselfinder.com/vessels/details/9422665
FSO ORKID,08154Q,8902163,Offshore service unit,294.05,234,41.2,14.34,6296,57892,29174,100047,https://www.vesselfinder.com/vessels/details/8902163
ZEUGMAN,02934R,9259111,Oil tanker / Chemical tanker,109.1,99.8,16,7.25,5.75,3547,1612,5508,https://www.vesselfinder.com/vessels/details/9259111
SATYA,01645Q,9229051,Oil tanker / Chemical tanker,114.66,109.51,15,9.3,6.75,4107,2136,7559,https://www.vesselfinder.com/vessels/details/9229051
DRAGONFISH,34733F,9852597,Oil tanker,38,36.8,9,4,3.2,363,125,578,https://www.vesselfinder.com/vessels/details/9852597
LETA,12394Y,9510589,Oil tanker / Chemical tanker,117.6,109.6,19,10,7.5,6153,2915,9153,https://www.vesselfinder.com/vessels/details/9510589
CHEM LEADER,42361W,9402835,Oil tanker / Chemical tanker,144.22,134,23,12.4,8.9,11999,5154,16626,https://www.vesselfinder.com/vessels/details/9402835
EVERMORE,33369X,9656448,Oil tanker,46,42.75,12,4.7,3.6,662,210,801,https://www.vesselfinder.com/vessels/details/9656448
WORLD PERFORMANCE,39802Q,9301005,Oil tanker / Chemical tanker,175.88,32.2,19.1,13.35,6013,30104,51302,183,https://www.vesselfinder.com/vessels/details/9301005
VERONICA III,40518T,9326055,Oil tanker,329.99,316,60,29.7,21.5,156933,98886,298522,https://www.vesselfinder.com/vessels/details/9326055
VORTEX,26850M,9566289,CQJE,87.5,82.5,15,11.1,6.5,3430,1029,3824,https://www.vesselfinder.com/vessels/details/9566289
WOODSTOCK,01823J,9256652,Oil tanker / Chemical tanker,139.95,134.7,21,10.6,8.08,8602,4658,15267,https://www.vesselfinder.com/vessels/details/9256652
MED SERHAT,10819M,9461922,Oil tanker / Chemical tanker,123.1,115.97,17.2,7.2,1978,5633,2596,8263,https://www.vesselfinder.com/vessels/details/9461922
SEAPEAK ARWA,09493V,9339260,Liquefied gas carrier,285,275,43.4,26.6,12.1,104169,32537,82187,https://www.vesselfinder.com/vessels/details/9339260
LNG ADVENTURE,36251F,9870159,Liquefied gas carrier,293,286,45.8,26.2,12,115408,34622,88817,https://www.vesselfinder.com/vessels/details/9870159
MARINE NOEL,20505Q,9655389,Oil tanker,89.95,85,16,7.31,6.04,2999,1256,4991,https://www.vesselfinder.com/vessels/details/9655389
GAS WALIO,19160D,9590670,Liquefied gas carrier,151,26,15.7,8.35,7363,18006,17400,158,https://www.vesselfinder.com/vessels/details/9590670
SOLAR KATHERINE,37065Q,9882396,Oil tanker / Chemical tanker,183,175.15,32.2,19.1,13.3,29591,13881,49990,https://www.vesselfinder.com/vessels/details/9882396
GOLDEN AMBROSIA,10545P,9453729,Oil tanker / Chemical tanker,130.2,122,20.8,11.2,8.5,8302,4201,13000,https://www.vesselfinder.com/vessels/details/9453729
BITHAV,00880J,9211535,Oil tanker / Chemical tanker,114.6,109.7,16.45,9.85,6.7,4980,1494,6384,https://www.vesselfinder.com/vessels/details/9211535
AGIOS NIKOLAOS,32103W,9820283,Oil tanker / Chemical tanker,183.06,175.15,32.2,19.1,13.3,30006,13626,49988,https://www.vesselfinder.com/vessels/details/9820283
FIONIA SWAN,04167G,9328974,Oil tanker / Chemical tanker,148,139.45,21.6,11.3,8.6,10810,5223,15601,https://www.vesselfinder.com/vessels/details/9328974
STAR BONAIRE,39L823,9148453,Tanker,84.98,11.9,6.55,5.15,1118,2257,796,89.9,https://www.vesselfinder.com/vessels/details/9148453
WHITHAVEN,04489G,9334222,Oil tanker,82.98,80.49,12.5,6.3,5.01,1922,835,2968,https://www.vesselfinder.com/vessels/details/9334222
PRESIDENT I,18903Y,9312444,Oil tanker / Product tanker,176,40.24,17.9,13,4937,36168,64999,182.82,https://www.vesselfinder.com/vessels/details/9312444
FELICITY,04549W,9297436,Oil tanker,228.5,219.25,32.2,19.6,13.7,38842,21249,70955,https://www.vesselfinder.com/vessels/details/9297436
FABINO GAS,27361S,9012886,Liquefied gas carrier,212,36,17.7,11.02,9712,42341,49255,224.05,https://www.vesselfinder.com/vessels/details/9012886
ECO INVICTUS,26483N,9711470,Liquefied gas carrier,99.98,93.5,17.2,7.8,6.1,4294,1376,4923,https://www.vesselfinder.com/vessels/details/9711470
AMAK SWAN,06860J,9318230,Oil tanker,86.65,14.1,7.2,5.7,1511,2611,3476,92.86,https://www.vesselfinder.com/vessels/details/9318230
HAUGESUND KNUTSEN,39297R,9918767,Liquefied gas carrier,92.95,89.1,16.9,7,3.84,3927,1178,2535,https://www.vesselfinder.com/vessels/details/9918767
AQUILA,25071D,9692258,Oil tanker / Chemical tanker,183,175.27,32.2,19.1,13.3,29531,13451,49075,https://www.vesselfinder.com/vessels/details/9692258
MED ARCTIC,13681X,9410545,Oil tanker / Chemical tanker,123.1,116.4,17.2,7.2,1977,5651,2602,8239,https://www.vesselfinder.com/vessels/details/9410545
EVA MANILA,38940D,9918602,Oil tanker / Chemical tanker,145.53,137,23.7,13.35,9.7,11773,6073,19860,https://www.vesselfinder.com/vessels/details/9918602
KOBE,44265R,9400837,HOBG,179.9,172,32.2,19.25,12.8,28231,12822,46622,https://www.vesselfinder.com/vessels/details/9400837
EVA TOKYO,31373D,9865520,Oil tanker / Chemical tanker,145.5,137,23.7,13.35,9.7,11773,6073,19841,https://www.vesselfinder.com/vessels/details/9865520
ALKIMOS,13113F,9430739,Oil tanker / Chemical tanker,146,137.2,22,10.8,7.8,9366,4626,14000,https://www.vesselfinder.com/vessels/details/9430739
BEKS OCEAN,37084L,9280586,Oil tanker,227.83,219,32.24,20.6,14,41503,20972,72664,https://www.vesselfinder.com/vessels/details/9280586
THERASIA M,21091C,9466611,IBCV,110.55,21,9.5,7539,1961,6444,3179,10275,https://www.vesselfinder.com/vessels/details/9466611
LALLA FATMA N'SOUMER,03301Q,9275347,Liquefied gas carrier,289.5,278.36,49,27,12.22,118363,35508,80920,https://www.vesselfinder.com/vessels/details/9275347
ENDO LEVANTE,42974N,9145011,Product tanker,85.22,15.5,8,6.03,1511,2760,1464,4765,https://www.vesselfinder.com/vessels/details/9145011
ASKARA,11437J,9431886,Oil tanker / Chemical tanker,123.99,123.7,18.9,8.1,2226,7260,3652,10744,https://www.vesselfinder.com/vessels/details/9431886
MT SOCHIMA,17715H,9666376,Oil tanker / Chemical tanker,103,96.5,16,8.7,7,4047,1940,6770,https://www.vesselfinder.com/vessels/details/9666376
NEW PRIDE,33207W,9230517,Oil tanker,274.2,264,48,23.1,17.05,81270,52045,159453,https://www.vesselfinder.com/vessels/details/9230517
ADELE,14567L,9531442,Oil tanker / Chemical tanker,88.22,82.5,13,5.75,1311,2336,1038,3475,https://www.vesselfinder.com/vessels/details/9531442
VERITY,12270P,9505388,Oil tanker / Chemical tanker,130.2,122.1,18.6,10.8,8,7284,3490,11306,https://www.vesselfinder.com/vessels/details/9505388
BEGONIA,36017B,9287297,Oil tanker / Chemical tanker,145.53,137,23.7,13.35,9.93,11627,6418,20622,https://www.vesselfinder.com/vessels/details/9287297
BAHIA LEVANTE,39459S,9941166,EBTC,92.4,88.1,18,9.9,8,4550,2157,8400,https://www.vesselfinder.com/vessels/details/9941166
AQUADISIAC,32832P,9396713,Oil tanker / Chemical tanker,174,32.2,19.1,13.02,6113,30040,50695,183,https://www.vesselfinder.com/vessels/details/9396713
ELISA LARUS,34924N,9852975,Liquefied gas carrier,297.23,291,46.4,26.5,12.5,118286,35485,95418,https://www.vesselfinder.com/vessels/details/9852975
VENUS,00102N,9162526,Chemical tanker,182.95,173.9,32.2,18,12.14,28322,12343,45964,https://www.vesselfinder.com/vessels/details/9162526
DING HENG 2,25576C,9454474,Chemical tanker,96.6,90,15,7.4,5.55,2981,1207,4199,https://www.vesselfinder.com/vessels/details/9454474
CHIOS LION,37493F,9398280,Oil tanker,243.8,237,42,21.3,14.58,60379,32114,107525,https://www.vesselfinder.com/vessels/details/9398280
MED EMRE,10820N,9461910,Oil tanker / Chemical tanker,119.93,116.27,17.2,7.2,1978,5633,2596,8267,https://www.vesselfinder.com/vessels/details/9461910
PAPA,04909N,9331244,Oil tanker,333,316.22,60,29.3,20.85,159407,96392,299235,https://www.vesselfinder.com/vessels/details/9331244
GAZ SERENITY,12655H,9448499,Liquefied gas carrier,154,147,25.5,16,8.8,16777,5033,17022,https://www.vesselfinder.com/vessels/details/9448499
LEE BO,31231Y,9830044,Oil tanker,53.8,49.65,14.5,5.8,4,1260,382,1421,https://www.vesselfinder.com/vessels/details/9830044
ZHUANG YUAN AO,21243S,9650339,Oil tanker / Asphalt carrier,146,137.2,22,10.8,7.8,9963,3197,12000,https://www.vesselfinder.com/vessels/details/9650339
GAS DEFIANCE,12555Y,9359557,Liquefied gas carrier,99.9,93.5,17.6,8,6.15,4309,1374,5014,https://www.vesselfinder.com/vessels/details/9359557
GAS AMARIN JAYA,10287J,9364966,Liquefied gas carrier,154,147,25.5,16,8.8,16804,6561,16800,https://www.vesselfinder.com/vessels/details/9364966
RATHBONE,07906V,9341380,Oil tanker / Product tanker,140.95,135.4,19.6,6.8,2264,7446,3546,12228,https://www.vesselfinder.com/vessels/details/9341380
COUGAR,30443S,9578048,Liquefied gas carrier,99.85,92.43,17.4,11.7,7.06,5036,1511,4998,https://www.vesselfinder.com/vessels/details/9578048
MASBATE ISLAND,11296F,9514444,Oil tanker,102.7,95,17.8,8.8,6.5,4640,1871,6077,https://www.vesselfinder.com/vessels/details/9514444
BEKS T REX,32587X,9337327,Oil tanker / Chemical tanker,174,32.2,19.1,13.02,6113,30105,50548,183,https://www.vesselfinder.com/vessels/details/9337327
NUKAR,03726C,9293337,Oil tanker,182.14,168.18,25.3,18,12.15,21589,10970,33610,https://www.vesselfinder.com/vessels/details/9293337
VLADIMIR VIZE,27898B,9750658,Liquefied gas carrier,299,283.1,50,26.5,13,128806,38641,96851,https://www.vesselfinder.com/vessels/details/9750658
LESTE,32955X,9285720,Oil tanker / Chemical tanker,183.22,174,32.2,18.8,12.2,29335,11917,46803,https://www.vesselfinder.com/vessels/details/9285720
PANGALENGAN,28428C,9793478,Oil tanker,157.5,149.5,27.7,12,7.5,14750,4583,17803,https://www.vesselfinder.com/vessels/details/9793478
GAS ATHENA,03524H,9267950,Liquefied gas carrier,119.95,114.11,20,10,7.36,7884,2977,8692,https://www.vesselfinder.com/vessels/details/9267950
GAZ ENERGY,13286T,9458169,Liquefied gas carrier,155,147.22,23.1,15.4,9.6,15314,4782,17674,https://www.vesselfinder.com/vessels/details/9458169
LA SEINE,34846D,9845764,Liquefied gas carrier,299.06,291,46.4,26.5,12.52,116542,34962,93534,https://www.vesselfinder.com/vessels/details/9845764
FURE WEST,08857E,9301873,Oil tanker / Chemical tanker,144,135.75,21.5,12.5,9.75,11719,5496,17349,https://www.vesselfinder.com/vessels/details/9301873
ORAHOLM,06788F,9336696,Oil tanker / Chemical tanker,106.2,99.64,15.6,7.8,6,3709,1495,4987,https://www.vesselfinder.com/vessels/details/9336696
ZEYNEP KA,10844P,9445411,Oil tanker / Chemical tanker,121.62,112.17,16,8,6.33,4347,2034,6276,https://www.vesselfinder.com/vessels/details/9445411
NEW NAVIGATOR 3,10349B,9550591,Oil tanker,99.86,93,15.2,7.6,6.2,2990,1321,4700,https://www.vesselfinder.com/vessels/details/9550591
BLOSSOM,10541K,9449558,Oil tanker / Chemical tanker,114.9,106.9,18.6,10.8,8,6389,2916,9259,https://www.vesselfinder.com/vessels/details/9449558
GAS HARALAMBOS,13568A,9423126,Liquefied gas carrier,119.5,112.12,19,9,6.9,5806,1945,7331,https://www.vesselfinder.com/vessels/details/9423126
ATLANTIC MATE,08240J,9350745,Oil tanker / Chemical tanker,147.5,138,22.4,12.6,9.48,11711,6026,18000,https://www.vesselfinder.com/vessels/details/9350745
B GAS NEPTUNE,11094L,9269374,Liquefied gas carrier,75,69.7,14.14,7.5,6.49,2708,820,3090,https://www.vesselfinder.com/vessels/details/9269374
FPMC C MELODY,13355T,9406178,Oil tanker,330,316,60,29.7,21.5,156975,98429,297229,https://www.vesselfinder.com/vessels/details/9406178
AGILITY,10540J,9449546,Oil tanker / Chemical tanker,114.9,106.9,18.6,10.8,8,6389,2916,9259,https://www.vesselfinder.com/vessels/details/9449546
THUN EVOLVE,32856Q,9817169,PBRI,114.95,112.34,15.87,10.1,6.95,4923,2253,7999,https://www.vesselfinder.com/vessels/details/9817169
KIRKBY,21127R,9652753,Liquefied gas carrier,119.95,114.11,20,10,7.35,7891,2977,8576,https://www.vesselfinder.com/vessels/details/9652753
BAUSTELLA,30772A,9812133,Oil tanker / Asphalt carrier,109.9,104,20,11.1,7.3,7293,2187,7995,https://www.vesselfinder.com/vessels/details/9812133
THERESA LEO,07919K,9348534,Chemical tanker,144.3,136.44,23,12.5,8.8,11254,4831,17104,https://www.vesselfinder.com/vessels/details/9348534
MAR VESTA,09787Q,9489560,Oil tanker / Chemical tanker,111.86,16,8,6.32,1680,4365,2041,6221,https://www.vesselfinder.com/vessels/details/9489560
BRISTOL TRADER,26848K,9737101,Oil tanker / Chemical tanker,179.5,172,27.4,16.32,11.55,21151,10024,35863,https://www.vesselfinder.com/vessels/details/9737101
SPABUNKER VEINTIUNO,02922D,9259874,Oil tanker,77,76.72,16.25,7.6,5.63,2894,1394,4999,https://www.vesselfinder.com/vessels/details/9259874
FURE VEN,30817Y,9818278,Oil tanker / Chemical tanker,149.9,146.64,22.8,12.1,9.36,12770,5838,17993,https://www.vesselfinder.com/vessels/details/9818278
LOMBA MAS,27410V,9208485,Oil tanker,174.5,27.4,17.6,9.8,6611,23849,35841,183,https://www.vesselfinder.com/vessels/details/9208485
LIVARDEN,07896K,9330795,Oil tanker / Chemical tanker,144.09,136.46,24.2,12.9,9.62,11729,6285,19951,https://www.vesselfinder.com/vessels/details/9330795
SEA HARVEST,26073S,9717383,Oil tanker,89.98,85.58,15.8,7.2,5.7,2871,1262,4401,https://www.vesselfinder.com/vessels/details/9717383
GOLDEN CURL,07930W,9348522,Chemical tanker,144,134.5,23,12.5,8.8,11254,4831,17088,https://www.vesselfinder.com/vessels/details/9348522
DEVASHREE,39406K,9213222,Oil tanker / Chemical tanker,110,103.11,18.5,9.6,7.21,5160,2420,7849,https://www.vesselfinder.com/vessels/details/9213222
LNG PORT HARCOURT II,25144H,9690157,Liquefied gas carrier,292,280,47.8,26.2,11.65,116568,34970,87139,https://www.vesselfinder.com/vessels/details/9690157
PALANCA CADIZ,27638T,9748007,Oil tanker / Asphalt carrier / Chemical tanker,133.26,128.45,23,12.4,8.6,10830,3612,14879,https://www.vesselfinder.com/vessels/details/9748007
MARINE QUEENIE,31166D,9812664,Oil tanker,88.9,83.5,17.3,9.6,7.7,3898,1747,6782,https://www.vesselfinder.com/vessels/details/9812664
EVERSHINE,38813Q,9265744,Oil tanker,238,44,22.2,14.8,6422,61991,115482,249,https://www.vesselfinder.com/vessels/details/9265744
FALSTRIA SWAN,07181H,9367217,Oil tanker / Chemical tanker,103,95.96,16,8.7,7.01,3933,1940,6863,https://www.vesselfinder.com/vessels/details/9367217
VOLANS,17558M,9422988,Oil tanker,237,227,42,20.3,14.3,54916,29914,99867,https://www.vesselfinder.com/vessels/details/9422988
SEAPEAK MARIB,09488Q,9336749,Liquefied gas carrier,285,275,43.4,26.6,12.12,104169,32537,82095,https://www.vesselfinder.com/vessels/details/9336749
BERGEN VIKING,25708V,9285213,Oil tanker / Chemical tanker,95.15,87,16.99,7.7,5.9,3960,1360,4447,https://www.vesselfinder.com/vessels/details/9285213
NOC 9,23732X,9702118,Oil tanker,70,67,15,6,4.2,2009,639,2500,https://www.vesselfinder.com/vessels/details/9702118
MARFA,32240V,9773478,Oil tanker,274.2,267,48,23.4,17.2,82870,51586,159512,https://www.vesselfinder.com/vessels/details/9773478
PSARA I,28879S,9772333,Oil tanker,274.3,269.9,48,23.2,17.15,82605,52005,156975,https://www.vesselfinder.com/vessels/details/9772333
ACAMAR,18603X,9587817,Oil tanker / Chemical tanker,184,176,27.4,17.2,11.5,23261,9919,37583,https://www.vesselfinder.com/vessels/details/9587817
BERG 1,34607T,9262168,Oil tanker,333,320,60,29.6,20.84,159929,95501,299984,https://www.vesselfinder.com/vessels/details/9262168
GAS MARTA,36012V,9307748,Liquefied gas carrier,230,219,36.6,21.66,11.63,48772,14631,54533,https://www.vesselfinder.com/vessels/details/9307748
KAREKARE,29487D,9787986,Oil tanker,274.2,267,48,23.4,17.2,82870,51586,159638,https://www.vesselfinder.com/vessels/details/9787986
MONJASA THUNDER,12404K,9428073,Oil tanker / Chemical tanker,149.95,143.3,23,13.05,9.2,13465,6361,19992,https://www.vesselfinder.com/vessels/details/9428073
HAI HONG,12221L,9510565,Oil tanker / Chemical tanker,117.6,109.6,19,10,7.5,6153,2915,9168,https://www.vesselfinder.com/vessels/details/9510565
STRAITS PRIDE,11016B,9066447,Oil tanker,89.92,85,13.2,6.5,5.58,1998,887,3072,https://www.vesselfinder.com/vessels/details/9066447
BAYAMO,22052W,9655004,Liquefied gas carrier,87.18,82.7,14.8,7,4.45,2929,878,2177,https://www.vesselfinder.com/vessels/details/9655004
ISANDA,10868Q,9493030,Oil tanker,103.2,96.6,17.5,9,8.5,4915,2375,8678,https://www.vesselfinder.com/vessels/details/9493030
FORTUNE GALAXY,35023V,9257010,Oil tanker,239,229,42,21.3,14.85,56172,32082,105672,https://www.vesselfinder.com/vessels/details/9257010
NAUTICA PONTIAN 2,37879A,9921099,Oil tanker,119.9,113.9,19,10.85,7.5,7147,2816,9494,https://www.vesselfinder.com/vessels/details/9921099
CATALYSE,42194Q,9644940,Oil tanker,97.2,91.85,17,8.8,6.18,4062,1566,5518,https://www.vesselfinder.com/vessels/details/9644940
OWL 6,30157G,9340350,Oil tanker / Chemical tanker,120.4,20.39,11.5,8.7,2812,8539,13006,128.6,https://www.vesselfinder.com/vessels/details/9340350
SHAMAL,19849C,9391476,Oil tanker / Product tanker,175.5,40,17.9,13.01,4915,36210,64834,182.99,https://www.vesselfinder.com/vessels/details/9391476
AYSENAZ,39L018,9034743,Oil tanker / Chemical tanker,113.63,108.32,17.5,11.2,8,5401,2456,9108,https://www.vesselfinder.com/vessels/details/9034743
GREEN ADMIRE,39674B,9927196,Oil tanker,249.9,245.4,44,21.5,15,64314,34706,114377,https://www.vesselfinder.com/vessels/details/9927196
BIT WIND,38373M,9904053,Oil tanker / Chemical tanker,129.96,127.2,21.5,11.4,8.85,9896,4500,13823,https://www.vesselfinder.com/vessels/details/9904053
B GAS MARINER,33354G,9344198,Liquefied gas carrier,87.5,82.5,15,7.8,6.5,3430,1029,3801,https://www.vesselfinder.com/vessels/details/9344198
SANTA MARTINA,02754V,9143439,Oil tanker / Chemical tanker,125.5,117,20,10,7.76,7153,3422,11137,https://www.vesselfinder.com/vessels/details/9143439
NGOL CUBANGO,02684U,9058713,Oil tanker,64.75,60,10,4.5,4.25,730,336,1241,https://www.vesselfinder.com/vessels/details/9058713
BALHAM,44541R,9808479,Oil tanker,157.5,149.5,27.7,12,7,14876,4715,17962,https://www.vesselfinder.com/vessels/details/9808479
MED ATLANTIC,10812E,9410533,Oil tanker / Chemical tanker,169.9,159.08,25.4,10.9,4013,17602,8551,26234,https://www.vesselfinder.com/vessels/details/9410533
EVIAPETROL IV,15447S,9301689,Oil tanker / Chemical tanker,86,15.8,8,5.71,2310,2994,3842,91.73,https://www.vesselfinder.com/vessels/details/9301689
DYLAN,25322B,9282510,Oil tanker,179.9,172,32.2,19.26,12.8,28309,12822,46874,https://www.vesselfinder.com/vessels/details/9282510
SOUTH LOYALTY,42844W,9537769,Oil tanker,332,319,60,28.04,22.07,164690,110440,314000,https://www.vesselfinder.com/vessels/details/9537769
HERCULES 8000,30933A,9869459,Oil tanker,114.99,108.5,19,10,7.5,6082,2329,7997,https://www.vesselfinder.com/vessels/details/9869459
HONG HAI 6,15590X,9643934,Oil tanker / Chemical tanker,135,23,12.5,8.8,3715,11253,16827,144,https://www.vesselfinder.com/vessels/details/9643934
GOLDEN GRACE HANA,40158C,9937701,Oil tanker / Chemical tanker,89.89,84.99,14.6,7.55,6.1,2997,1225,3873,https://www.vesselfinder.com/vessels/details/9937701
LADY SERENITY,24592H,9262912,Oil tanker / Product tanker,179.99,172,32.2,19.05,12.48,28799,12945,47999,https://www.vesselfinder.com/vessels/details/9262912
GAZ MILLENNIUM,01479K,9229233,Liquefied gas carrier,154.16,147,25.5,16,8.71,16685,5005,16897,https://www.vesselfinder.com/vessels/details/9229233
CORAL ENERGY,20769C,9617698,Liquefied gas carrier,155.64,146.21,22.7,14.95,7.35,13501,4050,12268,https://www.vesselfinder.com/vessels/details/9617698
SEALION,16667T,9377810,Oil tanker / Chemical tanker,105.5,98,16.6,8.6,6.6,3978,1793,5698,https://www.vesselfinder.com/vessels/details/9377810
AGNES,25800V,9314167,Oil tanker,228,219,32.24,20.65,14.2,42684,21474,73673,https://www.vesselfinder.com/vessels/details/9314167
HALCON TRADER,26849L,9742053,Oil tanker / Chemical tanker,149.9,143.02,24.6,13.2,10.14,13061,6514,22421,https://www.vesselfinder.com/vessels/details/9742053
KARPATHOS,22355B,9382140,Oil tanker / Product tanker,102.71,95,17.8,8.8,6.61,4599,1958,6248,https://www.vesselfinder.com/vessels/details/9382140
ISFJORD,00440F,9190200,Oil tanker,103.46,98.35,15,9.3,6.75,3653,1825,6535,https://www.vesselfinder.com/vessels/details/9190200
SHENG YUN,27707T,9737022,BIBL,183,175,32.2,18.6,12.2,30205,11858,46669,https://www.vesselfinder.com/vessels/details/9737022
EQUALITY,32931W,9656424,Oil tanker,46,43.03,12,4.7,3.6,662,210,790,https://www.vesselfinder.com/vessels/details/9656424
FORTE DE COPACABANA,00887R,9268681,PPPV,123.98,116.45,17.6,9.81,8,6940,2082,8843,https://www.vesselfinder.com/vessels/details/9268681
PHILIPPA MALEE,24015F,9520120,Oil tanker / Chemical tanker,132,124,19.8,10,7.62,7030,3421,10945,https://www.vesselfinder.com/vessels/details/9520120
LADY ELLA,04989A,9252436,Oil tanker / Chemical tanker,182.5,174.8,32.2,17.5,12.2,27512,13797,47136,https://www.vesselfinder.com/vessels/details/9252436
DISHA,02682S,9250713,Liquefied gas carrier,277,268.38,43.4,26,12.52,94058,28217,81097,https://www.vesselfinder.com/vessels/details/9250713
LUCIO COSTA,19544V,9596856,PPBB,117.25,110.6,19.2,8.6,5.8,6776,2032,5097,https://www.vesselfinder.com/vessels/details/9596856
FM ACE,09657Y,9380025,Oil tanker / Product tanker,85,78,17.5,8,5.3,3602,1677,5500,https://www.vesselfinder.com/vessels/details/9380025
