NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
FEO SWAN,08623A,9358498,Oil tanker / Chemical tanker,99.9,93.64,15,7.4,6.05,3269,1429,4709,https://www.vesselfinder.com/vessels/details/9358498
ENERGY ATLANTIC,22206P,9649328,Liquefied gas carrier,290,278,46,26,12.6,106771,32970,89766,https://www.vesselfinder.com/vessels/details/9649328
SUSANNE THERESA,06861K,9334404,Oil tanker / Chemical tanker,92.86,86.65,14.1,7.2,5.7,2623,1133,3464,https://www.vesselfinder.com/vessels/details/9334404
PIS PROLIFIC,23224V,9525211,Liquefied gas carrier,99.96,93.73,16.6,7.8,5.71,3728,1119,3791,https://www.vesselfinder.com/vessels/details/9525211
VLADIMIR VORONIN,27900D,9750737,Liquefied gas carrier,299,283.1,50,26.5,13,128969,38690,96840,https://www.vesselfinder.com/vessels/details/9750737
V. GLORY,42044C,9849851,Oil tanker,324,324,60,26.72,21.7,153947,106634,299682,https://www.vesselfinder.com/vessels/details/9849851
AQASIA,13693L,9556753,Oil tanker / Chemical tanker,95.14,87.29,13,5.45,1059,2388,1139,3356,https://www.vesselfinder.com/vessels/details/9556753
BERGEN TANK,13656V,9436161,Oil tanker,47.85,47.15,10,4,2.85,498,174,850,https://www.vesselfinder.com/vessels/details/9436161
BLUE CHEM,11097P,9519614,Oil tanker / Chemical tanker,119.1,111.6,16.9,6.75,1679,4765,2296,7003,https://www.vesselfinder.com/vessels/details/9519614
ANUKET PEARL,11806K,9395886,Oil tanker / Chemical tanker,101.39,96.01,19.05,10.5,7,5581,2031,7277,https://www.vesselfinder.com/vessels/details/9395886
LAUREL,16047U,9576911,Oil tanker,103.2,96.6,17.5,9,7.6,4915,2375,8657,https://www.vesselfinder.com/vessels/details/9576911
SEAPEAK MERIDIAN,09496Y,9369904,Liquefied gas carrier,285,275,43.4,26.6,12.1,104169,32537,81929,https://www.vesselfinder.com/vessels/details/9369904
JABRAYIL DOVLATZADEH,09874K,9383613,Oil tanker / Chemical tanker,92.86,86.9,14.1,7.2,5.7,2603,1131,3500,https://www.vesselfinder.com/vessels/details/9383613
ATLANTIS ANTIBES,13038Y,9508108,Oil tanker / Chemical tanker,105.5,99.35,16.8,6.29,1120,4028,1822,5659,https://www.vesselfinder.com/vessels/details/9508108
OCEAN SUN,11756F,9427500,Oil tanker / Chemical tanker,93.15,86.5,15.2,7.2,5.4,3166,1318,4387,https://www.vesselfinder.com/vessels/details/9427500
FALCON 18,06162A,8907890,Oil tanker,104.76,98,16,6.14,1791,3417,1523,4998,https://www.vesselfinder.com/vessels/details/8907890
BRAHMS,13577K,9517446,Oil tanker / Chemical tanker,98.71,91.65,14.1,5.8,1411,2974,1192,4127,https://www.vesselfinder.com/vessels/details/9517446
SAI GON SKY,12220K,9420095,Oil tanker,118,110,17.6,9,6.6,5036,2272,7119,https://www.vesselfinder.com/vessels/details/9420095
ECO GREEN,23278E,9658367,Liquefied gas carrier,99.95,94.95,18,8,6.7,5452,1635,5209,https://www.vesselfinder.com/vessels/details/9658367
ALEYNA MERCAN,03279R,9296547,Oil tanker / Chemical tanker,94.71,86.5,14.7,7.5,6.17,2897,1238,4037,https://www.vesselfinder.com/vessels/details/9296547
TORNADO,35360M,9260067,Oil tanker / Chemical tanker,168,31,17,10.05,5914,25108,40271,175.93,https://www.vesselfinder.com/vessels/details/9260067
SAEHAN JASPER,38102S,9416111,Oil tanker / Chemical tanker,144.09,136,24.2,12.9,9.67,11757,6346,19997,https://www.vesselfinder.com/vessels/details/9416111
AZRA-S,09887Y,9403918,Oil tanker / Chemical tanker,105.5,98.41,16.8,8.6,6.29,3753,1776,5850,https://www.vesselfinder.com/vessels/details/9403918
BORINGIA SWAN,12406M,9566693,Oil tanker / Chemical tanker,109.92,103.18,17.2,8.8,7.15,4812,2229,7000,https://www.vesselfinder.com/vessels/details/9566693
VARKAN EGE,14412S,9433092,Oil tanker / Chemical tanker,88.53,82.26,13.5,6.5,5.4,2222,1064,3542,https://www.vesselfinder.com/vessels/details/9433092
BIG SEA 106,34648N,9855305,Oil tanker,102,97.5,16.4,8.7,5.9,3616,649,4999,https://www.vesselfinder.com/vessels/details/9855305
SAKURA BELLE,16205R,9568500,Oil tanker / Chemical tanker,170,161,26.8,15.6,10.1,19349,7594,26960,https://www.vesselfinder.com/vessels/details/9568500
MORVIKEN,30775D,9817494,Oil tanker,274,267,49,23.3,17.2,80838,50953,157610,https://www.vesselfinder.com/vessels/details/9817494
NGOL CHILOANGO,02940X,9185827,Liquefied gas carrier,88.1,16,7.1,5.11,2017,3392,3318,95.95,https://www.vesselfinder.com/vessels/details/9185827
GRIFFIN,20834X,9390537,Oil tanker / Chemical tanker,121.4,113.4,19.2,10.8,8.29,7057,3430,10778,https://www.vesselfinder.com/vessels/details/9390537
PERTAMINA GAS 1,35512C,9643348,Liquefied gas carrier,215,36.6,22.3,11.92,6413,48917,16576,54627,https://www.vesselfinder.com/vessels/details/9643348
KRONOS,12132P,9439280,Oil tanker,108,19,10,7.7,2512,6085,2866,8900,https://www.vesselfinder.com/vessels/details/9439280
SARONIC BAY,21914W,9462689,Oil tanker / Chemical tanker,128.6,120.4,20.4,11.5,8.71,8577,4095,13151,https://www.vesselfinder.com/vessels/details/9462689
THAPSUS,21047E,8613736,Floating storage unit,234,42.67,21.5,14.74,4857,59289,64825,244,https://www.vesselfinder.com/vessels/details/8613736
SILVER LINDA,24455J,9683415,Oil tanker / Chemical tanker,183,174,32.2,19.1,13.26,29460,13632,49746,https://www.vesselfinder.com/vessels/details/9683415
POESTELLA,30141P,9803235,Oil tanker / Asphalt carrier,109.9,104,20,11.1,7.3,7293,2187,8021,https://www.vesselfinder.com/vessels/details/9803235
EMILIUS,33134S,9744934,Liquefied gas carrier,160,152.8,24.8,16.7,9.4,17235,5171,16920,https://www.vesselfinder.com/vessels/details/9744934
SHANA DES SLOPS,18873R,9575539,Oil tanker,45.48,7.5,3.6,3.2,486,386,550,46.8,https://www.vesselfinder.com/vessels/details/9575539
CAPELLA,03187R,9280110,DFJY,68.64,63.88,10,4.5,3.7,865,338,1340,https://www.vesselfinder.com/vessels/details/9280110
ORALYNN,10427L,9402677,Oil tanker / Chemical tanker,103,96.5,16,8.7,7,3953,1940,6886,https://www.vesselfinder.com/vessels/details/9402677
CORAL RUBRUM,06472M,9185346,Liquefied gas carrier,107.93,101.28,16.8,9.4,7.45,5469,1641,6148,https://www.vesselfinder.com/vessels/details/9185346
BANGLAR JYOTI,04595W,8508943,Oil tanker,138.03,131.82,22.9,9.65,7.22,8672,4562,14541,https://www.vesselfinder.com/vessels/details/8508943
ALGO,44193N,9127186,Oil tanker,133.53,23,12.4,8.7,2712,11290,16775,144.05,https://www.vesselfinder.com/vessels/details/9127186
CATHAY PHOENIX,37373A,9249324,Oil tanker,272,262,45.6,24,17.12,79525,47769,150500,https://www.vesselfinder.com/vessels/details/9249324
AVA,20102C,9624419,Oil tanker,95.8,89.2,15.2,7.2,5.7,2998,1336,4316,https://www.vesselfinder.com/vessels/details/9624419
KINGSTON,21126Q,9652741,Liquefied gas carrier,119.95,114.11,20,10,7.35,7891,2977,8562,https://www.vesselfinder.com/vessels/details/9652741
NEMO,40798X,9313498,Oil tanker,240.5,230,42,21.2,14.88,57657,32116,105804,https://www.vesselfinder.com/vessels/details/9313498
ASPHALT CARRIER,04893V,9293545,Oil tanker / Asphalt carrier / Chemical tanker,108.5,99.6,18.6,10.6,8.34,6292,2172,9226,https://www.vesselfinder.com/vessels/details/9293545
CRUDE CENTURION,33051C,9436020,Oil tanker,240,44,21,14.81,6216,62775,112863,249.96,https://www.vesselfinder.com/vessels/details/9436020
MONTE URQUIOLA,28794A,9803273,Oil tanker,274,266,48,23.7,17.2,82908,49232,156331,https://www.vesselfinder.com/vessels/details/9803273
EAST LOYALTY,27440D,9537745,Oil tanker,332,319,60,30.5,22.6,164688,110440,323183,https://www.vesselfinder.com/vessels/details/9537745
STELLA THERESA,37018P,9594145,Oil tanker / Chemical tanker,126,118,20.5,11.5,8.66,7912,4164,12601,https://www.vesselfinder.com/vessels/details/9594145
ENERGY ACHILLES,41242F,9947964,Oil tanker / Chemical tanker,182.9,173.9,32.2,19.1,13.3,29597,13716,49812,https://www.vesselfinder.com/vessels/details/9947964
RAWABI INTEGRITY,26007V,9037159,Special service,190,180,28,16.8,12,24903,13294,38695,https://www.vesselfinder.com/vessels/details/9037159
TROPIC BREEZE,19137D,8906315,Oil tanker,46.76,8,3,2.4,501,348,750,48.73,https://www.vesselfinder.com/vessels/details/8906315
ENERGY ARIADNE,38408A,9906087,Oil tanker / Chemical tanker,182.9,173.9,32.2,19.1,13.3,29597,13716,49812,https://www.vesselfinder.com/vessels/details/9906087
TG ARIES,17551E,9485849,Oil tanker / Chemical tanker,145.5,137,23.7,13.35,9.7,11571,6035,19956,https://www.vesselfinder.com/vessels/details/9485849
BAHIA UNO,04301C,9312274,Oil tanker,71.01,65.86,15.6,7.75,5.8,2201,1110,3700,https://www.vesselfinder.com/vessels/details/9312274
B GAS MARGRETHE,08478S,9346407,Liquefied gas carrier,99.98,93.5,17.2,7.8,6.06,4253,1374,4970,https://www.vesselfinder.com/vessels/details/9346407
DELMA,26545F,9719408,Liquefied gas carrier,225,220.2,36.6,22.2,12,47791,18489,53991,https://www.vesselfinder.com/vessels/details/9719408
BROMLEY,43562C,9460502,Oil tanker / Chemical tanker,144.06,136,22.6,12.5,9.21,11259,5265,17568,https://www.vesselfinder.com/vessels/details/9460502
TULJA KALYANI,39619R,9206035,Oil tanker,333,320,60,29.3,20.85,159566,96498,299988,https://www.vesselfinder.com/vessels/details/9206035
GHAZI 1,25300C,9670078,Oil tanker,49.9,47,9.8,4.18,3.4,495,207,921,https://www.vesselfinder.com/vessels/details/9670078
DUZGIT VENTURE,10060M,9445368,Oil tanker,89.71,82.74,12.5,6.1,5.13,2166,954,3165,https://www.vesselfinder.com/vessels/details/9445368
ARCHANGEL ONE,11663E,9474292,Oil tanker / Chemical tanker,109.92,103.18,17.2,8.8,7.15,4908,2229,7080,https://www.vesselfinder.com/vessels/details/9474292
ANTHEA,08935P,9281683,Oil tanker,330,316.6,60,20.43,8201,149554,90656,281327,https://www.vesselfinder.com/vessels/details/9281683
NEGMAR MIN,33770J,9332078,Liquefied gas carrier,174.2,168,28,17.8,10.42,22941,6882,26528,https://www.vesselfinder.com/vessels/details/9332078
EIKEVIKEN,30778G,9818058,Oil tanker,250,243,43.8,21.2,15.1,62172,35364,112459,https://www.vesselfinder.com/vessels/details/9818058
KEY MARMARA,02935S,9268239,Oil tanker / Chemical tanker,105.5,98.41,16.8,7.4,6.2,3753,1776,5825,https://www.vesselfinder.com/vessels/details/9268239
NILE,12274T,9552745,Oil tanker,101.39,96.01,19.05,10.5,6.5,5574,1999,7112,https://www.vesselfinder.com/vessels/details/9552745
ANATIFE,08358M,9381926,Oil tanker,49.5,38.28,7.7,3.9,2.45,330,99,288,https://www.vesselfinder.com/vessels/details/9381926
BASHUNDHARA OIL & GAS - 6,32987H,9871854,-,85,81,19,6.3,4.5,2120,1231,4200,https://www.vesselfinder.com/vessels/details/9871854
ARK,40817T,9313486,Oil tanker,240.5,230,42,21.2,14.88,57657,32116,105804,https://www.vesselfinder.com/vessels/details/9313486
CIPREIA,12548R,9449209,Oil tanker / Chemical tanker,69.5,62.35,11.5,6,4.8,1446,518,1795,https://www.vesselfinder.com/vessels/details/9449209
ARKAT,14627B,9496305,Liquefied gas carrier,284.2,273.2,43.4,26,12.5,98490,29547,72800,https://www.vesselfinder.com/vessels/details/9496305
NIKOLAY YEVGENOV,27899C,9750725,Liquefied gas carrier,299,283.1,50,26.5,13,128969,38690,96821,https://www.vesselfinder.com/vessels/details/9750725
ELSA,37153L,9256468,Oil tanker,243.55,233,42,21.3,21.3,58088,30727,104863,https://www.vesselfinder.com/vessels/details/9256468
GLOBAL CHERYLYN,11708D,9540924,Oil tanker,112.1,105.75,16.2,6,2012,4126,1717,6085,https://www.vesselfinder.com/vessels/details/9540924
MONJASA SHAKER,12395A,9510591,Oil tanker / Chemical tanker,117.6,110.12,19,10,7.89,6153,2915,9867,https://www.vesselfinder.com/vessels/details/9510591
EMILY KOSAN,26762R,9525223,Liquefied gas carrier,99.96,93.73,16.6,7.8,4.8,3728,1119,3795,https://www.vesselfinder.com/vessels/details/9525223
NEXUS,36048K,9291468,Oil tanker / Chemical tanker,112.02,105,19,10,7.56,5371,2642,8738,https://www.vesselfinder.com/vessels/details/9291468
ACE HANA,34945L,9805063,Oil tanker / Chemical tanker,68.95,65,11.5,5.7,4.99,1411,543,1787,https://www.vesselfinder.com/vessels/details/9805063
TINA 5,43248L,9237761,Oil tanker,319,60,30.5,22.52,8022,164292,362929,333.04,https://www.vesselfinder.com/vessels/details/9237761
GREAT LADY,38427V,9286138,Oil tanker,333.27,318.4,58,31.25,22.5,161379,109344,308930,https://www.vesselfinder.com/vessels/details/9286138
HONGKONG ENERGY,37071W,9250725,Liquefied gas carrier,287,270.4,43.4,26,11.76,96165,28849,73659,https://www.vesselfinder.com/vessels/details/9250725
LARA S,07744U,9334301,Oil tanker / Chemical tanker,108.01,100,16,8,6,3981,1828,6124,https://www.vesselfinder.com/vessels/details/9334301
NEW INTEGRITY,35247P,9543794,HPCY,132,124,19.8,23.54,21.13,7041,3418,11138,https://www.vesselfinder.com/vessels/details/9543794
CHELSEA PROVIDENCE,37022T,9633501,Oil tanker / Chemical tanker,183,174,32.2,19.1,8.1,29877,14127,51604,https://www.vesselfinder.com/vessels/details/9633501
NAVE PULSAR,25566R,9379313,Oil tanker / Chemical tanker,183,173.9,32.2,19.1,13.14,30119,13712,50922,https://www.vesselfinder.com/vessels/details/9379313
NARCEA,07501F,9344320,CQMS,97.55,93.64,15,7.4,6.07,2995,1427,4764,https://www.vesselfinder.com/vessels/details/9344320
ECOSTORY,39085L,9175212,Oil tanker / Product tanker,129.3,123.2,16.5,6.8,5.02,4606,2036,6623,https://www.vesselfinder.com/vessels/details/9175212
EUROHOPE,38277H,9352559,Oil tanker,332,320,58,26.8,22.49,157844,108567,306489,https://www.vesselfinder.com/vessels/details/9352559
BAKI AKAR,31493J,9241803,Oil tanker / Chemical tanker,168,31.03,17.2,11.1,6129,25382,39999,175.98,https://www.vesselfinder.com/vessels/details/9241803
ANUKET RUBY,09384C,9393668,Oil tanker / Chemical tanker,101.39,94.38,19.05,10.5,7,5581,2031,7279,https://www.vesselfinder.com/vessels/details/9393668
GENERAL POLAD HASHIMOV,42352M,9575307,Oil tanker / Chemical tanker,139.95,133.96,16.6,6,4.6,4684,2273,7103,https://www.vesselfinder.com/vessels/details/9575307
DS POLARIS,11038A,9034705,Liquefied gas carrier,159.98,153.15,25.6,16.4,10.92,18360,5508,23256,https://www.vesselfinder.com/vessels/details/9034705
DEMETRIOS,17158C,9432048,Oil tanker,274.2,264,50,3,17,85496,47238,149999,https://www.vesselfinder.com/vessels/details/9432048
EASTERLY AS OLIVIA,08227U,9340489,Oil tanker / Chemical tanker,145.5,137.92,23.7,13.35,9.67,11570,6052,19981,https://www.vesselfinder.com/vessels/details/9340489
MAXIM,13925N,9604079,Oil tanker,330,316,60,29.7,21.5,157351,99000,296887,https://www.vesselfinder.com/vessels/details/9604079
ENDELO SWAN,09625P,9371725,Oil tanker / Chemical tanker,99.9,94,15,7.4,6.05,3226,1424,4671,https://www.vesselfinder.com/vessels/details/9371725
MARINE HONOUR,10070X,9422811,Oil tanker,103.3,97.7,18.6,10.01,7.99,4709,2076,9003,https://www.vesselfinder.com/vessels/details/9422811
SAN BACCO,27222R,9753818,Oil tanker / Asphalt carrier / Chemical tanker,108,103.5,17.2,9,6,4703,1411,4995,https://www.vesselfinder.com/vessels/details/9753818
IEVOLI STAR,00987A,9221786,Oil tanker / Chemical tanker,114,106.2,16.9,8.4,6.8,4430,2101,6664,https://www.vesselfinder.com/vessels/details/9221786
ANNELISE THERESA,14232W,9478286,Oil tanker / Chemical tanker,101.39,94.9,19.05,10.5,7.6,5706,2406,7858,https://www.vesselfinder.com/vessels/details/9478286
LNG ALLIANCE,06827X,9320075,Liquefied gas carrier,289.6,274.1,43.35,26.25,12.6,97741,29322,86389,https://www.vesselfinder.com/vessels/details/9320075
INEOS INSPIRATION,27195M,9685451,Liquefied gas carrier,178,170.08,26.6,17.8,9.4,22887,6866,20916,https://www.vesselfinder.com/vessels/details/9685451
LNG ENDEAVOUR,38047H,9893606,Liquefied gas carrier,293,286,45.8,26.2,12,115408,34622,88798,https://www.vesselfinder.com/vessels/details/9893606
NIKOLAY URVANTSEV,27901E,9750660,Liquefied gas carrier,299,283.1,50,26.5,13,128806,38641,96779,https://www.vesselfinder.com/vessels/details/9750660
GAS DOLLART,35060L,8922292,Liquefied gas carrier,99.97,92.6,15.9,9,6.69,4200,1260,4998,https://www.vesselfinder.com/vessels/details/8922292
MAZU XIAO,10108P,9503940,Oil tanker / Chemical tanker,110,17.6,9,6.6,2212,5001,2411,7732,https://www.vesselfinder.com/vessels/details/9503940
GAS ESCO,17967G,9507752,Liquefied gas carrier,112,19,9,6.8,2218,5910,7207,119.5,https://www.vesselfinder.com/vessels/details/9507752
LUBOIL MARINE II,33865M,9836804,Oil tanker,44.8,42,10.2,4.22,3.25,495,204,789,https://www.vesselfinder.com/vessels/details/9836804
GAS OLYMPIC,01002R,9219953,Liquefied gas carrier,96.7,89.7,16.5,7.25,5.3,3576,1073,4096,https://www.vesselfinder.com/vessels/details/9219953
CAESAR,30435J,9577991,Liquefied gas carrier,99.85,92.43,17.4,11.7,7.06,5036,1511,4986,https://www.vesselfinder.com/vessels/details/9577991
HACI FATMA ANA,11833P,9458195,Oil tanker / Chemical tanker,123.25,116.07,17.2,7.2,2014,5604,2600,8424,https://www.vesselfinder.com/vessels/details/9458195
ANNABELLE,39166Y,9306457,Oil tanker / Chemical tanker,182.5,174.8,32.2,17.5,17.5,27505,13744,46746,https://www.vesselfinder.com/vessels/details/9306457
STOC MARCIA,08203T,9390305,Oil tanker / Chemical tanker,99.91,93.9,15,6.05,1417,3219,1384,4634,https://www.vesselfinder.com/vessels/details/9390305
IVY,07417P,9337133,Oil tanker,330,317.69,60,29.7,21.62,157245,99363,300325,https://www.vesselfinder.com/vessels/details/9337133
RHOURD EL ADRA,08277Y,9320855,Liquefied gas carrier,156,149.98,25,16.5,9.77,16938,5081,19392,https://www.vesselfinder.com/vessels/details/9320855
BOMAR CERES,09152A,9367231,Oil tanker / Chemical tanker,107.6,99.8,16,8,6.36,3997,1839,6064,https://www.vesselfinder.com/vessels/details/9367231
AZURYTH,11132C,9431020,Oil tanker / Chemical tanker,105.5,99.35,16.8,7.4,6.29,3892,2323,5604,https://www.vesselfinder.com/vessels/details/9431020
CASTILLO DE MACEDA,09990L,9403968,Oil tanker / Chemical tanker,139.95,134.7,21,10.6,8.1,8698,4670,15077,https://www.vesselfinder.com/vessels/details/9403968
MAHARSHI PARASHURAM,01119T,9034547,Oil tanker,237.63,227.59,38,20.9,15.1,51785,29312,93322,https://www.vesselfinder.com/vessels/details/9034547
ORAKAI,10428M,9402689,Oil tanker / Chemical tanker,103,96.5,16,8.7,6.5,3953,1940,6886,https://www.vesselfinder.com/vessels/details/9402689
ABSOLUTE I,30932Y,9869447,VMKD,114.99,108.5,19,10,7.5,6087,2527,8646,https://www.vesselfinder.com/vessels/details/9869447
AMBER BAY,28001N,9764520,Oil tanker / Asphalt carrier,146.1,137.2,22,10.8,7.9,10377,3199,12799,https://www.vesselfinder.com/vessels/details/9764520
ATLANTIS ARMONA,03278Q,9268162,Oil tanker / Chemical tanker,92.86,86.9,14.1,7.2,5.7,2603,1140,3517,https://www.vesselfinder.com/vessels/details/9268162
LADY FAVIA,11550G,9237890,Liquefied gas carrier,99.9,93.5,17,8.2,5.81,4048,1215,4302,https://www.vesselfinder.com/vessels/details/9237890
EVA HONGKONG,30626R,9800001,Oil tanker / Chemical tanker,145.53,137,23.7,13.35,9.7,11773,6073,19861,https://www.vesselfinder.com/vessels/details/9800001
ALEXANDRA KOSAN,08392Y,9342413,Liquefied gas carrier,115,107.81,18.6,10.6,7.4,7465,2239,8586,https://www.vesselfinder.com/vessels/details/9342413
THUN GENIUS,03581U,9263605,PBKM,114.66,111.3,15,9.3,6.75,4107,2136,7600,https://www.vesselfinder.com/vessels/details/9263605
KNEBWORTH,17985B,9624809,Liquefied gas carrier,119.95,114.11,20,10,7.35,7891,2977,8584,https://www.vesselfinder.com/vessels/details/9624809
YIANNIS LATSIS,39851T,9923487,Oil tanker,330,324,60,29.7,21.7,154792,106095,299999,https://www.vesselfinder.com/vessels/details/9923487
STEALTH BERANA,38780E,9437672,Oil tanker,249.97,239,43.84,21,14.93,61341,35396,115897,https://www.vesselfinder.com/vessels/details/9437672
ASTERIAS,38174V,9823649,Oil tanker,43.46,41,11.8,5.2,4.2,781,234,911,https://www.vesselfinder.com/vessels/details/9823649
JM SUTERA 7,12210Y,9494917,Oil tanker,105.83,99.6,18.6,10,7.8,5182,2593,8000,https://www.vesselfinder.com/vessels/details/9494917
SULPHUR GLORY II,34148U,9833149,Chemical tanker,89.5,84.5,14.5,6.9,5.03,2812,843,2999,https://www.vesselfinder.com/vessels/details/9833149
HANA I,30208M,9340398,Oil tanker / Chemical tanker,128.6,120.4,20.39,11.5,8.7,8539,4117,13027,https://www.vesselfinder.com/vessels/details/9340398
SOL LETO,09953V,9441219,Oil tanker / Asphalt carrier,105.2,98.86,17,9.8,7.8,4474,1890,7196,https://www.vesselfinder.com/vessels/details/9441219
EMANTHA,08280C,9469455,Oil tanker / Chemical tanker,144,135.6,23,12.5,8.8,11438,5037,16500,https://www.vesselfinder.com/vessels/details/9469455
BARBAROS ULUC VARDAL,04344Y,9291602,Oil tanker / Chemical tanker,105.5,98.41,16.8,7.4,6.29,4077,1812,5717,https://www.vesselfinder.com/vessels/details/9291602
ERRIA SWAN,04821S,9347748,Oil tanker / Chemical tanker,129.75,121.25,19.6,10.4,8,7232,3643,11336,https://www.vesselfinder.com/vessels/details/9347748
ENERGETIC,15695M,9589592,Oil tanker,99.7,94.5,18,6.8,2612,4832,1921,6500,https://www.vesselfinder.com/vessels/details/9589592
SONA,38447S,9005053,Liquefied gas carrier,219,36.63,20.24,12.42,9615,44868,49874,230,https://www.vesselfinder.com/vessels/details/9005053
MRC EMIRHAN,10510B,9444936,Oil tanker / Chemical tanker,107.34,101.6,15.8,6.5,1681,3999,1887,6128,https://www.vesselfinder.com/vessels/details/9444936
WOODSIDE DONALDSON,09495X,9369899,Liquefied gas carrier,285,275,43.4,26.6,12.12,104169,32537,82085,https://www.vesselfinder.com/vessels/details/9369899
ARISTIDIS I,35836E,9862906,Liquefied gas carrier,299.01,291,46.4,26.5,12.5,116581,34974,93368,https://www.vesselfinder.com/vessels/details/9862906
MELATI SATU,25853D,9123659,Chemical tanker,168.98,30,15.2,10.4,2814,22254,32127,177.15,https://www.vesselfinder.com/vessels/details/9123659
MT ST ZEE ZEE,35809A,9241815,Oil tanker / Chemical tanker,168,31.03,17.2,9,6129,25382,40083,175.95,https://www.vesselfinder.com/vessels/details/9241815
ORACLE,13081V,9525819,Oil tanker,110,105.05,18.6,10,7.9,5219,2933,9337,https://www.vesselfinder.com/vessels/details/9525819
RF STELLA,21960W,9580998,Oil tanker / Chemical tanker,161.68,150.8,23,12.4,9,13239,6093,19132,https://www.vesselfinder.com/vessels/details/9580998
SUN DAHLIA,16254U,9570577,Oil tanker / Chemical tanker,102.5,96.5,15.2,7.2,5.75,3595,1466,4959,https://www.vesselfinder.com/vessels/details/9570577
ELIANA,28770Y,9665293,Oil tanker,155.9,148.8,27,12,7,14320,4383,17803,https://www.vesselfinder.com/vessels/details/9665293
NOX,06243N,9038531,Oil tanker,122.8,117.71,16.7,8.95,6.97,5050,2829,9431,https://www.vesselfinder.com/vessels/details/9038531
GREEN CADIZ,31315Q,9810197,EAUE,68.71,64,13.6,7,5.7,1750,701,3010,https://www.vesselfinder.com/vessels/details/9810197
ANTON,13803F,9514456,Oil tanker / Chemical tanker,123.25,115.97,17.2,7.5,2016,5655,2634,8402,https://www.vesselfinder.com/vessels/details/9514456
SALINA,38716K,9369978,Oil tanker / Chemical tanker,127.68,119.8,19.6,11.55,8.7,7321,4112,13001,https://www.vesselfinder.com/vessels/details/9369978
SEAVEN HORIZON,03408G,9280108,Oil tanker / Chemical tanker,93.95,85.12,14,5.95,1510,2768,1228,3851,https://www.vesselfinder.com/vessels/details/9280108
NGOL CASSAI,15768R,9250517,Liquefied gas carrier,112.07,18.8,8.8,6.74,2.084,5811,7166,119,https://www.vesselfinder.com/vessels/details/9250517
LNGSHIPS ATHENA,36387D,9872949,Liquefied gas carrier,299.06,291,46.4,26.5,12.5,116542,34962,93534,https://www.vesselfinder.com/vessels/details/9872949
ASTREANA,27176R,9763629,Chemical tanker,97.72,89.5,14.8,7.5,5.79,2999,899,3734,https://www.vesselfinder.com/vessels/details/9763629
CORAL ANTHELIA,21530E,9625140,Liquefied gas carrier,115,108,16.8,9.8,7.8,6441,1932,6554,https://www.vesselfinder.com/vessels/details/9625140
ARIN 8,29310L,9209001,Oil tanker / Chemical tanker,105.02,18.82,9.65,7.8,1924,5483,8834,112.5,https://www.vesselfinder.com/vessels/details/9209001
SCANBIO ELIDA,34874J,9856543,LGLH,46,45.99,9.6,3.3,708,499,187,730,https://www.vesselfinder.com/vessels/details/9856543
