NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
GAS EMPEROR,08207X,9109316,Liquefied gas carrier,105,98.4,19.8,8.6,6.01,5087,1527,5599,https://www.vesselfinder.com/vessels/details/9109316
ORIS SOFI,39146C,8920282,Oil tanker / Chemical tanker,96.93,94,18.25,8.9,7,3998,1914,6519,https://www.vesselfinder.com/vessels/details/8920282
HAI XING,36572E,9291066,Oil tanker / Chemical tanker,138.11,127.5,23,12.25,9.3,11191,4931,16881,https://www.vesselfinder.com/vessels/details/9291066
MED BALTIC,10914Q,9462304,Oil tanker / Chemical tanker,123.9,116.4,17.2,7.24,1977,5651,2602,8269,https://www.vesselfinder.com/vessels/details/9462304
ENERGY ATHENA,37747G,9891440,Oil tanker / Chemical tanker,182.9,173.9,32.2,19.1,13.3,29597,13716,49812,https://www.vesselfinder.com/vessels/details/9891440
LEKVAR,30442R,9578036,Liquefied gas carrier,99.85,92.43,17.41,11.7,7.06,5036,1511,4995,https://www.vesselfinder.com/vessels/details/9578036
CENTRAL,10472K,9383895,Oil tanker / Chemical tanker,183,172.57,32.2,19.1,13.14,30205,13602,49999,https://www.vesselfinder.com/vessels/details/9383895
BALTIC PROSPERITY,36681X,9576820,Oil tanker / Chemical tanker,142.5,132.6,23,12.6,9.2,11383,5590,18044,https://www.vesselfinder.com/vessels/details/9576820
ENERGY ARTEMIS,39973B,9928750,Oil tanker / Chemical tanker,182.9,173.9,32.2,19.1,13.32,29597,13716,49812,https://www.vesselfinder.com/vessels/details/9928750
CORAL MEDUSA,30919K,9346926,PDDA,95.2,86.35,15.5,8,6.5,3836,1150,3700,https://www.vesselfinder.com/vessels/details/9346926
MARINE VICKY,35307E,9880520,Oil tanker,102.84,97.72,19,10.01,7.2,5310,2268,8137,https://www.vesselfinder.com/vessels/details/9880520
GEORGIY BRUSILOV,28767V,9768382,Liquefied gas carrier,299,283.1,50,26.5,13,128806,38641,96847,https://www.vesselfinder.com/vessels/details/9768382
DUKE,02304G,9262259,Oil tanker / Chemical tanker,140,134.95,23,12.4,9.52,11118,5573,19117,https://www.vesselfinder.com/vessels/details/9262259
YOU SHEN 8,26417R,9318682,Oil tanker / Chemical tanker,99.8,16.8,8.2,6864,1361,4160,6576,105.94,https://www.vesselfinder.com/vessels/details/9318682
SULPHUR ESPERANZA,33226S,9827346,Chemical tanker,92.75,87.85,15,7.2,5.7,2946,883,3836,https://www.vesselfinder.com/vessels/details/9827346
GAS EMERALD,08391X,9342401,Liquefied gas carrier,115,107.81,18.6,10.6,7.4,7465,2239,8587,https://www.vesselfinder.com/vessels/details/9342401
MELATI 7,26743V,9172272,Chemical tanker,177,168.98,30,15.2,10.39,22116,8678,31960,https://www.vesselfinder.com/vessels/details/9172272
HOETEK 19,35832A,9863376,Oil tanker,67.32,62,13.8,5.5,4.35,1492,519,1977,https://www.vesselfinder.com/vessels/details/9863376
JOAN,27271U,9448877,Liquefied gas carrier,89.9,16.5,7.2,5.41,1817,3493,4000,97.23,https://www.vesselfinder.com/vessels/details/9448877
HEMERA,02846V,9263954,Oil tanker / Asphalt carrier / Chemical tanker,108.5,99.6,18.6,10.6,8.34,6292,2172,9214,https://www.vesselfinder.com/vessels/details/9263954
IRIDESCENT,32786P,9436018,Oil tanker,250,240,44,21,14.81,62775,34934,112871,https://www.vesselfinder.com/vessels/details/9436018
LADYBOWER,29191G,9798947,Liquefied gas carrier,119.98,114,23,11,8.25,9293,3679,10813,https://www.vesselfinder.com/vessels/details/9798947
GION TRADER,26484P,9724037,DUGP,145.53,137,23.7,13.35,9.72,11729,6073,19883,https://www.vesselfinder.com/vessels/details/9724037
BASHUNDHARA OIL & GAS-1,32967L,9871804,-,85,81.5,19,6.3,4.5,2120,1231,4200,https://www.vesselfinder.com/vessels/details/9871804
GURONI,29486C,9438248,Oil tanker / Chemical tanker,117.54,109.93,19.01,9.99,7.48,6190,2901,9016,https://www.vesselfinder.com/vessels/details/9438248
WHITNAVIGATOR,14862G,9535400,Oil tanker,69.6,66.3,12,5.8,4.24,1350,490,1798,https://www.vesselfinder.com/vessels/details/9535400
BRUNO,35590M,9273650,Oil tanker / Chemical tanker,183,173.9,32.2,19.1,12.2,30032,11758,46101,https://www.vesselfinder.com/vessels/details/9273650
INDUS,09355V,9537460,FLS Tanker,93,87,17.5,9,6.7,4262,1972,6300,https://www.vesselfinder.com/vessels/details/9537460
HICRI KAAN,00295X,9171474,HPZR,119.99,112.73,19.25,13,8.31,7329,2198,10379,https://www.vesselfinder.com/vessels/details/9171474
KHUDAYAR YUSIFZADE,38504E,9575321,Oil tanker / Chemical tanker,139.95,133.96,16.6,6,4.6,4684,2273,7111,https://www.vesselfinder.com/vessels/details/9575321
MAJESTY,38132A,9908566,Oil tanker,114.99,108.5,19,10,7.5,6113,2527,8623,https://www.vesselfinder.com/vessels/details/9908566
INEOS INTREPID,24987M,9685449,Liquefied gas carrier,180.3,170.8,26.6,17.8,9.4,22887,6866,20917,https://www.vesselfinder.com/vessels/details/9685449
KOHYLI,38171S,9823651,Oil tanker,43.46,41,11.8,5.2,4.2,781,234,909,https://www.vesselfinder.com/vessels/details/9823651
ALBERTO V,31936Q,9813319,Tanker,114.95,112,19.8,5.5,3.4,4052,1215,4622,https://www.vesselfinder.com/vessels/details/9813319
DA HENG SHAN,17308Q,9564815,Oil tanker / Asphalt carrier,106.84,101.5,17.6,10.1,6.5,5493,1647,6192,https://www.vesselfinder.com/vessels/details/9564815
PHILIPPA,38933V,9230177,Oil tanker / Chemical tanker,111.5,104,18.4,9.2,7.4,4854,2436,8319,https://www.vesselfinder.com/vessels/details/9230177
TRADEWIND ADVENTURE,10546Q,9485590,Oil tanker / Chemical tanker,130.2,122,20.8,11.2,8.5,8302,4201,13000,https://www.vesselfinder.com/vessels/details/9485590
CHEM HANA,36960B,9881354,Oil tanker / Chemical tanker,68.95,65,11.5,5.7,5,1433,540,1734,https://www.vesselfinder.com/vessels/details/9881354
ALBI,15381V,9444821,Oil tanker,98.95,90.6,15.6,7.4,5.9,2962,1425,4569,https://www.vesselfinder.com/vessels/details/9444821
EVIAPETROL II,04380N,9344356,Oil tanker / Chemical tanker,77.6,71.97,12,5.4,4.6,1539,718,2204,https://www.vesselfinder.com/vessels/details/9344356
YURIY KUCHIEV,31594T,9804033,Oil tanker,229.2,219.19,32.5,18,11.7,39594,15888,52292,https://www.vesselfinder.com/vessels/details/9804033
MRC HATICE ANA,13994N,9536935,Oil tanker / Chemical tanker,107.34,101.6,15.8,6.58,1681,3999,1887,6131,https://www.vesselfinder.com/vessels/details/9536935
LUCKY STAR 06,26249J,9428011,Oil tanker / Chemical tanker,113,20.4,11.9,8.66,3261,8247,12959,120,https://www.vesselfinder.com/vessels/details/9428011
SUNDOWNER,25844T,9715713,Liquefied gas carrier,87.18,83.27,14.8,7,4.85,2938,881,2373,https://www.vesselfinder.com/vessels/details/9715713
GEORGIY USHAKOV,27902F,9750749,Liquefied gas carrier,299,283.1,50,26.5,13,128969,38690,96796,https://www.vesselfinder.com/vessels/details/9750749
NEO TRADER,35111R,9438286,Oil tanker,94.3,18,10,7.35,2313,5034,7005,99.36,https://www.vesselfinder.com/vessels/details/9438286
STEN IDUN,35309G,9261102,Oil tanker / Chemical tanker,144.05,133.8,23,12.4,12.4,11935,5137,16614,https://www.vesselfinder.com/vessels/details/9261102
TRISTAR TRIUMPH,17849D,9494199,Oil tanker,82.05,75.97,12.2,6.1,5.19,1801,822,2654,https://www.vesselfinder.com/vessels/details/9494199
CEDAR,41826Q,9426491,Oil tanker / Chemical tanker,99,95,18,9,7,4776,2008,7348,https://www.vesselfinder.com/vessels/details/9426491
ASIA ASPARA,11624M,9430686,Chemical tanker,146,137.2,22,10.8,7.94,9366,4626,14000,https://www.vesselfinder.com/vessels/details/9430686
TWEED,44374K,9865740,Oil tanker / Chemical tanker,175.15,32.2,19.1,13.28,5849,29917,49999,183.06,https://www.vesselfinder.com/vessels/details/9865740
HY CHAMPION,42246W,9627655,Oil tanker,43.46,41.09,11.8,5.2,3.8,724,233,988,https://www.vesselfinder.com/vessels/details/9627655
PANAGIA THALASSINI,33108P,9730335,Oil tanker / Chemical tanker,182.66,174.8,32.2,17.5,12.9,27527,15191,49999,https://www.vesselfinder.com/vessels/details/9730335
JOYHOPE,39233W,9306469,Oil tanker / Chemical tanker,182.43,174.8,32.2,17.5,17.5,27505,13744,46720,https://www.vesselfinder.com/vessels/details/9306469
LAKA,06502U,9203253,Oil tanker,332,320,56,26.84,22.02,157831,108670,299089,https://www.vesselfinder.com/vessels/details/9203253
THRESHER,09008T,9377951,Liquefied gas carrier,99.9,96.79,11.4,6.5,3.66,2294,688,1814,https://www.vesselfinder.com/vessels/details/9377951
MAJULAH SIRIUS,26676X,9774630,Oil tanker,42,10.2,4.22,3.25,978,495,778,44.8,https://www.vesselfinder.com/vessels/details/9774630
CLEAN CAJUN,38045F,9886732,Liquefied gas carrier,299.8,294.6,48.9,26.9,12.5,128737,38621,107662,https://www.vesselfinder.com/vessels/details/9886732
ROMEOS,43777L,9326897,Oil tanker,228.5,220,32.24,20.45,14.3,42996,22043,74992,https://www.vesselfinder.com/vessels/details/9326897
TASING SWAN,07826J,9403891,Oil tanker / Chemical tanker,129.75,121.25,19.6,10.4,8,7232,3643,11347,https://www.vesselfinder.com/vessels/details/9403891
TWISTER,14155N,9507594,Liquefied gas carrier,99.95,97.96,14,3.38,2228,2410,723,2138,https://www.vesselfinder.com/vessels/details/9507594
FREYCINET,38553H,9904211,Liquefied gas carrier,229.97,224.2,36.6,23.6,12.2,53471,19923,57748,https://www.vesselfinder.com/vessels/details/9904211
EARTH SUMMIT,33199N,9744946,Liquefied gas carrier,159.99,152.96,24.8,16.7,9.4,17235,5171,16940,https://www.vesselfinder.com/vessels/details/9744946
MRC LINA,10756T,9462299,Oil tanker / Chemical tanker,116.26,17.2,9.2,7.23,1977,5651,8280,123.9,https://www.vesselfinder.com/vessels/details/9462299
ELISABETH J,02098H,9264116,Asphalt carrier,106,96.71,15.8,9.4,6,3977,1193,4250,https://www.vesselfinder.com/vessels/details/9264116
HELM 88,36107Y,9885867,SKY TIME INTERNATIONAL INVESTMENT LIMITED,25.96,23.7,11,5.6,3.5,298,119,293,https://www.vesselfinder.com/vessels/details/9885867
NIBA,40918D,9046784,Liquefied gas carrier,221.65,36,20.4,10.84,9615,44576,49999,230,https://www.vesselfinder.com/vessels/details/9046784
KITA LNG,21841S,9636723,Liquefied gas carrier,294.2,283.2,44,26,12.5,103902,31170,89752,https://www.vesselfinder.com/vessels/details/9636723
JC TRADER,11754D,9596545,Oil tanker,94.4,88,15.4,7.61,5.85,2990,1191,4300,https://www.vesselfinder.com/vessels/details/9596545
PELICAN FISHER,09901P,9395733,Oil tanker / Chemical tanker,122.2,120.76,19.05,10.5,7,6952,2704,9583,https://www.vesselfinder.com/vessels/details/9395733
ROSTELLA,30142Q,9803247,Oil tanker / Asphalt carrier,109.9,104,20,11.1,7.3,7293,2187,7996,https://www.vesselfinder.com/vessels/details/9803247
PRACHI,26688L,9723801,Liquefied gas carrier,294.97,289,45.6,26.5,12.5,112791,35825,90328,https://www.vesselfinder.com/vessels/details/9723801
OCEAN ENERGY,19144L,9282417,Oil tanker,50.67,10.36,3.51,2.82,703,499,736,52.12,https://www.vesselfinder.com/vessels/details/9282417
DEE FISHER,04916V,9318216,Oil tanker / Chemical tanker,99.8,93.41,15,7.45,6.05,3178,1448,4653,https://www.vesselfinder.com/vessels/details/9318216
CHARMINAR,24589E,9318022,Oil tanker / Chemical tanker,183,173.9,32.2,19.1,13.27,30053,13712,50922,https://www.vesselfinder.com/vessels/details/9318022
NIKOLAY ZUBOV,28769X,9768526,Liquefied gas carrier,299,283.1,50,26.5,13,128806,38641,96865,https://www.vesselfinder.com/vessels/details/9768526
FPMC 25,17143L,9433834,Oil tanker,182.5,175,32.2,18.4,12.88,28458,14316,49996,https://www.vesselfinder.com/vessels/details/9433834
FPMC C ORIENT,13358W,9457531,Oil tanker,330,316,60,29.7,21.5,156975,98429,297412,https://www.vesselfinder.com/vessels/details/9457531
SIR JOHN FISHER,40521W,9944297,Oil tanker / Chemical tanker,93,90.6,17,8.7,6.7,4739,1898,6106,https://www.vesselfinder.com/vessels/details/9944297
FELIX,36872F,9464182,Oil tanker / Chemical tanker,108,19,10,7.7,2512,6085,2866,8963,https://www.vesselfinder.com/vessels/details/9464182
DA WEI SHAN,31044V,9803118,Asphalt carrier,109.9,104,20,11.1,7.25,7197,2159,7860,https://www.vesselfinder.com/vessels/details/9803118
BELLA CIAO,36401T,9872688,Oil tanker,274.3,269.9,48,23.2,17.15,82891,52005,156586,https://www.vesselfinder.com/vessels/details/9872688
EDUARD TOLL,27895X,9750696,Liquefied gas carrier,299,283.1,50,26.5,13,128975,38692,96839,https://www.vesselfinder.com/vessels/details/9750696
BOURDA,04990B,9252448,Oil tanker / Chemical tanker,182.5,174.8,32.2,17.5,12.19,27512,13797,47323,https://www.vesselfinder.com/vessels/details/9252448
THUN GRANITE,03583W,9266425,PBCH,114.66,109.5,15,9.3,6.75,4107,2136,7559,https://www.vesselfinder.com/vessels/details/9266425
AMARIN INDAH,39452K,9299941,Oil tanker,235,42,21.3,14.8,7268,58225,106650,246.8,https://www.vesselfinder.com/vessels/details/9299941
ORALORA,11298H,9534066,Oil tanker / Chemical tanker,90,84,15.2,5.6,1612,2918,1246,4137,https://www.vesselfinder.com/vessels/details/9534066
ALVANITH,43166W,9856799,Oil tanker / Chemical tanker,115.2,17,8.5,6.61,1911,4997,7356,118,https://www.vesselfinder.com/vessels/details/9856799
CENTAURUS,40519U,9400978,Oil tanker / Chemical tanker,144.22,133.9,22.99,12.4,9.1,11999,5154,16622,https://www.vesselfinder.com/vessels/details/9400978
LNG ENTERPRISE,36651Q,9874480,Liquefied gas carrier,293,286,45.8,26.2,12,115408,34622,88744,https://www.vesselfinder.com/vessels/details/9874480
VEMAHOPE,11293C,9477751,Oil tanker,102.7,95,17.8,8.8,6.5,4568,1871,6152,https://www.vesselfinder.com/vessels/details/9477751
MONA SWAN,04772P,9371804,Oil tanker / Chemical tanker,129.75,121.25,19.6,10.4,8,7232,3643,11347,https://www.vesselfinder.com/vessels/details/9371804
TOA PAYOH,24586B,9298492,Oil tanker / Chemical tanker,183,173.9,32.2,19.1,13.27,30083,13712,50922,https://www.vesselfinder.com/vessels/details/9298492
TESSA KOSAN,00133W,9160487,Liquefied gas carrier,112.56,105.5,16,8.25,7.21,5103,1623,6049,https://www.vesselfinder.com/vessels/details/9160487
TANJA KOSAN,00225W,9174361,Liquefied gas carrier,106.98,99.29,15.7,8.25,7.24,4693,1754,5955,https://www.vesselfinder.com/vessels/details/9174361
MERCURIUS,32274H,9816531,Oil tanker / Chemical tanker,119.9,116.15,19.4,9.8,7.22,6957,2700,7998,https://www.vesselfinder.com/vessels/details/9816531
MARINE LIBERTY,25572X,9578488,Oil tanker,88.9,83.5,17.3,9.61,7.8,3828,1765,6477,https://www.vesselfinder.com/vessels/details/9578488
CATHY THERESA,14235A,9478315,Oil tanker / Chemical tanker,101.39,94.9,19.05,10.5,7.4,5706,2278,7846,https://www.vesselfinder.com/vessels/details/9478315
JASON,16666S,9377808,Oil tanker / Chemical tanker,105.5,98,16.6,8.6,6.6,3978,1793,5733,https://www.vesselfinder.com/vessels/details/9377808
HL PYEONGTAEK,39X052,9061928,Liquefied gas carrier,264.31,257,43,21.98,12.02,89956,26986,71041,https://www.vesselfinder.com/vessels/details/9061928
PERTAMINA GAS 2,35510A,9685217,Liquefied gas carrier,225.81,215,36.6,22.3,11.92,48917,16575,54683,https://www.vesselfinder.com/vessels/details/9685217
ALISHA,38703V,9434682,Oil tanker / Chemical tanker,127.9,119.7,20.4,11.5,8.76,8550,4055,13220,https://www.vesselfinder.com/vessels/details/9434682
SPIRIT OF HELA,10949D,9361639,Liquefied gas carrier,298.43,285,46,26.8,13,114277,34283,87130,https://www.vesselfinder.com/vessels/details/9361639
TOLGA,36232K,9883912,Oil tanker,81.81,79.71,17,8.95,6.4,3497,1215,5092,https://www.vesselfinder.com/vessels/details/9883912
GALBOT,12128K,9555084,Oil tanker / Chemical tanker,101.39,96.01,19.05,7,3512,5581,2031,7304,https://www.vesselfinder.com/vessels/details/9555084
CT TRADER,27725N,9786126,Oil tanker / Chemical tanker,100.6,98.24,16.6,5.2,1409,3558,1715,5991,https://www.vesselfinder.com/vessels/details/9786126
LORELEI,25799U,9314179,Oil tanker,228,219,32.24,20.65,14.2,42684,21474,73673,https://www.vesselfinder.com/vessels/details/9314179
STENA CRYSTAL SKY,10215F,9383900,Liquefied gas carrier,298,279,45.8,26.5,12.9,109949,34378,96889,https://www.vesselfinder.com/vessels/details/9383900
AQUARIUS,09038B,9354272,Oil tanker / Chemical tanker,183,172.57,32.2,19.1,13.14,30068,13602,34999,https://www.vesselfinder.com/vessels/details/9354272
ESTIA,07430D,9327035,Oil tanker,228.6,217,32.26,20.8,14.3,42048,22309,73711,https://www.vesselfinder.com/vessels/details/9327035
RAHAMA,01757M,9240196,Oil tanker / Product tanker,115,107,21.4,8.5,6.01,6204,2157,8067,https://www.vesselfinder.com/vessels/details/9240196
PARTHIA,33686S,9790220,Liquefied gas carrier,230.1,225,32.25,23.15,11.6,46125,17035,51096,https://www.vesselfinder.com/vessels/details/9790220
STINA KOSAN,16846N,9374569,Liquefied gas carrier,112.35,19.8,11.21,8.8,2412,9175,10348,120.41,https://www.vesselfinder.com/vessels/details/9374569
SPABUNKER CINCUENTA,09721T,9398955,Oil tanker,84.93,79.56,16.25,7.6,5.91,2900,1473,5000,https://www.vesselfinder.com/vessels/details/9398955
V.HARMONY,34861U,9845233,Oil tanker,330,324,60,29.6,21.7,153947,106634,299682,https://www.vesselfinder.com/vessels/details/9845233
CHELSEA,09803H,9392250,Liquefied gas carrier,119.8,115.05,19,10,7.7,7218,2664,9127,https://www.vesselfinder.com/vessels/details/9392250
SIDDHI,01646R,9229063,Oil tanker,109.5,15,9.3,6.75,2559,4107,7559,114.66,https://www.vesselfinder.com/vessels/details/9229063
EVA FUJI,38941E,9914242,Oil tanker / Chemical tanker,145.53,137,23.7,13.35,9.7,11773,6073,19891,https://www.vesselfinder.com/vessels/details/9914242
LILAC,09587X,9411721,Oil tanker / Chemical tanker,101.39,94.9,19.05,9.9,6.35,5581,2032,7364,https://www.vesselfinder.com/vessels/details/9411721
ISSELIA,10781V,9462081,Oil tanker,103.2,96.6,17.5,9,7.6,4915,2375,8678,https://www.vesselfinder.com/vessels/details/9462081
OCEAN RIVER 01,11503F,9482809,Oil tanker,94.4,88,15.4,5.85,1760,3088,1200,4299,https://www.vesselfinder.com/vessels/details/9482809
THE PROSPECTOR,21216N,9492323,Oil tanker / Asphalt carrier / Chemical tanker,134.6,128.2,23,12.4,8.6,10830,3612,14968,https://www.vesselfinder.com/vessels/details/9492323
ASAHI PRINCESS,28151B,9411197,Oil tanker,217.8,42,21.5,14.81,6738,55909,105372,228.6,https://www.vesselfinder.com/vessels/details/9411197
SALAMAH,33864L,9836799,Oil tanker,78,72,13.4,6.7,5,1993,923,2958,https://www.vesselfinder.com/vessels/details/9836799
DUGI OTOK,06850X,9334727,Oil tanker,246,236,42,21,15,59315,34574,108414,https://www.vesselfinder.com/vessels/details/9334727
DESERT ORCHID,34368J,9798167,Liquefied gas carrier,159.99,152.81,24.8,16.7,9.4,17232,5170,16596,https://www.vesselfinder.com/vessels/details/9798167
HERCULES 300,38L052,8814861,Oil tanker,111.23,106.3,16.5,8.71,6.44,4156,1947,6608,https://www.vesselfinder.com/vessels/details/8814861
PHUBAI NADDA 1,36280M,9413030,Liquefied gas carrier,96,88.74,14.4,7,7.02,2867,873,2677,https://www.vesselfinder.com/vessels/details/9413030
FSO GOLDEN STAR,36471U,9334040,Offshore service unit,291.35,239,43.8,21,14.9,62414,35201,113826,https://www.vesselfinder.com/vessels/details/9334040
AMORGOS,22354A,9371270,Oil tanker / Product tanker,90.22,85,15.6,7.8,6.01,3220,1327,4627,https://www.vesselfinder.com/vessels/details/9371270
KOWIE,11119N,9382504,Oil tanker / Chemical tanker,135.5,23,12.5,8.8,3715,11271,16885,144,https://www.vesselfinder.com/vessels/details/9382504
GLOBAL PRINCESS,39K385,9133599,HPFA,105,99.9,15.8,8,5.77,4025,1207,4450,https://www.vesselfinder.com/vessels/details/9133599
DALMACIJA,15805G,9528134,Oil tanker / Chemical tanker,183,174,32.2,19.1,13.25,29678,13642,49991,https://www.vesselfinder.com/vessels/details/9528134
MUMTAZ,02982T,9268514,Oil tanker,44.84,42.5,12,3.5,908,499,166,656,https://www.vesselfinder.com/vessels/details/9268514
PETRA,07250H,9263382,Oil tanker,144.05,133.8,23,12.4,9.5,11377,5600,18736,https://www.vesselfinder.com/vessels/details/9263382
LEONOR,44176U,9289491,Oil tanker,333,60,30,30,5657,161387,111977,299988,https://www.vesselfinder.com/vessels/details/9289491
TRANSLUB,21812L,9658484,Special service,24.2,7.5,3.8,2.8,1308,178,53,26,https://www.vesselfinder.com/vessels/details/9658484
PGC PATREAS,29040S,9796169,Liquefied gas carrier,117.02,110,19.2,9,6.8,6248,2095,6861,https://www.vesselfinder.com/vessels/details/9796169
KEREM KA,12585G,9489572,Oil tanker / Chemical tanker,121.62,112.16,16,8,1680,4236,2039,6266,https://www.vesselfinder.com/vessels/details/9489572
AL ZARANDI,09589A,9325958,Oil tanker / Chemical tanker,101.39,94.96,19.05,10.5,7,5581,2032,7303,https://www.vesselfinder.com/vessels/details/9325958
NYLEX 1,36277J,9798612,Oil tanker / Chemical tanker,107.35,99.8,16.8,8.5,7.1,4526,2109,6848,https://www.vesselfinder.com/vessels/details/9798612
TELI,41948X,9229295,Oil tanker,277.32,266,53,23.4,15.62,94729,42802,160044,https://www.vesselfinder.com/vessels/details/9229295
OCEAN TRADER,19142J,9236602,Oil tanker,49.68,10.36,3.37,2.81,732,581,730,52.12,https://www.vesselfinder.com/vessels/details/9236602
YU YI,27224T,9675925,Oil tanker,150.59,142,22.6,12.5,12.5,11553,5653,17974,https://www.vesselfinder.com/vessels/details/9675925
MARINE SELENA,31168F,9813412,Oil tanker,88.9,83.5,17.3,9.6,7.7,3892,1747,6533,https://www.vesselfinder.com/vessels/details/9813412
FURE NORD,03736N,9271884,Oil tanker / Chemical tanker,144,135.75,21.5,12.5,9.14,11548,5553,17653,https://www.vesselfinder.com/vessels/details/9271884
MARINE TINA,31169G,9813424,Oil tanker,88.9,83.5,17.3,9.6,7.7,3892,1747,6802,https://www.vesselfinder.com/vessels/details/9813424
C. EARNEST,40669H,9929651,Oil tanker,336,330,60,29.5,21.7,156392,106250,300795,https://www.vesselfinder.com/vessels/details/9929651
THERESA,29577B,9866122,Oil tanker / Chemical tanker,157,149,27.7,12,7.5,15225,5237,19841,https://www.vesselfinder.com/vessels/details/9866122
LIA,09939F,9411288,Oil tanker,110,105.29,18.6,10,7.9,5256,2882,9000,https://www.vesselfinder.com/vessels/details/9411288
CHUKAR,30441Q,9578000,Liquefied gas carrier,92.43,17.4,11.7,7.06,4652,5036,4994,99.85,https://www.vesselfinder.com/vessels/details/9578000
REGINA,39110N,9310850,Oil tanker / Product tanker,219.95,218,32.2,20.65,14.36,40803,22258,74994,https://www.vesselfinder.com/vessels/details/9310850
OCTONAUT,08219L,9340477,Oil tanker / Chemical tanker,145.5,137.92,23.7,13.35,9.67,11570,6052,19983,https://www.vesselfinder.com/vessels/details/9340477
AVIVA,16067R,9410131,Oil tanker / Chemical tanker,161.65,151.3,22.4,9.69,3113,12619,6766,19999,https://www.vesselfinder.com/vessels/details/9410131
STAR RIVER,30734J,9815458,Oil tanker / Asphalt carrier,179.9,176.9,30.6,16.8,10.4,26141,7842,36819,https://www.vesselfinder.com/vessels/details/9815458
HAMPDEN,33962S,9474151,Oil tanker / Chemical tanker,127.9,119.7,20.4,11.5,8.76,8601,4055,13226,https://www.vesselfinder.com/vessels/details/9474151
DIGNITY I,07642J,9283241,Oil tanker,274,264,48,23.72,17,83594,48940,159500,https://www.vesselfinder.com/vessels/details/9283241
KEY BAY,04166F,9291561,Oil tanker / Chemical tanker,99.81,93.4,15,7.4,6,3189,1339,4535,https://www.vesselfinder.com/vessels/details/9291561
PG GAS PIONEER,38A479,9008512,Liquefied gas carrier,88,82.5,14.8,7.4,6,3023,907,3620,https://www.vesselfinder.com/vessels/details/9008512
VARI TRADER,30666K,9800025,Oil tanker / Chemical tanker,145.53,137,23.7,13.35,9.7,11773,6073,19803,https://www.vesselfinder.com/vessels/details/9800025
